Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
15000,1,1,1,11,168,1179.2307692307693,1,2488.179809,1701.616338,4616.33061,798.811967,1461.048241,8105.898781,1296.700305,9004.25712,3069.384359,1556.538932
,,,,,,1347.6923076923078,2,2459.948097,1700.087644,4522.58618,752.835513,1398.140962,7702.740449,1225.066334,8898.815576,2845.316905,1516.719565
,,,,,,673.8461538461539,3,2431.723226,1698.55932,4429.206781,693.348446,1316.748618,7181.092499,1132.374881,8923.083969,2696.178568,1531.574779
,,,,,,1010.7692307692308,4,2397.907805,1696.728279,4317.454126,656.305125,1266.066666,6856.212285,1074.637147,8933.876182,2561.126644,1530.922157
,,,,,,168.46153846153848,5,2370.937812,1695.267904,4228.353318,657.097761,1267.154429,6863.093753,1075.844262,8886.379169,2445.660003,1554.526997
,,,,,,168.46153846153848,6,2494.960208,1701.983484,4642.271721,722.612739,1356.79832,7437.517022,1177.894351,8926.643278,2515.833082,1639.317698
,,,,,,1010.7692307692308,7,2613.336427,1709.350577,5034.534179,850.269602,1544.233535,8625.195955,1383.921943,9682.476371,2829.155031,1827.975134
,,,,,,673.8461538461539,8,2071.444871,1685.03148,3215.990375,556.454843,1441.39727,7649.208774,1093.410876,10641.69998,3210.835711,1936.109967
,,,,,,842.3076923076924,9,1440.948571,1655.131783,1102.105083,177.527636,1218.435549,5907.408159,668.290824,9195.059391,2568.838419,1797.871851
,,,,,,168.46153846153848,10,1092.228209,1542.246906,0.0,0.0,985.906428,4742.354201,376.361902,9396.134304,1659.984112,1582.295793
,,,,,,1516.1538461538462,11,1065.319305,1359.725816,0.0,0.0,810.840311,4208.580113,244.11028,9020.132687,1282.300347,1525.791189
,,,,,,,12,1085.769661,1384.730585,0.0,0.0,811.003219,4150.654777,235.870018,9205.438425,1308.150644,1477.160304
,,,,,,,13,1089.295734,1403.781358,0.0,0.0,860.830525,4246.700493,272.906443,9058.814838,1437.599084,1499.649706
,,,,,,,14,1087.408541,1456.688139,0.0,0.0,885.870163,4280.928971,298.781357,9211.753096,1440.085203,1488.440185
,,,,,,,15,1197.958165,1641.991723,272.905484,0.0,917.401924,4320.462113,334.616964,9095.196724,1419.450395,1503.521999
,,,,,,,16,1664.878159,1664.833606,1856.101784,210.820314,1160.573123,5648.016984,661.612465,9339.877147,2331.469143,1599.105073
,,,,,,,17,2405.533873,1700.152599,4336.27723,674.926761,1472.063904,7985.037855,1204.533587,10313.31521,2980.763153,1734.96504
,,,,,,,18,2863.511221,1722.054468,5869.80645,1003.542058,1741.532511,9902.742148,1615.770039,11700.88746,3626.46558,1884.972473
,,,,,,,19,2889.905418,1723.369026,5958.694698,1021.352694,1765.554258,10057.00121,1643.305354,11693.5135,3879.105625,1826.633368
,,,,,,,20,2869.626774,1722.270975,5890.222541,999.384864,1735.493033,9864.449417,1609.110393,11317.98468,3807.331034,1809.922958
,,,,,,,21,2837.336573,1720.522522,5781.582902,984.739009,1715.450255,9736.099269,1586.322162,11049.30023,3739.247985,1784.158745
,,,,,,,22,2768.154799,1716.776458,5550.278413,947.70945,1664.781417,9411.461529,1528.655043,10543.29605,3582.696148,1738.645607
,,,,,,,23,2699.68155,1713.06876,5321.920053,907.880856,1610.284945,9062.233838,1466.608389,10030.64244,3380.748632,1666.463622
,,,,,,,24,2571.570647,1706.131795,4894.6717,871.661363,1560.72706,8744.644396,1410.181192,9861.59376,3237.900145,1592.570355
,,,,,,,25,2525.43923,1703.633866,4739.764531,840.379302,1517.930283,8470.233869,1361.399788,9570.877218,3088.355542,1579.286834
,,,,,,,26,2482.218968,1701.29357,4596.108105,787.295693,1445.297978,8004.768374,1278.698136,8955.124191,2816.069346,1575.268846
,,,,,,,27,2464.207701,1700.318293,4536.944483,725.311851,1360.489213,7461.231175,1182.118368,8385.438956,2600.230436,1596.532662
,,,,,,,28,2429.882738,1698.459661,4423.627584,675.443945,1292.259841,7023.898608,1104.400752,8293.290168,2471.879472,1594.011976
,,,,,,,29,2389.234556,1696.258638,4289.004894,656.450661,1266.275308,6857.285811,1074.782084,8256.240123,2403.061506,1591.590523
,,,,,,,30,2410.542245,1697.41241,4360.194038,683.462697,1303.236531,7094.106209,1116.851137,8314.42637,2404.329313,1591.57044
,,,,,,,31,2419.574448,1698.577975,4387.948792,749.993115,1408.065166,7751.333617,1228.231662,8772.172975,2504.217219,1597.024065
,,,,,,,32,1950.329241,1677.862726,2812.153899,451.052104,1325.333735,6875.417209,944.879232,9378.935966,2677.62931,1675.225086
,,,,,,,33,1430.696596,1653.913951,1068.359643,69.453752,1155.717783,5416.15926,547.025211,9534.143398,2122.33625,1683.475484
,,,,,,,34,1094.12177,1550.219129,0.0,0.0,964.382265,4698.20644,354.76996,8394.877954,1419.008367,1763.130866
,,,,,,,35,1059.734346,1333.083802,0.0,0.0,934.340458,4583.345135,323.0753,8143.269745,1040.931865,1787.996465
,,,,,,,36,1081.812875,1351.519291,0.0,0.0,1001.877473,4725.381776,367.975881,8450.47812,1123.497708,1728.3192
,,,,,,,37,1088.049828,1373.972127,0.0,0.0,1018.576747,4733.93262,383.090941,8400.510481,1161.899064,1657.936786
,,,,,,,38,1084.063524,1418.620517,0.0,0.0,1025.846512,4709.35008,397.627642,8236.406632,1112.635231,1594.244889
,,,,,,,39,1138.128589,1638.182746,64.139592,0.0,1035.598183,4699.796365,416.317446,8370.180507,1216.080321,1589.335224
