Line,1,2,3,4,5,6,7,8,9,10,Total
t37,0.0,9.125243845286068,36.0,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,59.260614799598834
t38,0.0,11.223825340630341,36.0,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,61.35919629494311
t39,0.0,10.622992121601891,36.0,0.0,0.0,0.0,0.0,36.379429487372214,14.135370954312767,0.0,97.13779256328687
t40,0.0,0.0,36.0,0.0,0.0,0.0,0.0,32.425899044310015,14.135370954312767,0.0,82.56126999862278
t41,0.0,50.164299888140995,0.0,0.0,0.0,0.0,0.6625871333280688,30.348212943844825,0.7352713079808597,0.0,81.91037127329476
t42,0.0,29.04403350041384,0.0,0.0,0.0,0.0,0.0,36.379429487372214,14.135370954312767,0.0,79.55883394209881
t43,0.0,39.529217382217404,0.0,0.0,0.0,0.0,0.0,28.79635235623268,14.135370954312767,0.0,82.46094069276285
t44,0.0,40.9131046625863,0.0,0.0,0.0,0.0,6.265872637773388,27.31935572077793,14.135370954312767,0.0,88.63370397545039
t45,0.0,44.63485167123439,0.0,0.0,0.0,0.0,1.4114829725603013,19.39672112552903,14.135370954312767,0.0,79.57842672363648
t46,0.0,39.72934664971822,0.0,0.0,0.0,0.0,0.0,17.717083796052787,14.135370954312767,0.0,71.58180140008376
t47,0.0,32.16790824491555,0.0,0.0,0.0,0.0,23.839491235054393,6.933418043836754,14.135370954312767,0.0,77.07618847811946
t48,0.0,20.58046292452516,0.0,0.0,0.0,0.0,5.275666998778109,0.0,14.135370954312767,0.0,39.99150087761604
t49,0.0,11.035131648461117,0.0,0.0,0.0,0.0,8.41480827587625,1.908502284990661,14.135370954312767,0.0,35.493813163640795
t50,0.0,2.195853281249234,0.0,0.0,0.0,0.0,10.696917551312632,13.701689098131826,14.135370954312767,0.0,40.72983088500646
t51,0.0,0.0,2.3298856485675055,0.0,0.0,0.0,0.0,12.255810112437306,14.135370954312767,0.0,28.721066715317576
t52,0.0,18.472274126607264,0.0,0.0,0.0,0.0,0.0,2.238571810293623,14.135370954312767,0.0,34.84621689121366
t53,0.0,7.505433884704233,0.0,0.0,0.0,0.0,0.0,1.1951339125654366,14.135370954312767,0.0,22.835938751582436
t54,0.0,22.703808550166663,0.0,0.0,0.0,0.0,0.0,5.7030604921288806,14.135370954312767,0.0,42.54223999660831
t55,0.0,44.98713994996023,0.0,0.0,0.0,0.0,0.0,27.22327968102826,14.135370954312767,0.0,86.34579058530126
t56,0.0,41.70431419590685,0.0,0.0,0.0,0.0,0.0,29.395143704393845,14.135370954312767,0.0,85.23482885461347
t57,0.0,23.939688020364876,0.0,0.0,0.0,0.0,0.0,9.580758720507838,14.135370954312767,0.0,47.65581769518548
t58,0.0,29.32875197866246,0.0,0.0,0.0,0.0,34.45935816914225,25.68662158860312,13.218796832434899,0.0,102.69352856884274
t59,0.0,17.280742987691486,15.609993571665207,0.0,0.0,0.0,34.45935816914225,15.819712757531478,14.135370954312767,0.0,97.30517844034318
t60,0.0,10.752481162045056,20.72046846453648,0.0,0.0,0.0,34.45935816914225,0.0,14.135370954312767,0.0,80.06767875003655
t61,0.0,8.837183005704931,26.18421153107099,0.0,0.0,0.0,34.45935816914225,0.0,14.135370954312767,0.0,83.61612366023094
t62,0.0,3.9227400478663887,36.0,0.0,0.0,0.0,34.45935816914225,36.37942948737221,14.135370954312767,0.0,124.8968986586936
t63,0.0,10.969397785800801,36.0,0.0,0.0,0.0,26.84457981234833,5.635715580912103,14.135370954312767,0.0,93.585064133374
t64,0.0,10.380708602487822,2.5790909401643427,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,97.9339581534794
t65,0.0,32.734786299036834,0.0,0.0,0.0,0.0,25.809385808072406,32.69882684264208,14.135370954312767,0.0,105.37836990406409
t66,0.0,52.88022670384724,0.0,0.0,0.0,0.0,0.0,36.379429487372214,14.135370954312767,0.0,103.39502714553221
t67,0.0,49.858650028617184,0.0,0.0,0.0,0.0,27.258533200936675,13.542529411969893,14.135370954312767,0.0,104.79508359583652
t68,0.0,55.91857189810344,0.0,0.0,0.0,0.0,1.3322187299366077,35.23739568850816,14.135370954312767,0.0,106.62355727086096
t69,0.0,51.51773792416337,0.0,0.0,0.0,0.0,11.762877821720398,36.1377760250675,14.135370954312767,0.0,113.55376272526404
t70,0.0,40.25425335024808,0.0,0.0,0.0,0.0,0.6772551998598635,8.288735015828891,14.135370954312767,0.0,63.3556145202496
t71,0.0,30.375156411785603,0.0,0.0,0.0,0.0,20.82973034914922,13.901469399586542,14.135370954312767,0.0,79.24172711483413
t72,0.0,18.965993518682282,0.0,0.0,0.0,0.0,9.54024162706599,15.43429002427054,14.135370954312767,0.0,58.07589612433158
t73,0.0,8.28055724991085,0.0,0.0,0.0,0.0,15.931410317421342,4.805152163587753,10.35799358467346,0.0,39.3751133155934
t74,0.0,2.47829582741117,0.0,0.0,0.0,0.0,23.022522714436494,33.08578000060883,0.0,0.0,58.58659854245649
t75,0.0,0.9556217525894599,0.0,0.0,0.0,0.0,33.16292945177667,20.269559826661816,0.0,0.0,54.38811103102795
t76,0.0,2.176427321951649,0.0,0.0,0.0,0.0,34.45935816914225,20.547632408363878,8.505002675648322,0.0,65.68842057510611
t77,0.0,5.832788853729486,0.0,0.0,0.0,0.0,33.88141449820092,29.073780482970687,0.0,0.0,68.7879838349011
t78,0.0,14.74277903310685,0.0,0.0,0.0,0.0,26.536112231120224,27.21082500576213,0.0,0.0,68.4897162699892
t79,0.0,19.677066469517655,0.0,0.0,0.0,0.0,0.09668814337536671,17.588007823318414,14.135370954312767,0.0,51.497133390524205
t80,0.0,3.7167013201259995,0.0,0.0,0.0,0.0,7.995534412243114,2.4464119537927367,14.135370954312767,0.0,28.29401864047462
t81,0.0,9.852900359511324,2.3067885363259495,0.0,0.0,0.0,0.0,15.017268668652695,2.8640473371733606,0.0,30.041004901663328
t82,0.0,17.561146614853524,3.528559976909238,0.0,0.0,0.0,1.0933098657767661,0.7633688703810367,14.135370954312767,0.0,37.081756282233336
t83,0.0,11.350849680894411,14.381925971489231,0.0,0.0,0.0,3.0249910539054943,9.217044564269981,14.135370954312767,0.0,52.11018222487189
t84,0.0,0.0,16.250196325621964,0.0,0.0,0.0,10.755413850876563,4.935873235265923,14.135370954312767,0.0,46.07685436607722
t85,0.0,10.5745071841722,28.142643314981502,0.0,0.0,0.0,17.120824139797822,12.365799703648229,14.135370954312767,0.0,82.33914529691252
t86,0.0,12.497889087685095,36.0,0.0,0.0,0.0,12.92448127629963,21.39166956924138,14.135370954312767,0.0,96.94941088753886
t87,0.0,16.858559386239605,36.0,0.0,0.0,0.0,0.0,29.72619834369476,1.2978403925288617,0.0,83.88259812246324
t88,0.0,0.0,4.170823737051122,0.0,0.0,0.0,6.921786162487208,36.379429487372214,14.135370954312767,0.0,61.607410341223314
t89,0.0,41.97762608614911,5.8752142434424455,0.0,0.0,0.0,0.0,36.379429487372214,14.135370954312767,0.0,98.36764077127653
t90,0.0,24.331166277595607,0.0,0.0,0.0,0.0,34.45935816914225,12.363991468086468,14.135370954312767,0.0,85.28988686913708
t91,0.0,27.84569611921397,0.0,0.0,0.0,0.0,0.0,21.45416286610652,14.135370954312767,0.0,63.43522993963325
t92,0.0,0.8384852057150809,0.0,0.0,0.0,0.0,14.75936170481335,27.703603603567082,14.135370954312767,0.0,57.43682146840828
t93,0.0,0.0,0.0,0.0,0.0,0.0,13.5872278089341,30.944963647073386,14.135370954312767,0.0,58.66756241032026
t94,0.0,0.28101118829432425,0.0,0.0,0.0,0.0,16.67131987789962,34.288455220860875,14.135370954312767,0.0,65.37615724136758
t95,0.0,5.346764104464052,15.825002952282913,0.0,0.0,0.0,18.858591059726525,34.436723868025894,14.135370954312767,0.0,88.60245293881215
t96,0.0,22.637092171405147,7.488063176889137,0.0,0.0,0.0,20.184854026121997,36.379429487372214,14.135370954312767,0.0,100.82480981610125
t97,0.0,29.964806048757843,16.267923297390734,0.0,0.0,0.0,18.20802911860951,36.379429487372214,14.135370954312767,0.0,114.95555890644307
t98,0.0,37.43394832708226,10.452781128272086,0.0,0.0,0.0,17.625456037099088,11.360759028274927,14.135370954312767,0.0,91.00831547504113
t99,0.0,39.787200267389395,0.0,0.0,0.0,0.0,12.336580130868088,6.979620322096009,14.135370954312767,0.0,73.23877167466625
t100,0.0,40.14708068598926,0.0,0.0,0.0,0.0,11.720451365370835,15.290749103750684,14.135370954312767,0.0,81.29365210942355
t101,0.0,43.215474324471316,0.0,0.0,0.0,0.0,34.241205792878084,3.901530294853341,14.135370954312767,0.0,95.49358136651551
t102,0.0,43.37906423431537,0.0,0.0,0.0,0.0,8.058047875448034,20.062118554135203,14.135370954312767,0.0,85.63460161821136
t103,0.0,24.873058540650494,0.0,0.0,0.0,0.0,2.41884951624976,31.884451663985978,14.135370954312767,0.0,73.311730675199
t104,0.0,0.0,4.691395205871432,0.0,0.0,0.0,15.473219458061381,26.286321391132763,14.135370954312767,0.0,60.586307009378345
t105,0.0,16.27050613950445,7.836728026911779,0.0,0.0,0.0,24.736505215223083,0.0,14.135370954312767,0.0,62.97911033595208
t106,0.0,29.079172078246252,0.0,0.0,0.0,0.0,34.45935816914225,8.474627333542433,14.135370954312767,0.0,86.1485285352437
t107,0.0,25.08104062301671,4.279559056382592,0.0,0.0,0.0,14.128148898495573,22.889186768478083,14.135370954312767,0.0,80.51330630068573
t108,0.0,22.204280687122203,33.20122236705708,0.0,0.0,0.0,0.0,25.062903601549678,14.135370954312767,0.0,94.60377761004172
t109,0.0,38.50115234939028,2.952038163358822,0.0,0.0,0.0,34.45935816914225,35.4192008473642,14.135370954312767,0.0,125.46712048356831
t110,0.0,48.13432549527793,36.0,0.0,0.0,0.0,0.0,14.19258408957363,14.135370954312767,0.0,112.46228053916431
t111,0.0,63.0,29.945910090065915,0.0,0.0,0.0,34.45935816914225,31.415008960159454,14.135370954312767,0.0,172.9556481736804
t112,0.0,54.68049902714585,5.177065702072938,0.0,0.0,0.0,34.45935816914225,13.675529724991645,14.135370954312767,0.0,122.12782357766545
t113,0.0,27.882534954128708,3.8095890190936887,0.0,0.0,0.0,17.20177687607876,20.016545316032925,14.135370954312767,0.0,83.04581711964686
t114,0.0,0.0,21.83443675171011,0.0,0.0,0.0,26.94480414072009,14.570406307010765,14.135370954312767,0.0,77.48501815375373
t115,0.0,0.0,33.33342957500145,0.0,0.0,0.0,34.45935816914225,30.51069799463929,14.135370954312767,0.0,112.43885669309576
t116,0.0,0.0,30.09516030480877,0.0,0.0,0.0,34.45935816914225,34.21796738022382,14.135370954312767,0.0,112.90785680848761
t117,0.0,0.0,34.74469713049588,0.0,0.0,0.0,34.45935816914225,29.674776616417567,14.135370954312767,0.0,113.01420287036846
t118,0.0,0.0,34.145045558788055,0.0,0.0,0.0,30.949404425511634,23.75011612382842,14.135370954312767,0.0,102.97993706244087
t119,0.0,0.0,34.99875839413559,0.0,0.0,0.0,25.177505254001428,12.451658856244128,14.135370954312767,0.0,86.76329345869391
t120,0.0,0.0,35.099685010219254,0.0,0.0,0.0,14.289843328280156,16.76459417164331,14.135370954312767,0.0,80.28949346445548
t121,0.0,0.0,32.627782875424366,0.0,0.0,0.0,0.0,12.031969038795767,14.135370954312767,0.0,58.7951228685329
t122,0.0,0.0,16.381726224801223,0.0,0.0,0.0,0.0,6.055669332778353,14.135370954312767,0.0,36.57276651189235
t123,0.0,0.0,0.0,0.0,0.0,0.0,5.123271700043684,3.9154069293733933,14.135370954312767,0.0,23.174049583729847
t124,0.0,38.09022059099257,0.0,0.0,0.0,0.0,0.0,2.466468398730773,14.135370954312767,0.0,54.69205994403612
t125,0.0,1.6280496369892195,0.32596425873348606,0.0,0.0,0.0,0.0,0.7133293930424421,14.135370954312767,0.0,16.802714243077915
t126,0.0,0.0,0.0,0.0,0.0,0.0,11.588866934707495,1.6184776166655739,14.135370954312767,0.0,27.342715505685838
t127,0.0,0.0,0.0,0.0,0.0,0.0,6.215137937537761,1.580854863821706,14.135370954312767,0.0,21.931363755672233
t128,0.0,17.58156025000899,30.705361602607212,0.0,0.0,0.0,12.167819895504696,3.0220370034750803,14.135370954312767,0.0,77.61214970590873
t129,0.0,6.0598110720369815,16.17090794064292,0.0,0.0,0.0,17.627477111356995,9.567076051634869,14.135370954312767,0.0,63.560643129984534
t130,0.0,5.49467831028083,36.0,0.0,0.0,0.0,34.45935816914225,14.73792317477262,14.135370954312767,0.0,104.82733060850846
t131,0.0,8.704356793791066,36.0,0.0,0.0,0.0,34.45935816914225,19.942594354024415,14.135370954312767,0.0,113.24168027127048
t132,0.0,0.7252855229330281,4.788189220635936,0.0,0.0,0.0,34.45935816914225,13.338981292580378,14.135370954312767,0.0,67.44718515960436
t133,0.0,0.0,4.042764559626005,0.0,0.0,0.0,34.45935816914225,12.715055122454839,14.135370954312767,0.0,65.35254880553586
t134,0.0,2.597737917105662,8.030330893913986,0.0,0.0,0.0,34.45935816914225,21.075020841076704,14.135370954312767,0.0,80.29781877555136
t135,0.0,3.872051851751249,3.822830649499901,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,92.66904111207838
t136,0.0,0.0,6.5884251431823415,0.0,0.0,0.0,18.590488697408695,36.379429487372214,14.135370954312767,0.0,75.69371428227602
t137,0.0,44.32795329668743,17.032933251470986,0.0,0.0,0.0,0.0,20.127622753107634,14.135370954312767,0.0,95.62388025557881
t138,0.0,12.565059959434977,0.0,0.0,0.0,0.0,0.0,11.028518178913629,14.135370954312767,0.0,37.728949092661374
t139,0.0,14.222985321070004,0.0,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,28.35835627538277
t140,0.0,20.49836865884615,3.080853190001616,0.0,0.0,0.0,0.0,7.348742967127971,14.135370954312767,0.0,45.063335770288504
t141,0.0,18.113078294261435,0.0,0.0,0.0,0.0,16.565366098159764,16.761165156397162,14.135370954312767,0.0,65.57498050313113
t142,0.0,9.349781891140337,0.0,0.0,0.0,0.0,34.45935816914225,21.95767606247044,14.135370954312767,0.0,79.90218707706579
t143,0.0,22.164472598424986,12.351445804469659,0.0,0.0,0.0,34.45935816914225,28.867122827035928,14.135370954312767,0.0,111.97777035338558
t144,0.0,3.6937589433159688,0.0,0.0,0.0,0.0,34.45935816914225,27.976631500785025,14.135370954312767,0.0,80.265119567556
t145,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,33.442704512247154,14.135370954312767,0.0,82.03743363570216
t146,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,84.97415861082722
t147,0.0,0.0,10.62671066454891,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,95.60086927537613
t148,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,84.97415861082722
t149,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,84.97415861082722
t150,0.0,0.0,34.469190915806934,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,119.44334952663415
t151,0.0,0.0,32.15132403973986,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,117.1254826505671
t152,0.0,0.0,23.17255317984094,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,108.14671179066816
t153,0.0,6.828015527470314,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,91.80217413829753
t154,0.0,13.428951822801476,23.079669003703923,0.0,0.0,0.0,27.48393495030206,36.379429487372214,14.135370954312767,0.0,114.50735621849243
t155,0.0,6.274543480679627,11.269798101097383,0.0,0.0,0.0,34.45935816914225,36.379429487372214,13.882043310875764,0.0,102.26517254916723
t156,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,84.97415861082722
t157,0.0,2.2571415675949456,0.7336863937356477,0.0,0.0,0.0,34.45935816914225,30.581071958810625,14.135370954312767,0.0,82.16662904359623
t158,0.0,8.991544961986541,11.407670517528041,0.0,0.0,0.0,34.45935816914225,0.0,14.135370954312767,0.0,68.99394460296959
t159,0.0,9.209814586157584,18.06278751461179,0.0,0.0,0.0,34.45935816914225,25.69207362819403,14.135370954312767,0.0,101.55940485241841
t160,0.0,0.0,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,84.97415861082722
t161,0.0,36.16865906566329,7.34738897099973,0.0,0.0,0.0,34.45935816914225,33.21095557130713,14.135370954312767,0.0,125.32173273142517
t162,0.0,20.913847201253947,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,105.88800581208118
t163,0.0,6.052472964551706,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,91.02663157537893
t164,0.0,10.616825327988295,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,95.59098393881551
t165,0.0,43.05244281169588,0.0,0.0,0.0,0.0,34.45935816914225,36.379429487372214,14.135370954312767,0.0,128.02660142252313
t166,0.0,59.85796760959131,0.0,0.0,0.0,0.0,34.45935816914225,35.32147757988561,14.135370954312767,0.0,143.77417431293193
t167,0.0,15.768850752459592,0.0,0.0,0.0,0.0,34.45935816914225,26.44222439814663,14.135370954312767,0.0,90.80580427406123
t168,0.0,0.0,7.30737673940085,0.0,0.0,0.0,34.45935816914225,32.49068715986903,14.135370954312767,0.0,88.39279302272489
t169,0.0,14.442001219757937,0.0,0.0,0.0,0.0,18.888816684175882,0.0,14.135370954312767,0.0,47.46618885824659
t170,0.0,15.925501856518721,0.0,0.0,0.0,0.0,25.780773456008664,1.6017917328539013,14.135370954312767,0.0,57.443437999694055
t171,0.0,19.24258310533575,0.0,0.0,0.0,0.0,25.76798159223397,3.8699652433007845,14.135370954312767,0.0,63.01590089518327
t172,0.0,20.327157729467157,0.0,0.0,0.0,0.0,18.21962027420181,6.29359378466679,14.135370954312767,0.0,58.97574274264852
t173,0.0,14.794383728260122,0.0,0.0,0.0,0.0,27.514603629890043,12.35169835831376,14.135370954312767,0.0,68.7960566707767
t174,0.0,0.0,9.566806366650725,0.0,0.0,0.0,12.066362084796172,23.947538016320653,14.135370954312767,0.0,59.716077422080325
t175,0.0,0.0,10.967895855195657,0.0,0.0,0.0,0.0,7.851501054013129,14.135370954312767,0.0,32.95476786352155
t176,0.0,42.11115971396902,0.0,0.0,0.0,0.0,21.180448198716732,11.001167838669602,14.135370954312767,0.0,88.42814670566811
t177,0.0,1.607488522010747,6.359509463874876,0.0,0.0,0.0,34.45935816914225,23.07181480049365,14.135370954312767,0.0,79.63354190983429
t178,0.0,18.45328809175281,5.653376476267605,0.0,0.0,0.0,34.45935816914225,31.79627442970147,14.135370954312767,0.0,104.49766812117689
t179,0.0,16.146767076027277,36.0,0.0,0.0,0.0,34.45935816914225,29.478358327707987,11.680625419911973,0.0,127.76510899278948
t180,0.0,21.978393154876937,36.0,0.0,0.0,0.0,0.7478991044307888,31.803275587240936,14.135370954312767,0.0,104.66493880086142
t181,0.0,23.208221969757453,36.0,0.0,0.0,0.0,20.466354703243997,36.379429487372214,14.135370954312767,0.0,130.18937711468644
t182,0.0,33.58719701132583,1.7186760961758185,0.0,0.0,0.0,0.0,36.379429487372214,14.135370954312767,0.0,85.82067354918662
t183,0.0,33.788379358486935,0.0,0.0,0.0,0.0,8.639976070650114,36.379429487372214,14.135370954312767,0.0,92.94315587082203
t184,0.0,8.036870468550177,15.587819612964363,0.0,0.0,0.0,0.0,36.37942948737221,14.135370954312767,0.0,74.13949052319951
t185,0.0,0.0,0.0,0.0,0.0,0.0,14.394333080198694,36.379429487372214,14.135370954312767,0.0,64.90913352188367
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.30674795651672,14.135370954312767,0.0,48.44211891082949
t187,0.0,19.385488999823096,0.0,0.0,0.0,0.0,0.0,35.452550737315676,14.135370954312767,0.0,68.97341069145153
t188,0.0,0.0,36.0,0.0,0.0,0.0,0.0,21.07472383332912,14.135370954312767,0.0,71.21009478764188
t189,0.0,0.0,34.17471772306189,0.0,0.0,0.0,0.0,11.353669680880174,14.135370954312767,0.0,59.66375835825483
t190,0.0,0.0,13.584824111015353,0.0,0.0,0.0,4.768309581756473,16.233632554704887,14.135370954312767,0.0,48.72213720178949
t191,0.0,0.0,3.1944984196675867,0.0,0.0,0.0,19.357361068690356,18.150320575293268,14.135370954312767,0.0,54.83755101796398
t192,0.0,0.0,0.0,0.0,0.0,0.0,8.610165197214602,12.695803927171237,14.135370954312767,0.0,35.44134007869861
t193,0.0,22.03229969515308,0.0,0.0,0.0,0.0,22.452030520975978,13.360612625613205,14.135370954312767,0.0,71.98031379605503
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,14.135370954312767
t195,0.0,0.0,0.0,0.0,0.0,0.0,22.344600804190726,7.341704824069281,14.135370954312767,0.0,43.82167658257278
t196,0.0,0.0,18.15572905663549,0.0,0.0,0.0,9.57060758932402,11.808142162953915,14.135370954312767,0.0,53.669849763226196
t197,0.0,0.0,0.0,0.0,0.0,0.0,9.428031498244088,2.2683535675072926,14.135370954312767,0.0,25.831756020064148
t198,0.0,0.0,0.0,0.0,0.0,0.0,5.7620507135180725,6.014977828541283,14.135370954312767,0.0,25.912399496372124
t199,0.0,16.061986208610072,0.0,0.0,0.0,0.0,5.18798826513051,8.261692042923096,14.135370954312767,0.0,43.64703747097645
t200,0.0,12.558001265602092,0.0,0.0,0.0,0.0,34.45935816914225,3.5374157270754596,14.135370954312767,0.0,64.69014611613257
t201,0.0,4.32444988278678,0.0,0.0,0.0,0.0,1.615951027292582,3.7865707643347006,14.135370954312767,0.0,23.86234262872683
t202,0.0,10.599330348914004,14.432532427513772,0.0,0.0,0.0,1.310566932673396,6.164941685331507,14.135370954312767,0.0,46.64274234874545
t203,0.0,7.839279680040548,27.564746473876134,0.0,0.0,0.0,34.45935816914225,0.0,14.135370954312767,0.0,83.9987552773717
t204,0.0,0.0,11.602505113311029,0.0,0.0,0.0,34.45935816914225,15.233063329023532,14.135370954312767,0.0,75.43029756578957
t205,0.0,0.0,20.073053782474318,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,34.20842473678709
t206,0.0,5.919042288239005,24.407770239265407,0.0,0.0,0.0,22.070130251075827,28.383313721470003,14.135370954312767,0.0,94.915627454363
t207,0.0,0.0,16.84919974319743,0.0,0.0,0.0,0.0,0.0,14.135370954312767,0.0,30.9845706975102
t208,0.0,0.520573410212513,30.462016734021063,0.0,0.0,0.0,15.828266481110552,14.274118521435664,14.135370954312767,0.0,75.22034610109256
t209,0.0,34.62237218063784,7.263250248380478,0.0,0.0,0.0,5.252734545632402,1.1049992255811953,13.699882279321706,0.0,61.94323847955362
