BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
t270,1313.2706538001028,0.0,-0.0,0.0,0.0,0.0,0.0,147.38026272570949,-0.9098395258122606,-1459.741077,1311.8638161131935,0.0,-0.0,0.0,0.0,0.0,0.0,-208.03623111319354,-0.0,-1103.827585,3421.3424031383283,0.0,-0.0,0.0,0.0,0.0,0.0,60.655968387484045,-0.9098395258122606,-3481.088532,1077.4939103178972,0.0,-0.0,0.0,0.0,0.0,0.0,-590.588416317897,-0.0,-486.905494,3204.148349682103,0.0,-0.0,0.0,0.0,0.0,0.0,-2273.5172076821027,-0.0,-930.631142,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5564.105624,-0.0,-5564.105624,2576.6796142019334,0.0,-0.0,0.0,0.0,0.0,0.0,-1744.113577869983,-14.338296331950257,-818.22774,4646.961076609021,0.0,-0.0,0.0,0.0,0.0,0.0,193.07526096942146,-31.572721578441833,-4808.463616,2205.253549058348,0.0,-0.0,0.0,0.0,0.0,0.0,-677.7826512890131,-10.166739769335196,-1517.304158,1814.514833287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1336.268116
t271,2268.7435140133757,0.0,-0.0,0.0,0.0,0.0,0.0,-641.4738910133759,-0.0,-1627.269623,471.637586986624,0.0,-0.0,0.0,0.0,0.0,0.0,641.4738910133759,-0.0,-1113.111478,4032.0421059999985,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4032.0421059999994,1194.43101187124,0.0,-0.0,0.0,0.0,0.0,0.0,-592.3326708712398,-0.0,-602.098341,3046.4719017630778,0.0,-0.0,0.0,0.0,0.0,0.0,-1956.3471447630766,-0.0,-1090.124757,1338.1931483656833,0.0,-0.0,0.0,0.0,0.0,0.0,5248.679815634317,-0.0,-6586.872964,3561.9971584709665,0.0,-0.0,0.0,0.0,0.0,0.0,-2560.4883192598645,-2.092675211102034,-999.416164,4664.7996329700145,227.2581376663671,-0.0,0.0,0.0,0.0,0.0,833.079761203881,-16.681546840262282,-5708.455985,2179.034959285595,0.0,-0.0,0.0,0.0,0.0,0.0,-501.41241013359104,-7.521186152003866,-1670.101363,1971.214533287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1492.967816
t272,2334.4500595932177,0.0,-0.0,0.0,0.0,0.0,0.0,-855.3513529744693,-0.3187196187490026,-1478.779987,272.71895960879766,0.0,-0.0,0.0,0.0,0.0,0.0,834.1033783912025,-0.0,-1106.822338,3486.2324489840753,0.0,-0.0,0.0,0.0,0.0,0.0,40.75135433088827,-0.611270314963324,-3526.372533,1129.8884263702478,0.0,-0.0,0.0,0.0,0.0,0.0,-603.7977076740335,-0.2925506962143214,-525.798168,3932.562130073588,0.0,-0.0,0.0,0.0,0.0,0.0,-2827.979538073588,-0.0,-1104.582592,553.2938559999989,0.0,-0.0,0.0,0.0,0.0,0.0,6112.273866,-0.0,-6665.567722,3890.5983555746307,0.0,-219.7271015746305,0.0,0.0,0.0,0.0,-2700.0,-0.0,-970.871254,5340.290458819961,0.0,-0.0,0.0,0.0,0.0,0.0,977.976405258923,-14.669646078883845,-6303.597218,2423.1402330502247,0.0,-0.0,0.0,0.0,0.0,0.0,-506.7973734484975,-7.601960601727463,-1908.740899,2134.1418112875817,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1655.895094
t273,2053.856985401699,0.0,-0.0,0.0,0.0,0.0,0.0,-874.2680428808349,-0.9474375208639134,-1178.641505,154.7906937282375,0.0,-0.0,0.0,0.0,0.0,0.0,937.4305442717624,-0.0,-1092.221238,2145.6246075456093,0.0,-570.0,0.0,0.0,0.0,0.0,961.8483334985976,-16.32260004420679,-2521.150341,1553.255694855605,0.0,-0.0,0.0,0.0,0.0,0.0,-1235.0196173322622,-15.37516252334288,-302.860915,4529.259399192171,0.0,-0.0,0.0,0.0,0.0,0.0,-3568.797537192172,-0.0,-960.461862,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5722.17496,-0.0,-5722.17496,3114.07058259785,0.0,-250.0,0.0,0.0,0.0,0.0,-2115.948501678154,-2.588697919695946,-745.533383,5013.2268585362835,0.0,-0.0,0.0,0.0,0.0,0.0,837.3197547854999,-12.559796321782496,-5837.986817,2659.1937247223455,0.0,-0.0,0.0,0.0,0.0,0.0,-549.4384992338379,-8.241577488507568,-2101.513648,1748.750031152178,0.0,-0.0,0.0,0.0,0.0,0.0,-115.30139423859893,-1.729520913578984,-1631.719116
t274,1580.6541587462957,0.0,-52.0,0.0,0.0,0.0,0.0,-576.6399149302579,-5.716997816037829,-946.297246,123.05234733388694,0.0,-0.0,0.0,0.0,0.0,0.0,957.7731026661131,-0.0,-1080.82545,4004.876171429487,0.0,-770.0,0.0,0.0,0.0,0.0,-1469.0282920487552,-22.035424380731325,-1743.812455,1633.518945969767,0.0,-0.0,0.0,0.0,0.0,0.0,-1486.060743405073,-16.318426564693496,-131.139776,4602.9029508011245,0.0,-0.0,0.0,0.0,0.0,0.0,-3765.0559838011245,-0.0,-837.846967,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,4972.456831,-0.0,-4922.456831,922.7659418702168,0.0,-560.3199999999999,0.0,0.0,0.0,0.0,217.90972821435471,-17.229679084571124,-563.125991,4854.485194843369,0.0,-580.4,0.0,0.0,0.0,0.0,1152.8961199095877,-31.428812752956578,-5395.552502,2853.488427366955,0.0,-353.2734487604544,0.0,0.0,0.0,0.0,-475.4298794152715,-7.131448191229072,-2017.6536510000003,1083.8104246667308,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1547.921771
t275,911.1258906279174,43.52848425625869,-8.471515743741302,0.0,0.0,0.0,0.0,-101.37273949379977,-10.495647646635208,-834.314472,274.1739183971866,0.0,-0.0,0.0,0.0,0.0,0.0,801.0825826028137,-0.0,-1075.256501,4050.111732161195,8.968620797227066,-761.0313792027729,0.0,0.0,0.0,0.0,-1899.7098431090137,-28.495647646635206,-1369.843483,905.0272319888586,0.0,-0.0,0.0,0.0,0.0,0.0,-858.7806919888587,-18.0,-28.24654,2506.524872536251,0.0,-0.0,0.0,0.0,0.0,0.0,-1748.7931645362514,-0.0,-757.731708,0.0,18.760850036378276,-31.23914996362173,0.0,0.0,0.0,0.0,4413.911922927243,-0.0,-4401.433623,2548.428,116.4366063957229,-443.8833936042771,0.0,0.0,0.0,0.0,-1754.9833387068747,-17.229679084571124,-448.768195,4425.511468664853,308.9084472012795,-271.4915527987205,0.0,0.0,0.0,0.0,677.4662404943161,-24.29736456172751,-5116.097239,1713.811419079727,197.40070146013647,-315.0292985398635,0.0,0.0,0.0,0.0,0.0,-0.0,-1596.182822,983.367682666731,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1447.479029
t276,357.6225170513544,0.0,-52.0,0.0,0.0,0.0,0.0,543.1630634402409,-22.514042491595312,-826.271538,116.97224333388667,0.0,-0.0,0.0,0.0,0.0,0.0,957.7731026661131,-0.0,-1074.745346,2055.427474597949,200.0,-570.0,0.0,0.0,0.0,0.0,-300.9361661063541,-40.514042491595305,-1343.977266,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,18.000000000000014,-18.0,-0.0,4735.40249018292,0.0,-0.0,0.0,0.0,0.0,0.0,-4026.15644318292,-0.0,-709.246047,0.0,49.99988185283118,-0.00011814716882607712,0.0,0.0,0.0,0.0,4038.663359294337,-0.0,-4088.663123,2723.8087115007297,310.32,-250.0,0.0,0.0,0.0,0.0,-2379.1521884161584,-17.229679084571124,-387.746844,2457.0765670001633,388.60025161592995,-191.7997483840701,0.0,0.0,0.0,0.0,1890.11389007339,-42.487079305413616,-4501.503881,2373.8513946556427,368.2501458335587,-144.17985416644126,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-1367.084322,916.0189306667307,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1380.130277
t277,414.7323234351391,0.0,-52.0,0.0,0.0,0.0,0.0,540.1822701572105,-22.469330592349856,-880.445263,119.42856033388694,0.0,-0.0,0.0,0.0,0.0,0.0,957.7731026661131,-0.0,-1077.201663,2635.4407864156733,0.0,-770.0,0.0,0.0,0.0,0.0,-297.9553728233237,-40.469330592349856,-1527.016083,2054.1982977433468,0.0,-0.0,0.0,0.0,0.0,0.0,-2029.561075743347,-18.0,-6.637222,4892.166249505031,0.0,-0.0,0.0,0.0,0.0,0.0,-4185.661986505032,-0.0,-706.504263,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,4125.419700999999,-0.0,-4075.4197009999993,1234.9423511409334,0.0,-560.3199999999999,0.0,0.0,0.0,0.0,-258.84191105636245,-17.229679084571124,-398.550761,4326.6510292892135,0.0,-580.4,0.0,0.0,0.0,0.0,1243.6167100161997,-42.487079305413616,-4947.38066,1936.7393322655696,0.0,-512.43,0.0,0.0,0.0,0.0,-566.1504695218836,-18.189714743686107,-839.969148,915.2057896667305,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1379.317136
t278,965.955827404427,47.6740171714652,-4.325982828534796,0.0,0.0,0.0,0.0,-72.45369597565576,-9.930174771701514,-926.919991,344.9359225775766,0.0,-0.0,0.0,0.0,0.0,0.0,734.4653474224234,-0.0,-1079.40127,3654.0064109551986,75.04253111084493,-694.9574688891549,0.0,0.0,0.0,0.0,-1330.9104100264915,-19.963656150397373,-1683.217407,1845.8711553096778,0.0,-0.0,0.0,0.0,0.0,0.0,-1779.6388389309818,-10.033481378695857,-56.198835,4625.248501635326,0.0,-0.0,0.0,0.0,0.0,0.0,-3900.477995635326,-0.0,-724.770506,0.0,31.39073981796648,-18.609260182033527,0.0,0.0,0.0,0.0,4185.649250364067,-0.0,-4198.43073,0.0,0.49240180367418956,-559.8275981963258,0.0,0.0,0.0,0.0,1014.7210704772227,-17.229679084571124,-438.156195,4431.105150006825,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,1401.791672484031,-42.487079305413616,-5742.125434,1670.9893745193808,363.3237831070101,-149.1062168929898,0.0,0.0,0.0,0.0,-724.325431989715,-18.189714743686107,-1142.691794,894.4784716667307,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1358.589818
t279,573.3869964343035,0.0,-52.0,0.0,0.0,0.0,0.0,527.3802579753179,-22.277300409621464,-1026.489954,126.3691993338868,0.0,-0.0,0.0,0.0,0.0,0.0,957.7731026661131,-0.0,-1084.142302,4111.684465253825,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,-1485.1533606414312,-22.277300409621464,-2017.615325,2101.3026005973256,0.0,-0.0,0.0,0.0,0.0,0.0,-1939.3367785973257,-0.0,-161.965822,3137.60941651551,0.0,-0.0,0.0,0.0,0.0,0.0,-2358.6081645155105,-0.0,-779.001252,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,4606.952678,-0.0,-4556.952678,2284.9893273007397,142.2518409878683,-418.0681590121317,0.0,0.0,0.0,0.0,-1457.6530071919055,-17.229679084571124,-534.290323,4032.261631417465,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,1890.11389007339,-42.487079305413616,-5831.604133,2820.147173188876,106.47677756694203,-405.95322243305793,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-1289.833364,879.564986666731,0.0,-0.0,0.0,0.0,0.0,0.0,471.1790318104256,-7.067685477156384,-1343.676333
t280,1523.4856587976137,23.836984748700182,-28.16301525129982,0.0,0.0,0.0,0.0,-288.698182221357,-5.377084073657017,-1225.084362,446.54556520150834,0.0,-0.0,0.0,0.0,0.0,0.0,647.1704537984915,-0.0,-1093.716019,3865.068098774496,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,-586.1101335682006,-8.791652003523009,-2683.527834,2098.4999870644997,0.0,-0.0,0.0,0.0,0.0,0.0,-1770.448563134634,-3.414567929865992,-324.636856,3672.28347989687,0.0,-0.0,0.0,0.0,0.0,0.0,-2791.18779789687,-0.0,-881.095682,0.0,22.920202556325833,-27.079797443674174,0.0,0.0,0.0,0.0,5230.173712887348,-0.0,-5226.014118,2058.92592113543,142.2518409878683,-418.0681590121317,0.0,0.0,0.0,0.0,-1077.1876073489047,-9.54432176226191,-696.377674,3943.6144562841955,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,2295.176595838829,-34.42764893758243,-6156.079094,2468.77976249607,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-1195.312702,1870.217910207262,0.0,-0.0,0.0,0.0,0.0,0.0,-446.2408287756277,-6.693612431634414,-1417.283469
t281,2036.2707007348151,43.67970463979202,-0.0,0.0,0.0,0.0,0.0,-581.3795913746071,-0.0,-1498.570814,525.4979546253929,0.0,-0.0,0.0,0.0,0.0,0.0,581.3795913746071,-0.0,-1106.877546,2830.763926,770.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3600.763926,1644.2189131768873,0.0,-0.0,0.0,0.0,0.0,0.0,-1135.3054951768872,-0.0,-508.913418,3096.7160701638927,0.0,-0.0,0.0,0.0,0.0,0.0,-2093.7086321638935,-0.0,-1003.007438,44.32032865921925,50.0,-0.0,0.0,0.0,0.0,0.0,5929.014127340781,-0.0,-6023.334456,3526.43331481196,344.2363938923233,-0.0,0.0,0.0,0.0,0.0,-2981.6857671963385,-4.225286507945076,-884.758655,4453.59571338295,-0.0013542400000021715,-0.0,0.0,0.0,0.0,0.0,1965.512448585838,-29.48268672878757,-6389.624121,2817.135479725004,3.945171597755685,-0.0,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-1590.243287,1960.288102287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1482.041385
t282,2157.4505025360563,52.0,-0.0,0.0,0.0,0.0,0.0,-508.5017505360563,-0.0,-1700.948752,608.4159424639437,0.0,-0.0,0.0,0.0,0.0,0.0,508.5017505360563,-0.0,-1116.917693,3584.826579998712,691.9991120012879,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4276.825692,2021.0314965465982,0.0,-0.0,0.0,0.0,0.0,0.0,-1393.201346546598,-0.0,-627.83015,3083.8338621619855,0.0,-0.0,0.0,0.0,0.0,0.0,-1960.3357151619853,-0.0,-1123.498147,728.6089722911399,18.99982400027601,-0.0,0.0,0.0,0.0,0.0,6053.537061708584,-0.0,-6801.145858,3334.2906945774735,560.3199999999999,-0.0,0.0,0.0,0.0,0.0,-2854.125660667462,-2.311884910011924,-1038.173149,4373.458168073894,580.4,-0.0,0.0,0.0,0.0,0.0,1837.9523420569612,-27.569285130854418,-6764.241225,3198.9575178414893,81.170628481271,-0.0,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-2049.290782,2035.8215962875818,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1557.574879
t283,2297.035170877541,0.0,-0.0,0.0,0.0,0.0,0.0,-569.8496468775412,-0.0,-1727.185524,548.4595531224586,0.0,-0.0,0.0,0.0,0.0,0.0,569.8496468775412,-0.0,-1118.3092,3793.669515,570.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4363.669515,2162.920341465031,0.0,-0.0,0.0,0.0,0.0,0.0,-1534.9053304650306,-0.0,-628.015011,3001.0363025349698,0.0,-0.0,0.0,0.0,0.0,0.0,-1877.3685355349699,-0.0,-1123.667767,689.9696839999993,0.0,-0.0,0.0,0.0,0.0,0.0,6112.273866,-0.0,-6802.24355,3488.3981360000002,250.0,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-1038.398136,5051.572042831344,0.0,-0.0,0.0,0.0,0.0,0.0,1683.8266813894995,-25.25740022084249,-6710.141324,3091.3556300081987,412.33147631456137,-0.0,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-2272.849742,2028.806937287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1550.56022
t284,2417.726793546186,0.0,-0.0,0.0,0.0,0.0,0.0,-722.8721970376298,-2.518934508556642,-1692.335662,561.4789151994797,0.0,-0.0,0.0,0.0,0.0,0.0,554.9432298005204,-0.0,-1116.422145,3513.252440271448,570.0,-0.0,0.0,0.0,0.0,0.0,167.92896723710945,-2.518934508556642,-4248.662473,2237.448808728539,0.0,-0.0,0.0,0.0,0.0,0.0,-1641.732296728539,-0.0,-595.716512,2159.5211999986086,0.0,-0.0,0.0,0.0,0.0,0.0,-1080.0375089986094,-0.0,-1079.483691,1097.0769142728511,0.0,-0.0,0.0,0.0,0.0,0.0,5421.769805727148,-0.0,-6518.84672,3318.1622283837464,369.84121761625363,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-988.003446,4718.88542594554,96.71825888580379,-0.0,0.0,0.0,0.0,0.0,1683.8266813894995,-25.25740022084249,-6474.172966,3402.708616715686,58.303050607074304,-0.0,0.0,0.0,0.0,0.0,-1212.647649579074,-18.189714743686107,-2230.174303,1984.983729287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1506.737012
t285,2210.9879802851224,0.0,-0.0,0.0,0.0,0.0,0.0,-572.3447382851225,-0.0,-1638.643242,541.1700627148774,0.0,-0.0,0.0,0.0,0.0,0.0,572.3447382851225,-0.0,-1113.514801,4096.45989891277,570.0,-0.0,0.0,0.0,0.0,0.0,-586.193104347557,-8.792896565213354,-4071.4738979999997,2224.9084172518087,0.0,-0.0,0.0,0.0,0.0,0.0,-1639.6504496865955,-8.792896565213354,-576.465071,2159.1171369590456,0.0,-0.0,0.0,0.0,0.0,0.0,-1105.969255959047,-0.0,-1053.147881,318.11594800680075,0.0,-0.0,0.0,0.0,0.0,0.0,6031.812809993199,-0.0,-6349.928758,3407.9658220000006,250.0,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-957.965822,4677.79631652752,0.0,-0.0,0.0,0.0,0.0,0.0,1547.7766959111486,-23.21665043866723,-6202.356362,3249.345984062234,0.0,-0.0,0.0,0.0,0.0,0.0,-1076.597664100723,-16.148964961510845,-2156.599355,1949.4584712875821,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1471.211754
t286,1161.0335477360145,0.0,-0.0,0.0,0.0,0.0,0.0,415.6879509455539,-2.8124706815682115,-1573.909028,1338.1994705076731,0.0,-0.0,0.0,0.0,0.0,0.0,-228.18990550767316,-0.0,-1110.009565,4369.658243403679,0.0,-0.0,0.0,0.0,0.0,0.0,-504.24728118589036,-7.563709217788355,-3857.847253,1940.5321813458102,0.0,-0.0,0.0,0.0,0.0,0.0,-1388.0002368095895,-4.751238536220145,-547.780706,2707.4018624423998,0.0,-0.0,0.0,0.0,0.0,0.0,-1693.4939504424005,-0.0,-1013.9079120000001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6098.243423,-0.0,-6098.243423,3587.4181730491537,25.792010950846564,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-913.210184,4773.138701884389,0.0,-0.0,0.0,0.0,0.0,0.0,1086.7558183914828,-16.301337275872243,-5843.593183,2661.723839379773,0.0,-0.0,0.0,0.0,0.0,0.0,-615.5767865810571,-9.233651798715858,-2036.913401,1872.283205287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1394.036488
t287,1718.971594832133,0.0,-0.0,0.0,0.0,0.0,0.0,-169.1985287838087,-8.10253504832423,-1541.670531,398.8963789945761,0.0,-0.0,0.0,0.0,0.0,0.0,709.367532005424,-0.0,-1108.263911,4725.43302196828,0.0,-0.0,0.0,0.0,0.0,0.0,-959.5808797717041,-14.393713196575561,-3751.458429,1981.6971447226713,0.0,-0.0,0.0,0.0,0.0,0.0,-1435.6050655744195,-6.291178148251331,-539.800901,2476.200868875491,0.0,-0.0,0.0,0.0,0.0,0.0,-1473.209264875491,-0.0,-1002.9916039999999,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6028.226207,-0.0,-6028.226207,3600.7594630000003,0.0,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-900.759463,4557.085376518666,0.0,-0.0,0.0,0.0,0.0,0.0,960.9339050571921,-14.414008575857881,-5503.605273,2382.4634463454677,0.0,-0.0,0.0,0.0,0.0,0.0,-489.7548732467665,-7.346323098701498,-1885.36225,1799.262308287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1321.015591
t288,1651.8017777946816,0.0,-0.0,0.0,0.0,0.0,0.0,-205.84761923210405,-9.341590562577366,-1436.612568,273.9548955960715,0.0,-0.0,0.0,0.0,0.0,0.0,828.6203234039284,-0.0,-1102.575219,4646.490953577467,0.0,-0.0,0.0,0.0,0.0,0.0,-1223.3787651009523,-18.35068147651428,-3404.761507,1962.2332996426348,0.0,-0.0,0.0,0.0,0.0,0.0,-1425.8677807286974,-9.009090913936916,-527.356428,2178.5284453421746,0.0,-0.0,0.0,0.0,0.0,0.0,-1192.5607753421748,-0.0,-985.96767,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5919.034617,-0.0,-5919.034617,3581.342602,0.0,-0.0,0.0,0.0,0.0,0.0,-2700.0,-0.0,-881.342602,4464.586835344056,0.0,-0.0,0.0,0.0,0.0,0.0,1099.067041275069,-16.486005619126033,-5547.167871,2618.8118616066126,0.0,-0.0,0.0,0.0,0.0,0.0,-627.8880094646435,-9.41832014196965,-1981.505532,1725.249350287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1247.002633
t289,1828.8838557402105,0.0,-0.0,0.0,0.0,0.0,0.0,-480.45240308796565,-5.581813652244954,-1342.849639,244.9248197623707,0.0,-0.0,0.0,0.0,0.0,0.0,852.5733132376293,-0.0,-1097.498133,4356.647442118889,0.0,-0.0,0.0,0.0,0.0,0.0,-1242.724511447181,-18.640867671707717,-3095.282063,1947.9955174821248,0.0,-0.0,0.0,0.0,0.0,0.0,-1439.6222984626615,-13.059054019462762,-495.314165,1569.785280239821,0.0,-0.0,0.0,0.0,0.0,0.0,-627.650713239821,-0.0,-942.134567,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5637.876613,-0.0,-5637.876613,3096.577545004,0.0,-88.51498363173214,0.0,0.0,0.0,0.0,-2168.749922205348,-7.968751166919781,-831.343888,4635.447917330368,0.0,-0.0,0.0,0.0,0.0,0.0,519.765513709108,-23.73398503947618,-5131.479446,2424.588301088734,0.0,-0.0,0.0,0.0,0.0,0.0,-579.8365596933346,-8.697548395400018,-1836.054193,1671.734458287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1193.487741
t290,2286.124823643187,0.0,-0.0,0.0,0.0,0.0,0.0,-940.8042536431866,-0.0,-1345.32057,156.8276753568132,0.0,-0.0,0.0,0.0,0.0,0.0,940.8042536431866,-0.0,-1097.631929,3200.9419409550724,393.7913436268542,-0.0,0.0,0.0,0.0,0.0,-484.03630796248916,-7.260544619437337,-3103.436432,2247.138620430983,0.0,-0.0,0.0,0.0,0.0,0.0,-1779.9373928115451,-7.260544619437337,-459.940683,1257.2696202259656,0.0,-0.0,0.0,0.0,0.0,0.0,-363.52570222596546,-0.0,-893.743918,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5327.499403,-0.0,-5327.499403,3484.804545004,0.0,-250.0,0.0,0.0,0.0,0.0,-2454.977662948223,-3.6753350557766566,-776.151547,3966.6594117732757,0.0,-246.38043725295555,0.0,0.0,0.0,0.0,1005.8212016154648,-22.43798813578529,-4703.662188,2445.8200424596685,0.0,-0.0,0.0,0.0,0.0,0.0,-779.6645068568164,-11.694967602852246,-1654.460568,1672.493087287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1194.24637
t291,2735.364583811679,0.0,-0.0,0.0,0.0,0.0,0.0,-1366.3751624973725,-6.376927314306876,-1362.612494,157.32157912308608,0.0,-0.0,0.0,0.0,0.0,0.0,941.2466748769141,-0.0,-1098.568254,2693.3953678936873,48.35334880016132,-0.0,0.0,0.0,0.0,0.0,425.12848762045843,-6.376927314306876,-3160.500277,2151.976765632705,0.0,-0.0,0.0,0.0,0.0,0.0,-1737.2021806327048,-0.0,-414.774585,1145.7049387067466,0.0,-0.0,0.0,0.0,0.0,0.0,-313.7478897067467,-0.0,-831.957049,180.24885266054886,0.0,-0.0,0.0,0.0,0.0,0.0,4750.9500703394515,-0.0,-4931.198923,3404.6685450040004,0.0,-250.0,0.0,0.0,0.0,0.0,-2445.1660050802034,-3.8225099237969524,-705.68003,3232.0850521781454,208.53640209090156,-212.04046206973354,0.0,0.0,0.0,0.0,1174.8253610642441,-25.267400263557565,-4378.138953,2497.4164450362196,0.0,-0.0,0.0,0.0,0.0,0.0,-958.4803241736154,-14.37720486260423,-1524.558916,1658.218415287582,0.0,-0.0,0.0,0.0,0.0,0.0,-471.1790318104256,-7.067685477156384,-1179.971698
