Zone,1,2,3,4,5,6,7,8,9,10,Total
t38,0.0,23.740667249572287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.740667249572287
t39,61.56642765171951,20.2526128748874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81904052660691
t40,519.849193442724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.849193442724
t41,1694.1254174427238,709.93824,1263.3063167999999,101.79904826635472,0.0,200.77530324287906,0.0,0.0,0.0,0.0,3969.9443257519574
t42,2107.1576098460137,0.0,2526.6126335999998,109.72069730800773,0.0,1636.1256762355204,0.0,0.0,404.6399362399949,0.0,6784.256553229537
t43,2467.5048567378917,0.0,2871.1507199999996,109.72069730800773,0.0,1794.4579275451965,0.0,0.0,404.6399362399949,0.0,7647.47413783109
t44,1902.2700251885617,709.93824,2871.1507199999996,109.72069730800773,0.0,1552.9986853629007,0.0,0.0,404.6399362399949,0.0,7550.718304099464
t45,2668.8095999999996,43.56297839316879,2871.1507199999996,109.72069730800773,0.0,1294.863134051458,0.0,0.0,404.6399362399949,0.0,7392.7470659926275
t46,1611.6847524947973,753.5012183931688,2871.1507199999996,109.72069730800773,0.0,924.0099534518827,0.0,0.0,404.6399362399949,0.0,6674.70727788785
t47,724.0387156774507,1463.4394583931687,2871.1507199999996,109.72069730800773,0.0,512.3771811367068,0.0,0.0,404.6399362399949,0.0,6085.366708755329
t48,1009.2855330825992,753.5012183931688,2871.1507199999996,109.72069730800773,0.0,417.937596295647,0.0,0.0,404.6399362399949,0.0,5566.235701319418
t49,0.0,1366.3409235174606,2871.1507199999996,108.02910247579838,0.0,0.0,84.19776058157646,0.0,404.6399362399949,0.0,4834.35844281483
t50,0.0,1088.880890601839,2871.1507199999996,61.45145276135298,0.0,0.0,165.4604394703283,0.0,404.6399362399949,0.0,4591.5834390735145
t51,0.0,972.492234354984,2806.8911183383343,0.0,0.0,0.0,200.70956588229058,0.0,232.73422900464539,0.0,4212.827147580254
t52,0.0,1613.4959999999999,2337.3357596947985,66.35470720209668,0.0,0.0,200.70956588229058,0.0,34.62918833398836,0.0,4252.525221113174
