BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
t9,4525.760147153337,15.141627218538376,-36.85837278146162,0.0,0.0,0.0,0.0,-3153.046383590414,-31.5,-1319.497018,92.35336040958619,0.0,-0.0,0.0,0.0,0.0,0.0,1053.0463835904138,-0.0,-1145.399744,1475.8602350822318,-0.000799999199945289,-770.0003999999999,0.0,0.0,0.0,0.0,911.3736797211504,-49.32939480418275,-1567.90332,1055.2405444950955,0.0,-0.0,0.0,0.0,0.0,0.0,-826.3856236909127,-17.829394804182744,-211.025526,2701.166495503843,0.0,-0.0,0.0,0.0,0.0,0.0,-1637.3488475038407,-0.0,-1063.817648,987.7280000000002,-9.999999999316111e-5,-50.000099999999996,0.0,0.0,0.0,0.0,4276.1923799999995,-0.0,-5213.92018,2195.2653295026503,0.0,-643.2786093927914,0.0,0.0,0.0,0.0,-917.9768511702015,-4.412178939657072,-629.59769,5434.301123888425,0.0,-0.0,0.0,0.0,0.0,0.0,-508.11506995971445,-16.44608392870986,-4909.73997,688.1520009986953,0.0,-0.0,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-1332.447575,1310.028863386838,0.0,-0.0,0.0,0.0,0.0,0.0,148.15315087630643,-2.222297263144596,-1455.959717
t10,3589.529859640362,0.0,-52.0,0.0,0.0,0.0,0.0,-2379.260600592485,-20.00388004787684,-1138.265379,91.60670059930449,0.0,-0.0,0.0,0.0,0.0,0.0,1045.6685974006957,-0.0,-1137.275298,1552.1901765467046,8.96902079642705,-761.030979203573,0.0,0.0,0.0,0.0,203.29947187802455,-36.958268017583315,-966.469422,922.8226736257039,0.0,-0.0,0.0,0.0,0.0,0.0,-884.7194126559974,-16.954387969706474,-21.148873,4694.2705205189795,0.0,-0.0,0.0,0.0,0.0,0.0,-3726.3519875189795,-0.0,-967.918533,0.0,8.470537261715082,-41.52946273828492,0.0,0.0,0.0,0.0,4514.096185476569,-0.0,-4481.03726,1117.0518660523176,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,24.224294275593692,-18.04565177604868,-441.304139,4116.915859485168,0.0,-580.4,0.0,0.0,0.0,0.0,391.53954098794793,-43.23031747311511,-3884.825083,290.403872053646,0.0,-84.76414105495073,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-849.935305,1282.15139994974,0.0,-0.0,0.0,0.0,0.0,0.0,157.39672902141794,-15.373057971158236,-1424.175071
t11,2066.8215998064925,52.0,-0.0,0.0,0.0,0.0,0.0,-1047.2882278064924,-0.0,-1071.533372,87.3792331935077,0.0,-0.0,0.0,0.0,0.0,0.0,1047.2882278064924,-0.0,-1134.667461,1339.1793552027732,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,0.0,-0.0,-752.540876,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5314.967030318582,0.0,-0.0,0.0,0.0,0.0,0.0,-4548.422898318582,-0.0,-766.544132,809.5136000000001,22.920202556325833,-27.079797443674174,0.0,0.0,0.0,0.0,3005.2538418873482,-0.0,-3810.607847,0.0,243.52704671880494,-438.3993228330576,0.0,0.0,0.0,0.0,506.9948428903013,-18.04565177604868,-294.076915,2088.2747132799996,491.25056,-89.14944000000003,0.0,0.0,0.0,0.0,580.5358568464713,-24.880227126465595,-3046.031463,296.0604963120998,71.74436898891031,-440.68563101108964,0.0,0.0,0.0,0.0,431.2632453909437,-6.468948680864156,-351.913531,1318.1665323660354,0.0,-0.0,0.0,0.0,0.0,0.0,24.375111303517333,-0.36562666955276,-1342.176017
t12,988.7271294237596,8.521483841578872,-43.47851615842112,0.0,0.0,0.0,0.0,161.46921263277147,-18.152709739688646,-1097.0866,87.64802032019509,0.0,-0.0,0.0,0.0,0.0,0.0,1048.7114366798048,-0.0,-1136.359457,1833.049786861979,200.0,-570.0,0.0,0.0,0.0,0.0,-587.3636470889359,-27.494964773043254,-848.191175,335.5482133665314,0.0,-0.0,0.0,0.0,0.0,0.0,-326.20595833317634,-9.342255033354608,-0.0,4800.768761862388,0.0,-0.0,0.0,0.0,0.0,0.0,-4167.700840862388,-0.0,-633.067921,0.0,45.840450953148455,-4.159549046851551,0.0,0.0,0.0,0.0,3315.9458300937035,-0.0,-3357.626732,0.0,166.00512183682142,-515.9212477150411,0.0,0.0,0.0,0.0,555.1439668782197,-0.0,-205.227841,3571.2512965662977,0.0,-580.4,0.0,0.0,0.0,0.0,24.487268460611098,-0.36730902690916645,-3014.971256,302.3822518147526,135.9199418363838,-376.5100581636161,0.0,0.0,0.0,0.0,-24.487268460611098,-0.36730902690916645,-36.937558,1260.293219,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1260.293219
t13,1357.616556550794,10.9895524254682,-41.010447574531796,0.0,0.0,0.0,0.0,-249.58481778361164,-11.990653618119126,-1066.02019,85.09906934178018,0.0,-0.0,0.0,0.0,0.0,0.0,1048.96172565822,-0.0,-1134.060795,2060.9627404927273,121.99935600000002,-648.0006439999999,0.0,0.0,0.0,0.0,-799.3769078746084,-11.990653618119126,-723.593891,832.3669143091541,0.0,-0.0,0.0,0.0,0.0,0.0,-832.3669143091541,-0.0,-0.0,3980.515367081404,0.0,-0.0,0.0,0.0,0.0,0.0,-3317.6598390814042,-0.0,-662.855528,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,3435.368948,-0.0,-3385.368948,0.0,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,909.5226816964511,-2.9229731445883855,-224.673339,3566.3133202034514,206.25809098442795,-374.14190901557197,0.0,0.0,0.0,0.0,-6.975266886426717,-5.7413172858803705,-3385.712918,233.33764973406778,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-187.88960941946567,-2.818344141291985,-0.0,1225.283239,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1225.283239
t14,1192.9001710887758,47.6740171714652,-4.325982828534796,0.0,0.0,0.0,0.0,-151.82359681689883,-14.12427261480739,-1070.300336,39.80613286260848,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1133.247904,1282.073384555604,44.72436287005795,-725.2756371299421,0.0,0.0,0.0,0.0,144.50958368923318,-30.416188984953283,-715.615505,883.6390980982686,0.0,-0.0,0.0,0.0,0.0,0.0,-867.3471817281227,-16.29191637014589,-0.0,3758.1148903106177,0.0,-0.0,0.0,0.0,0.0,0.0,-3022.3184203106175,-0.0,-735.79647,0.0,45.840450953148455,-4.159549046851551,0.0,0.0,0.0,0.0,3497.196222093703,-0.0,-3538.877124,1363.7718996408146,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,-693.6583780646886,-0.0,-272.690834,3947.5411734867694,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,176.94248091235804,-2.6541372136853707,-4073.5452079999995,216.7823906054766,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-171.57900929277486,-2.573685139391623,-0.0,1223.5792256938769,0.0,-0.0,0.0,0.0,0.0,0.0,-5.36347161958317,-0.08045207429374755,-1218.135302
t15,2032.5218773927381,0.0,-52.0,0.0,0.0,0.0,0.0,-844.3399998230226,-3.7365265697155365,-1132.445351,41.907307862608434,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1135.349079,1932.5765688840845,0.0,-770.0,0.0,0.0,0.0,0.0,-249.1017713143691,-3.7365265697155365,-909.738271,928.2190141155719,0.0,-0.0,0.0,0.0,0.0,0.0,-885.568908115572,-0.0,-42.650106,3849.661619479182,0.0,-0.0,0.0,0.0,0.0,0.0,-2935.885334479182,-0.0,-913.776285,1012.6863999999999,0.0,-50.0,0.0,0.0,0.0,0.0,3188.1838999999995,-0.0,-4150.8703,182.49573598137147,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,633.2703425947545,-0.0,-418.343391,4663.132708961315,449.8906878986858,-130.50931210131424,0.0,0.0,0.0,0.0,-194.38733770919947,-16.768833049487657,-4771.357914,264.01914314026743,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-93.05167188862782,-1.3957750783294174,-126.942,975.0923353733386,0.0,-0.0,0.0,0.0,0.0,0.0,287.4390095978273,-15.37305797115824,-1247.158287
t16,2175.3031619773137,23.836984748700182,-28.16301525129982,0.0,0.0,0.0,0.0,-692.7940842589333,-5.469475215780743,-1472.713572,94.49378868901701,0.0,-0.0,0.0,0.0,0.0,0.0,1057.4257653109828,-0.0,-1151.919554,3023.968746470603,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,-364.63168105204954,-5.469475215780743,-2067.229111,1180.9164724809752,0.0,-0.0,0.0,0.0,0.0,0.0,-908.0549954809753,-0.0,-272.861477,3840.6598043184517,0.0,-0.0,0.0,0.0,0.0,0.0,-2778.147129318452,-0.0,-1062.512675,1002.8208000000001,22.920202556325833,-27.079797443674174,0.0,0.0,0.0,0.0,4247.130378887348,-0.0,-5245.791584,2510.046,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,-1430.8220593450178,-13.048407078856448,-668.752846,5368.780936467905,82.2253705815573,-498.1746294184427,0.0,0.0,0.0,0.0,311.8421591051009,-31.24939873612144,-5233.424438,459.2736094523,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,188.5289124071169,-2.827933686106754,-602.344892,969.8524622262795,0.0,-0.0,0.0,0.0,0.0,0.0,369.5227337448787,-15.37305797115824,-1324.002138
t17,2194.529399668757,0.0,-0.0,0.0,0.0,0.0,0.0,-227.59678828605024,-10.989201382706387,-1955.94341,215.47614120019082,0.0,-0.0,0.0,0.0,0.0,0.0,960.2102137998093,-0.0,-1175.686355,3277.6585818964645,0.0,-0.0,0.0,0.0,0.0,0.0,467.3865744862409,-28.989201382706387,-3716.055955,1048.516760445427,0.0,-0.0,0.0,0.0,0.0,0.0,-410.14322544542705,-18.0,-620.373535,4824.5301966112065,0.0,-0.0,0.0,0.0,0.0,0.0,-3517.077297611206,-0.0,-1307.452899,1601.1674309433652,0.0,-0.0,0.0,0.0,0.0,0.0,5427.220523056633,-0.0,-7028.387954,3345.16653534031,214.07833055875875,-0.0,0.0,0.0,0.0,0.0,-2495.513466902608,-3.067297996460881,-1060.664101,5660.3412041075835,580.4,-0.0,0.0,0.0,0.0,0.0,166.2768165859444,-28.251963693527312,-6378.766057,703.3804152160864,0.0,-0.0013132173912309914,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-1347.674676,2510.956403381708,0.0,-0.0,0.0,0.0,0.0,0.0,-1024.8705314105493,-15.37305797115824,-1470.712814
t18,2117.1971215197605,52.0,-0.0,0.0,0.0,0.0,0.0,126.74725953179255,-15.266872051552824,-2280.677509,301.21324942827096,0.0,-0.0,0.0,0.0,0.0,0.0,891.044210571729,-0.0,-1192.25746,3949.782014154156,739.2753190009181,-0.0,0.0,0.0,0.0,0.0,182.2085298964784,-33.266872051552824,-4837.998991,900.9423143654825,0.0,-0.0,0.0,0.0,0.0,0.0,-68.04086936548237,-18.0,-814.901445,4578.605326352109,0.0,-0.0,0.0,0.0,0.0,0.0,-3074.3554063521083,-0.0,-1504.24992,3763.2164992824087,0.0,-0.0,0.0,0.0,0.0,0.0,4642.3962757175905,-0.0,-8405.612775,3332.3374520358034,310.32,-0.0,0.0,0.0,0.0,0.0,-2316.193295467821,-5.757100567982688,-1320.707056,7850.593251113894,0.0,-0.0,0.0,0.0,0.0,0.0,-13.04335484884267,-30.94176626504912,-7806.60813,1313.5686714567166,377.63209854197896,-0.0,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-2335.496344,2652.511760381708,0.0,-0.0,0.0,0.0,0.0,0.0,-1024.8705314105493,-15.37305797115824,-1612.268171
