Line,1,2,3,4,5,6,7,8,9,10
t16,1057.4257653109828,-364.63168105204954,0.0,908.0549954809753,-560.9282540879212,4247.130378887348,869.8938052570965,188.5289124071169,369.5227337448787,0.0
t17,960.2102137998093,-732.6134255137591,-1200.0,-789.8567745545729,-2700.0,5427.220523056633,-204.48653309739205,654.1071817272128,-1024.8705314105493,0.0
t18,891.044210571729,-1017.7914701035215,-1200.0,-1131.9591306345176,-2700.0,4642.3962757175905,-383.8067045321792,654.1071817272128,-1024.8705314105493,0.0
t19,937.5212262454442,-877.3034276097914,-1129.4062116724542,-990.0872665507685,-2700.0,4633.187463263006,0.0,654.1071817272128,-1024.8705314105493,0.0
t20,901.825707201306,-967.3347071973782,-445.6214227923955,-384.7867692042892,-2700.0,4600.323523784337,-1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t21,890.7835869258325,-636.8898536812512,-683.7220013019166,-532.6795023462391,-2700.0,4633.130589263005,-278.4131364727579,654.1071817272128,-1024.8705314105493,0.0
t22,878.7525806156265,-536.5844350922101,-1105.5427232972131,-1010.5511514037229,-2700.0,4521.417095554125,-545.3130976956319,654.1071817272128,-1024.8705314105493,0.0
t23,1060.6179980103268,0.0,-241.70314093768408,-215.65609026623855,-2700.0,5044.236709587043,-565.273425931164,654.1071817272128,-1024.8705314105493,0.0
t24,1044.2259869647976,202.043657284777,-230.7996402329815,-377.05240538463136,-2700.0,5351.076199174249,0.0,654.1071817272128,-1024.8705314105493,0.0
t25,1046.049570110365,642.28885505457,0.0,-131.15124223473418,-2700.0,5291.145152188188,0.0,654.1071817272128,-1024.8705314105493,0.0
t26,1026.5251340740163,1421.3079435150496,441.70624610849535,148.50520044685211,-2700.0,5532.440153,-689.9974070596477,654.1071817272128,-1024.8705314105493,0.0
t27,1026.0997458150314,1355.932422842334,336.30567710931507,99.23583013675433,-2240.1417450791105,5193.646169,0.0,501.5848483001789,-1024.8705314105493,0.0
t28,1021.8049778446838,1941.3529124900656,584.5964405155233,291.7365071942588,-2700.0,5010.703302043478,-46.895033381589535,654.1071817272128,-1024.8705314105493,0.0
t29,1032.2468958928,2085.972551707029,338.60655859970353,151.97748187274496,-2700.0,4356.282463611931,-118.6069592449059,654.1071817272128,-1024.8705314105493,0.0
t30,1025.8596237004588,1903.2064082259515,-79.13780193033534,-395.26486374048454,-2700.0,3246.872642306483,0.0,0.0,-1024.8705314105493,0.0
t31,857.882798485129,2100.0,200.20488680059614,-290.4003833401463,-2700.0,2696.2206168470384,0.0,0.0,-1024.8705314105493,0.0
t32,862.7826642505463,1910.566976041738,1119.1552272187905,1072.9284842630886,-2700.0,4308.122724262729,0.0,654.1071817272128,-1024.8705314105493,0.0
t33,1016.6654332879343,1319.692181414582,510.8441343315769,1206.501470117384,-2700.0,3563.0875942630046,196.9413565292355,654.1071817272128,-1024.8705314105493,0.0
t34,1093.4417711373917,2100.0,1200.0,1951.8846637806992,-2496.811099743197,4865.43008,824.9700975706104,654.1071817272128,-1024.8705314105493,0.0
t35,1053.5532709773308,1889.8340134138882,1186.4343792003774,2015.0119439697623,-699.4109738032546,4016.832796999999,1068.1209698601701,594.4875223503982,42.03592028056275,0.0
t36,1034.8130115534684,1111.7387836911641,0.0,801.0693547852496,-1510.2614271229006,4296.446809364068,22.54770338185754,616.5452868469193,96.1755432915037,0.0
t37,1060.5955619423987,905.6615377774345,0.0,823.0141055635995,-1307.6685866248367,4425.448431,343.93782640299224,0.0,0.0,0.0
