Line,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0,243924.17961900582,176431.37589823132,0.0,0.0,0.0,181058.88190790924,87036.87896209542,187792.98256153645,0.0,876244.2989487782
t1,0.0,63.0,5.321217684374918,0.0,0.0,0.0,28.8751281352174,19.623215451816385,3.182686177074361,0.0,120.00224744848306
t2,0.0,63.0,8.253277801255061,0.0,0.0,0.0,17.784483334013554,19.623215451816385,1.4720480832730543,0.0,110.13302467035805
t3,0.0,63.0,4.599797279142924,0.0,0.0,0.0,20.536162585892384,19.623215451816385,1.3047582575183103,0.0,109.06393357437001
t4,0.0,63.0,9.07848488469487,0.0,0.0,0.0,5.3165839061620375,19.623215451816385,0.5012867891027536,0.0,97.51957103177605
t5,0.0,63.0,27.744688348099647,0.0,0.0,0.0,15.921167026704014,19.623215451816385,1.4205517988352088,0.0,127.70962262545525
t6,0.0,63.0,18.120700010765116,0.0,0.0,0.0,8.313740396104151,19.623215451816385,1.1439159178795033,0.0,110.20157177656515
t7,0.0,63.0,8.042617966236959,0.0,0.0,0.0,1.600951647374953,19.623215451816385,0.1303889386610743,0.0,92.39717400408938
t8,0.0,63.0,20.390407922420053,0.0,0.0,0.0,0.0,19.623215451816385,0.0,0.0,103.01362337423643
t9,0.0,63.0,35.65878960836549,0.0,0.0,0.0,8.824357879314144,19.623215451816385,4.444594526289192,0.0,131.55095746578522
t10,0.0,40.00776009575368,33.90877593941295,0.0,0.0,0.0,36.09130355209736,19.623215451816385,30.74611594231647,0.0,160.37717098139683
t11,0.0,0.0,0.0,0.0,0.0,0.0,36.09130355209736,12.937897361728313,0.73125333910552,0.0,49.76045425293119
t12,0.0,36.30541947937729,18.684510066709215,0.0,0.0,0.0,0.0,0.7346180538183329,0.0,0.0,55.72454759990484
t13,0.0,23.98130723623825,0.0,0.0,0.0,0.0,5.845946289176771,5.63668828258397,0.0,0.0,35.46394180799899
t14,0.0,28.24854522961478,32.58383274029178,0.0,0.0,0.0,0.0,5.147370278783246,0.1609041485874951,0.0,66.1406523972773
t15,0.0,7.473053139431073,0.0,0.0,0.0,0.0,0.0,2.7915501566588348,30.74611594231648,0.0,41.01071923840639
t16,0.0,10.938950431561485,0.0,0.0,0.0,0.0,26.096814157712895,5.655867372213508,30.74611594231648,0.0,73.43774790380436
t17,0.0,21.978402765412774,36.0,0.0,0.0,0.0,6.134595992921762,19.623215451816385,30.74611594231648,0.0,114.48233015246741
t18,0.0,30.533744103105647,36.0,0.0,0.0,0.0,11.514201135965376,19.623215451816385,30.74611594231648,0.0,128.41727663320387
t19,0.0,26.31910282829374,33.88218635017362,0.0,0.0,0.0,0.0,19.623215451816385,30.74611594231648,0.0,110.57062057260022
t20,0.0,29.020041215921342,13.368642683771863,0.0,0.0,0.0,36.09130355209736,19.623215451816385,30.74611594231648,0.0,128.84931884592345
t21,0.0,19.106695610437534,20.5116600390575,0.0,0.0,0.0,8.352394094182737,19.623215451816385,30.74611594231648,0.0,98.34008113781063
