Resource,CNQ_RS,GG_RS,SQ_RS,NNSW_RS,CNSW_RS,SNW_RS,SNSW_RS,VIC_RS,SA_RS,TAS_RS,CNQ_COAL,GG_COAL,SQ_COAL,CNSW_COAL,SNW_COAL,VIC_COAL,CNQ_CCGT,GG_CCGT,SQ_CCGT,NNSW_CCGT,CNSW_CCGT,SNW_CCGT,SNSW_CCGT,VIC_CCGT,SA_CCGT,TAS_CCGT,CNQ_OCGT,GG_OCGT,SQ_OCGT,NNSW_OCGT,CNSW_OCGT,SNW_OCGT,SNSW_OCGT,VIC_OCGT,SA_OCGT,TAS_OCGT,CNQ_BIO,CNQ_SQ2_SOLAR,CNQ_SQ3_SOLAR,CNQ_SQ4_SOLAR,GG_SQ6_SOLAR,SQ_SQ7_SOLAR,SQ_SQ8_SOLAR,NNSW_SN1_SOLAR,NNSW_SN2_SOLAR,CNSW_SN3_SOLAR,SNSW_SN5_SOLAR,SNW_SN9_SOLAR,VIC_SV2_SOLAR,VIC_SV6_SOLAR,SA_SS3_SOLAR,SA_SS7_SOLAR,SA_SS5_SOLAR,TAS_ST2_SOLAR,CNQ_WQ1_WIND,CNQ_WQ2_WIND,CNQ_WQ4_WIND,CNQ_WQ3_WIND,GG_WQ6_WIND,SQ_WQ8_WIND,NNSW_WN2_WIND,CNSW_WN3_WIND,SNW_WN9_WIND,SNSW_WACT_WIND,VIC_WV3_WIND,VIC_WV4_WIND,VIC_WV5_WIND,VIC_WV7_WIND,SA_WS1_WIND,SA_WS3_WIND,SA_WS4_WIND,TAS_WT1_WIND,TAS_WT2_WIND,TAS_WT3_WIND,CNQ_BATTERY,GG_BATTERY,SQ_BATTERY,NNSW_BATTERY,CNSW_BATTERY,SNW_BATTERY,SNSW_BATTERY,VIC_BATTERY,SA_BATTERY,TAS_BATTERY,CNQ_PH,GG_PH,SQ_PH,NNSW_PH,CNSW_PH,SNW_PH,SNSW_PH,VIC_PH,SA_PH,TAS_PH,CNQ_PH_NEW,SNSW_PH_SNOWY,TAS_PH_NEW
Zone,1,2,3,4,5,6,7,8,9,10,1,2,3,5,6,8,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,1,1,1,2,3,3,4,4,5,7,6,8,8,9,9,9,10,1,1,1,1,2,3,4,5,6,7,8,8,8,8,9,9,9,10,10,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,7,10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3360549705569,-970.5296287984975,-1000.9134422377289,-1032.8735339164286,-1001.1546970963639,-1033.3747719692808,-978.8417430097229,-1003.1432382322862,-1034.0552025681914,-942.6864820737591,-898.8380395617185,-0.0,-924.485159541265,-954.2852664860018,-941.0634185036942,-0.0,-879.6106612635199,-926.7403599222392,-1048.3751248683434,-0.0,-879.8590736034537,-6.3356688178813565,-850.9877688173511
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3380016465602,-970.5315698616371,-1000.9154440686168,-1032.9768217336123,-1026.4261008515628,-1033.3768387229584,-978.8426350809251,-1003.1452212259835,-1034.056145262651,-942.6883674504938,-898.9279323549539,0.0,-924.5776173029952,-954.3807045564573,-941.1575342571198,0.0,-879.6986311266326,-926.7789668964036,-1048.4799728656299,0.0,-879.9470683102847,-6.336302448126168,-851.0728761049617
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3399483264568,-970.6286838541286,-1000.9174459035086,-1033.2801936287578,-1026.4281304110784,-1033.3789054807692,-978.8435271539114,-1003.1472275204385,-1034.0570879589961,-942.6902528309995,-899.0178341383678,0.0,-924.6700843114265,-954.4761521716744,-941.251659423062,-6.363438131651398,-879.7866097876113,-926.8175777316517,-1048.5848313487647,0.0,-880.0350718174667,-6.336936141740343,-851.157991904152
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3418950102468,-970.9162004390566,-1000.9194477424039,-1033.2822601932783,-1026.529408858621,-1033.3809722427136,-978.8444192286821,-1003.1491872254159,-1034.060258202802,-942.692138215276,-899.107744912859,0.0,-924.7625605674831,-954.5716093326076,-941.3457940024623,-6.364074539105309,-879.8745972473359,-1225.5852311093038,-1048.6897003187964,0.0,-880.1230841258791,-6.337569898730216,-851.2431162157735
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3438416979302,-970.9181422753412,-1001.1176890077693,-1033.2843267619319,-1026.5314619215449,-1033.3830390087917,-978.8453113052367,-1003.151193527803,-1034.062326327455,-942.6940236033231,-899.1976646793269,0.0,-924.8550460720903,-954.6670760402118,-941.439937996262,-6.364711010206329,-879.9625935066866,-1225.7078018894927,-1048.7945797767743,0.0,-880.2111052364028,-6.3382037191021245,-851.3282490406775
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3457883895069,-970.9200841155094,-1001.1196912471519,-1033.2863933347185,-1001.7325418234657,-1033.3851057790032,-978.8472689997745,-1003.1531998342025,-1034.0643944562435,-942.695908995141,-899.2868697076966,0.0,-924.9475408261728,-954.7625522954411,-941.5340914054025,-6.365347544960825,-880.0505985665434,-1225.8303849279855,-1048.8994697237465,0.0,-880.2991351499177,-6.338837602862411,-851.4133903797155
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.347735084977,-970.9220259595612,-1001.121693490539,-978.7444808880066,-1001.7345452925564,-1033.3871725533481,-978.8492266982279,-1003.1552061446147,-1034.0664625891686,-942.6977943907297,-899.3769847715463,0.0,-925.0410019442708,-954.8580380992511,-941.6282542308255,-6.3659841433751625,-880.1386124277861,-1225.952980226008,-1049.0043701607626,0.0,-880.3871738673042,-6.339471550017413,-851.4985402337388
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.3496584875022,-970.9239678074968,-1001.1235559582983,-978.7464383808833,-972.1957766536925,-1033.3892276834194,-978.8453113052364,-1003.1572124590396,-1034.068390946039,-942.6996797900891,-865.5634962716723,0.0,-925.1221769050788,-954.9535334525963,-931.9192838113651,-6.366620805455708,-880.2266350912953,-1226.0755877847864,-1049.1092810888715,0.0,-854.1863762812606,-6.340105560573471,-851.5836986035993
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.33397884875981,74.96143751963572,76.56369218525624,76.96911502834504,-0.24223588544413646,-8.142273057811787,-4.610800301939359,-1003.1592187774771,-1034.0704590869573,-942.7015651932196,-865.6500612778,0.0,-925.2146983749161,-955.0490383564321,-932.012485059871,-6.367257531208828,-880.314666557951,-1226.1982076055472,-1049.2142025091223,0.0,-854.2441233860802,-6.3407396345369245,-851.6688654901482
