Line,1,2,3,4,5,6,7,8,9,10
t79,1674.827425312841,2291.6285443367296,693.141326697048,3239.2161845519536,-2700.0,5956.451314715395,-2244.8123252038326,-1037.907379240719,-3131.5989661096432,0.0
t80,1597.1785655580184,1543.8033977936202,0.0,3960.905332028732,-2700.0,7148.254462999999,-2244.8123252038326,-784.2939623864609,-3131.5989661096432,0.0
t81,1655.648969,479.442388874298,793.0561158986291,5375.6336943495235,2454.4762716977825,4920.953683,2075.0614131675065,-1202.641080135192,3130.25022940879,0.0
t82,1441.198055309844,0.0,-132.15938070114052,4342.632847617794,2415.3367458221473,3514.909228999999,1676.8388656207803,-1454.9305330819132,3131.5989661096432,0.0
t83,1259.154843309844,-438.41655928415406,0.0,5375.6336943495235,2700.0,2469.5078608317017,2244.8123252038326,-1609.480368293555,3131.5989661096432,0.0
t84,1274.588541127387,0.0,0.0,3633.342136135589,2700.0,2539.123859,2244.8123252038326,-1609.480368293555,3131.5989661096432,0.0
t85,1313.938663309844,0.0,-356.2897926004185,3045.6742357185167,2596.9640582989455,1758.201562714038,2244.8123252038326,-1355.919764560575,2832.470010152284,0.0
t86,1354.0471595845734,0.0,-433.50072619732236,2735.536162909718,2254.235289444043,1643.4245027471823,2244.8123252038326,-1087.2989234434945,2507.5177534916447,0.0
t87,1646.3027893098438,0.0,-268.44170203648406,1656.5390405178216,2700.0,1875.771822,2244.8123252038326,100.50608368638065,2399.793635491645,0.0
t88,1662.4168212766906,0.0,-1238.2129006821217,5153.001219807647,2700.0,4135.304972714039,2216.4860389519217,-1423.2186914976105,3131.5989661096432,0.0
t89,1633.8441500869824,3145.7349949829973,0.0,2469.9800239954034,-2700.0,6887.993362391304,0.0,-584.8038130404816,-3131.5989661096432,0.0
t90,1685.0724259948818,3031.033060682804,0.0,4567.271983000001,-2240.534733306376,8667.487848000197,2244.8123252038326,787.0322410759954,-3131.5989661096432,0.0
t91,1679.553236582396,3145.7349949829973,0.0,4364.879543999999,-2700.0,8654.642628221822,2244.8123252038326,1609.480368293555,-3131.5989661096432,0.0
t92,1688.1548806663113,2729.683194125422,0.0,5083.196415,-2284.268008482376,8667.487848000197,2244.8123252038326,1179.6432634139285,-3131.5989661096432,0.0
t93,1689.8958830861736,3145.7349949829973,0.0,5002.765601,-2164.5124824823765,8667.487848000197,2244.8123252038326,1053.7485113047808,-3131.5989661096432,0.0
t94,1690.7780916550882,3145.7349949829973,0.0,4893.099151,-1778.1333211351657,8501.844689,2244.8123252038326,956.7757636606204,-3131.5989661096432,0.0
t95,1690.7780916550882,2114.417235944394,0.0,3198.2517928119473,-2700.0,7551.313652269656,2244.8123252038326,608.2791420758033,-3131.5989661096432,0.0
t96,1689.9476282382896,1048.213217530588,-201.3388819065673,3198.8685458648342,-1477.0264211351653,7445.658397,2244.8123252038326,584.1119873396555,-3131.5989661096432,0.0
t97,1687.271362914472,628.1386398022124,-1044.7988602316902,2801.4512788648344,-1845.6741071351655,7096.896393999999,2244.8123252038326,1609.480368293555,-3131.5989661096432,0.0
t98,1686.8759117116865,1032.692544478845,-1092.744958766021,3185.1831218524894,-768.1279921475106,6799.430337999999,2244.8123252038326,1000.1065272324483,-3131.5989661096432,0.0
t99,1686.5793025780165,1039.891041671755,-917.2288037050921,3495.564271239333,-246.37969388066728,6524.332585,2244.8123252038326,703.7341884803586,-3131.5989661096432,0.0
t100,1688.334943413648,777.4971988397721,0.0,3926.1928470000003,-419.91832382399895,6140.724802,2244.8123252038326,441.7944166892337,-3131.5989661096432,0.0
t101,1690.7780916550882,1392.2783187003536,0.0,3717.8804500000006,-2142.9745946479984,6294.714166999999,1138.7989193117446,144.55650002218945,-3131.5989661096432,0.0
t102,1690.7780916550882,747.744004719699,0.0,2766.235529,-2011.1191727153926,4661.637555715392,241.8061311719074,0.0,-3131.5989661096432,0.0
t103,1690.7780916550882,416.19743774720666,0.0,2686.2689375384675,-2700.0,6059.172059715392,1290.319310401804,0.0,-3131.5989661096432,0.0
t104,1619.613625923213,1015.9461483592409,0.0,5375.6336943495235,-50.77753869559376,5691.317174895102,2244.8123252038326,507.28015285471196,-3131.5989661096432,0.0
t105,1525.8119605674865,568.3505858923687,-541.9988529760003,5375.6336943495235,1180.5852877303832,4837.176351000001,-114.11132180661208,-797.7713473083247,-3131.5989661096432,0.0
t106,1505.110682922705,1035.9756343143029,0.0,5375.6336943495235,2700.0,3243.760332,1882.1427787024231,-1459.8927856564753,-598.4551704048051,0.0
t107,1634.938097690156,0.0,0.0,5375.6336943495235,2700.0,2269.912585,2058.5694185204916,-1609.480368293555,759.0612381368525,0.0
t108,1650.589316309844,0.0,0.0,5375.6336943495235,2700.0,2362.071484814375,1899.0402561173705,-1609.480368293555,366.9004188475129,0.0
t109,1653.7848953098442,0.0,0.0,5375.6336943495235,2700.0,2441.7979787140384,1814.038557662641,-1609.480368293555,175.37833963728613,0.0
t110,1647.971508034675,0.0,0.0,5375.6336943495235,2700.0,2430.0614317140385,1070.364397428587,-1609.480368293555,0.0,0.0
t111,1653.8396224918615,115.48091999208653,0.0,5375.6336943495235,2700.0,2580.8413957140383,1015.7201126801257,-1601.52841215341,486.521745241781,0.0
t112,1567.565530203562,1695.0191068006848,-5.403630031139306,5375.6336943495235,2598.6027193432737,3769.912734000001,930.723259480176,-1609.480368293555,1197.8305836552477,0.0
t113,1632.133805219381,2353.8439419175666,0.0,2662.2880090362173,-2700.0,5474.219827486711,0.0,-1609.480368293555,-3131.5989661096432,0.0
t114,612.8952161175351,2971.7654705426953,922.290991020663,3078.1476615874553,-2700.0,6629.7624327153935,127.15656782066348,-862.6358783598454,-3131.5989661096432,0.0
t115,1080.9706305568486,3145.7349949829973,1457.4837712553008,3200.243280118574,-2700.0,6685.208481246515,922.5256389728506,-780.8896872767017,-3131.5989661096432,0.0
t116,626.6198430238389,2944.4101070813945,2092.264778737703,3732.41514148874,-2700.0,7237.465977616679,-163.73907749193788,-1564.9139894050102,-3131.5989661096432,0.0
t117,625.750250876198,2601.3825922955707,2092.264778737703,3722.5509244887407,-2700.0,7292.989569440681,-1913.382420180285,-1609.480368293555,-3131.5989661096432,0.0
t118,1513.9044291988598,1747.5038507790357,2092.264778737703,3866.224399488741,-2700.0,6998.814914715393,-2244.8123252038326,-1609.480368293555,-3131.5989661096432,0.0
t119,1690.7780916550882,563.0800301970316,1668.4913518674816,3593.9956460215712,-2700.0,6535.225925715393,-2244.8123252038326,-1609.480368293555,-3131.5989661096432,0.0
t120,1690.7780916550882,2.238402800590693,423.1894894990828,2431.530295588699,-2700.0,6156.609510715395,-2244.8123252038326,-1522.2881836853355,-3131.5989661096432,0.0
t121,1690.7780916550882,720.1754126027446,2056.4787643914206,1407.7969789255494,-2700.0,6172.604559277548,-2244.8123252038326,-1319.8763959060832,-3047.7735371719805,0.0
t122,1690.3497233361597,215.1406772302695,1905.7078976077005,1467.8795081435849,-2700.0,6973.173573143585,-2244.8123252038326,-1258.7577179287427,-848.8592496898522,0.0
t123,1687.0035244633475,373.33152056357704,2056.673054931157,1516.1730211071897,-2700.0,6961.319297107191,-2244.8123252038326,-1609.480368293555,-1215.570513057459,0.0
t124,1687.163716041238,0.0,1306.3488660098524,768.1903350197045,-2700.0,6526.956233019705,-2244.8123252038326,-1609.480368293555,-1668.053509519353,0.0
t125,1685.7478410013462,0.0,1128.9728581280792,638.0877122561579,-2700.0,6323.751879136157,-2244.8123252038326,-1609.480368293555,-1445.6863015634838,0.0
t126,1690.7780916550882,0.0,1098.5541231527095,593.2553443054188,-2700.0,6454.886049481419,-2244.8123252038326,-1609.480368293555,-1863.3537868478802,0.0
t127,1690.7780916550882,697.415550152146,2092.264778737703,2073.981055969133,-2700.0,8667.487848000197,-2244.8123252038326,-1609.480368293555,-2551.2733713306015,0.0
t128,1610.487433685617,696.7425561942613,508.86379181344023,2710.0531901651807,-2309.078758784458,7627.568614000001,-2244.8123252038326,-1609.480368293555,-2873.3029134114445,0.0
t129,1660.275173,0.0,2092.264778737703,5373.8876600966805,-104.17936043217857,5089.806501000001,-2231.2869165232914,0.0,-624.0141521529064,0.0
t130,1652.121066,0.0,1540.3838996287714,4038.388173829422,2700.0,3704.209356,568.1123511336616,-1609.480368293555,1925.207585417181,0.0
t131,1657.362463309844,0.0,0.0,3639.1641999999997,2700.0,3018.471772,345.82690723753564,-1609.480368293555,2545.7114846949135,0.0
t132,1659.4843793098441,0.0,0.0,2004.5600179999044,1066.276232634564,2908.711750847519,0.0,-1609.480368293555,3131.5989661096432,0.0
t133,1654.7328270346748,0.0,-95.52870572753167,2472.076973517821,2700.0,3079.201591,0.0,-595.4917944755966,866.9928649746195,0.0
t134,1647.3340065845734,-1777.5665468211553,-2092.264778737703,-97.81775041876872,1316.3410723493716,3013.7137117140383,-1039.4148604020284,-1609.480368293555,1359.5248213197967,0.0
t135,1672.8817993098442,0.0,-2092.264778737703,511.50746923185955,2700.0,2640.7220657140383,2069.843901904887,0.0,1480.1281144916443,0.0
t136,1539.4599578962075,1628.230330439737,-950.9795117594865,1741.4995315641213,2482.1201513322626,3748.120763714038,1413.6291646916266,-1084.5427906593052,1882.7478855582538,0.0
t137,1609.1874219823562,1408.256963233387,-2092.264778737703,1592.5875318483052,563.8540880181154,7198.495828714038,-1076.5670777182365,0.0,-2402.255105847488,0.0
t138,1651.7819999620558,380.1320982122051,-2092.264778737703,698.2377827184108,-2700.0,8667.487848000197,-2128.0528693564916,-1609.480368293555,-2773.6117919435555,0.0
t139,1645.029423106756,1026.6585028351974,-2092.264778737703,2137.5128780668415,-1157.9132584225754,8667.487848000197,-1927.5632694150006,0.0,-2726.3354043774557,0.0
t140,1675.7915218853705,1693.8030795956108,-1250.4374784733761,5375.6336943495235,1196.947993637604,8667.487848000197,0.0,-1021.0387623365522,-1615.4432159435555,0.0
t141,1690.7780916550882,0.0,-2092.264778737703,5185.971072581232,596.236654869313,8667.487848000197,-1716.1571453618935,-1609.480368293555,-2630.580594517439,0.0
t142,1690.7780916550882,-2471.351309909109,-1097.5535015420483,4675.861775034345,1115.7528073224253,8667.487848000197,732.1463626430593,-145.23754470512372,-1582.9792372420234,0.0
t143,1690.7780916550882,-713.8541720590349,-2092.264778737703,1863.492874045228,-357.4871496664933,7543.714806,-1523.2211560636742,0.0,-3131.5989661096432,0.0
t144,1680.0975171715868,-1714.2121765958302,-391.40243800529316,1913.0154071187628,-744.1268008729608,7387.586876280002,-1522.591623748127,-236.55900772879204,-3131.5989661096432,0.0
t145,1690.7780916550882,-2140.9794949308757,-2092.264778737703,3012.2951437831107,302.912232483312,6930.692101588077,0.0,0.0,-3131.5989661096432,0.0
t146,1673.8864189654757,-2711.0395089959793,-2092.264778737703,5375.6336943495235,2700.0,6469.327938715694,0.0,0.0,-3131.5989661096432,0.0
t147,1659.6180336942202,-1984.1673433258516,-2092.264778737703,3783.9875283787883,1133.142033275422,7352.381858716777,370.9676509641599,0.0,-558.1599610199015,0.0
t148,1674.609883291817,-3145.7349949829973,-2092.264778737703,1410.4879014298238,-451.6724487491272,5871.108310872773,-2244.8123252038326,-977.2011988012566,-1094.208457571626,0.0
t149,1688.5460551022552,-3145.7349949829973,-2092.264778737703,1025.382279581232,-1601.9821153443386,5857.330338619391,-1630.8391673955227,0.0,-1110.6956959952713,0.0
t150,1690.7780916550882,-3145.7349949829973,-1948.8910581418695,3982.028804997839,-45.95378230833976,6518.019881,-2244.8123252038326,-1495.3454264227867,-1050.7360822021674,0.0
t151,1690.7780916550882,-1798.3391332466108,-811.0696183748538,5375.6336943495235,346.56971755749174,7796.026726965528,764.9888976129953,-1549.4168625212003,80.56615243630456,0.0
t152,1615.2688849701995,-2034.4888184438034,0.0,2893.143961790086,-137.53940812580413,6029.372768294337,0.0,-397.21372445890927,-697.835000428769,0.0
t153,1662.317851,0.0,-2092.264778737703,2239.654020517821,2700.0,2931.95149,-378.8359768701071,510.6393347130853,3131.5989661096432,0.0
t154,1653.990760309844,0.0,1564.3568853692566,5375.6336943495235,2700.0,1337.798505999999,-311.6793657025943,0.0,2728.327653566216,0.0
t155,1648.598036309844,0.0,0.0,4301.3014,2681.717944958426,695.6297260782044,0.0,710.5503858345387,3131.5989661096432,0.0
t156,1633.875880690156,0.0,0.0,4418.413799999999,2700.0,789.8930340000001,0.0,0.0,3131.5989661096432,0.0
t157,1651.915755309844,-3145.7349949829973,0.0,4514.673,2091.5213624821786,655.8964230000001,0.0,0.0,3131.5989661096432,0.0
t158,1647.7096939145165,-3145.7349949829973,0.0,4433.125,705.6022868912803,1947.7919235908985,-2244.8123252038326,-1505.1409357680386,3087.7988871883167,0.0
t159,1652.9896074918615,-1890.2044960706355,0.0,4502.3298,2700.0,943.1484901844626,282.6824471771746,-1609.480368293555,2175.6554751269036,0.0
t160,1671.9719194918616,-2657.3079882806833,0.0,4444.572800000002,2216.2422029481904,2387.267342714039,-1123.0090581409795,0.0,3131.5989661096432,0.0
t161,1687.5637401239997,-2097.49019610736,0.0,2709.802186425759,2700.0,5646.005095714037,16.093459154630658,-1609.480368293555,-2493.4645765889973,0.0
t162,1687.2181497668344,-816.6650861311678,-396.52176306731,5131.030608501217,2020.1690888061385,8086.219963714038,850.0051239156296,403.58771330832076,-3100.840787620887,0.0
t163,1668.4668481683602,-964.9949920271376,-53.646300394156654,5375.6336943495235,1415.2522030246466,8472.809229714037,1089.786219303909,1172.2580109744677,-2673.2298650246303,0.0
t164,1657.961626433991,-1968.469982580431,-1061.69529430408,3927.3684412644466,65.72559395496525,8368.00302542176,1221.3273656445533,1496.8953241982078,-3131.5989661096432,0.0
t165,1666.4238926614983,-289.99612422928413,-638.0840578911608,5375.6336943495235,-515.6300016581963,8295.376508999998,1406.185588043351,1493.7016784625075,-3131.5989661096432,0.0
t166,1649.7825784230092,-2591.7640398574686,0.0,5375.6336943495235,-492.73709994547534,7962.763357407278,512.3780127963493,1464.6471776619394,-3131.5989661096432,0.0
t167,1615.9016819979943,-3145.7349949829973,-804.4526536318077,5375.6336943495235,-713.4292875882572,7622.72313305006,-132.96321935538114,1238.7971906197392,-2937.6348312108494,0.0
t168,1690.7780916550882,-3145.7349949829973,-1764.5171740398796,5375.6336943495235,317.25030874776263,7407.090195714039,-523.2145870981304,1290.6692580027984,-3131.5989661096432,0.0
t169,1690.7780916550882,2071.9035027803648,1858.9095641566657,5375.6336943495235,-341.46237423116423,7229.947699,2244.8123252038326,827.9536629987911,-3131.5989661096432,0.0
t170,1690.7780916550882,1741.802591135452,1822.2626150427786,5285.025298817137,-296.31356985203894,6944.933246,2068.8208763162725,1085.8806894478091,-3131.5989661096432,0.0
t171,1690.7780916550882,1380.1863407874228,747.7270351483862,3872.98345362116,-1046.8078317075808,6465.964322999999,1377.3729415561836,861.9385409367877,-3131.5989661096432,0.0
t172,1690.7780916550882,1610.7135553762882,876.4802719661511,3884.9260438866586,-1106.146150369312,6225.861765997792,1418.9683693429076,932.6538211041985,-3131.5989661096432,0.0
