Zone,1,2,3,4,5,6,7,8,9,10,Total
t5,318.6905876148767,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1301.2582107329515,580.3831468572434,0.0,5245.991257621103
t6,318.6905876148767,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1443.3677214322913,580.3831468572434,0.0,5388.1007683204425
t7,318.6905876148767,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1174.0908616122751,580.3831468572434,0.0,5118.823908500426
t8,318.6905876148767,0.0,0.0,0.0,0.0,888.9634618126524,0.0,1443.3677214322913,580.3831468572434,0.0,3231.4049177170637
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.8938046981445,0.0,0.0,756.8938046981445
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.9774017763673,0.0,0.0,158.9774017763673
t17,0.0,0.0,485.65570187787677,168.72760604413068,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,328.07482265687327,0.0,3619.3412111532225
t18,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,2461.2971212760604,580.3831468572434,0.0,5965.660561982579
t19,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,2548.175204413253,1458.8198263357297,0.0,6930.975324598257
t20,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,2844.151721432291,580.3831468572434,0.0,6348.5151621388095
t21,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1688.2235689258991,580.3831468572434,0.0,5192.587009632417
t22,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,2378.641024936433,580.3831468572434,0.0,5883.004465642952
t23,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1679.8776147348008,580.3831468572434,0.0,5184.241055441319
t24,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1975.9946278770567,580.3831468572434,0.0,5480.358068583575
t25,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1493.4971029601459,216.72198861429706,1443.3677214322913,580.3831468572434,0.0,5464.434894571202
t26,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1633.4677409670214,620.614708614297,1443.3677214322913,580.3831468572434,0.0,6008.298252578077
t27,212.61349847017598,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1060.2072264447681,216.72198861429706,1443.3677214322913,502.255486426053,0.0,4846.9402684799325
t28,148.1323081831676,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1443.3677214322913,118.77146662901721,187.28255198109275,4502.843754459967
t29,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1443.3677214322913,66.8479740136575,297.57634268131574,4731.772331976539
t30,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1443.3677214322913,145.92515025683554,297.57634268131574,4810.849508219718
t31,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1355.331582383318,216.72198861429706,1443.3677214322913,0.0,297.57634268131574,5043.462569818445
t32,34.27726331660698,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,0.0,297.57634268131574,2968.7366865722643
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.57634268131574,297.57634268131574
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,23.48894464608099,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,33.49703063323663,0.0,0.0,0.0,1944.2162782597084
t42,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,1443.3677214322913,0.0,0.0,4367.348015281566
t43,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1119.2970944232281,216.72198861429706,380.22019219154294,0.0,0.0,3446.704209936292
t44,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,999.4416748063169,216.72198861429706,808.568777291755,0.0,0.0,3755.197375419593
t45,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,216.72198861429706,129.01963272474183,0.0,0.0,3052.9999265740166
t46,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,116.17644689404541,0.0,0.0,0.0,2823.4347521290233
t47,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,0.0,0.0,0.0,0.0,2707.258305234978
t48,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,0.0,0.0,0.0,0.0,2707.258305234978
t49,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,0.0,0.0,0.0,0.0,2707.258305234978
t50,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1285.4853418375897,0.0,0.0,0.0,0.0,3015.9502765448137
t51,318.6905876148767,0.0,741.7093264085064,168.72760604413068,501.3374146397102,1054.2828735746646,0.0,0.0,0.0,0.0,2784.747808281889
t52,318.6905876148767,47.75716368099501,741.7093264085064,168.72760604413068,266.5006128360549,976.7933705277536,0.0,0.0,0.0,0.0,2520.1786671123173
t53,318.6905876148767,380.7354256719104,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2586.6563162671778
t54,318.6905876148767,301.2426814121861,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2507.1635720074532
t55,318.6905876148767,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2205.9208905952673
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,0.0,0.0,44.41626110306109,0.0,0.0,784.7725662647151,0.0,0.0,0.0,0.0,829.1888273677762
t66,0.0,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,1887.2303029803907
t67,0.0,0.0,741.7093264085064,168.72760604413068,374.18592040746336,976.7933705277536,0.0,0.0,0.0,0.0,2261.416223387854
t68,8.077032662585664,0.0,741.7093264085064,168.72760604413068,211.9657337111876,976.7933705277536,0.0,0.0,0.0,0.0,2107.273069354164
t69,0.0,0.0,741.7093264085064,168.72760604413068,219.3367297616282,976.7933705277536,0.0,0.0,0.0,0.0,2106.567032742019
t70,0.0,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,1887.2303029803907
t71,318.6905876148767,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2205.9208905952673
t72,318.6905876148767,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2205.9208905952673
t73,318.6905876148767,0.0,741.7093264085064,168.72760604413068,416.05292963428155,976.7933705277536,0.0,0.0,0.0,0.0,2621.973820229549
t74,318.6905876148767,0.0,741.7093264085064,168.72760604413068,315.2572842472915,976.7933705277536,0.0,0.0,0.0,0.0,2521.178174842559
t75,318.6905876148767,0.0,326.5251380309199,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,1790.7367022176809
t76,318.6905876148767,0.0,0.0,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,1464.2115641867608
t77,318.6905876148767,0.0,113.14679569541896,0.0,0.0,955.043684287462,0.0,0.0,0.0,0.0,1386.8810675977577
t78,318.6905876148767,0.0,741.7093264085064,0.0,0.0,806.3891016798539,0.0,0.0,0.0,0.0,1866.789015703237
t79,318.6905876148767,0.0,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2205.9208905952673
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t90,318.6905876148767,0.0,741.7093264085064,0.0,0.0,315.19481780721713,0.0,577.1068552554136,0.0,0.0,1952.701587086014
t91,318.6905876148767,0.0,741.7093264085064,0.0,0.0,504.0967804268557,0.0,1107.1260480688582,92.4609817375025,0.0,2764.0837242566
t92,318.6905876148767,0.0,741.7093264085064,0.0,0.0,309.68109016544287,0.0,1443.3677214322913,580.3831468572434,0.0,3393.8318724783608
t93,318.6905876148767,0.0,741.7093264085064,0.0,0.0,197.45040840116528,0.0,1443.3677214322913,580.3831468572434,0.0,3281.6011907140833
t94,318.6905876148767,0.1495879461799734,741.7093264085064,0.0,0.0,0.0,0.0,1020.3220413514221,580.3831468572434,0.0,2661.254690178229
t95,318.6905876148767,0.0,741.7093264085064,0.0,0.0,143.11733721725497,0.0,993.0912257431066,580.3831468572434,0.0,2776.9916238409883
t96,318.6905876148767,0.0,741.7093264085064,0.0,0.0,0.0,0.0,1092.8773030309678,580.3831468572434,0.0,2733.6603639115947
t97,318.6905876148767,0.0,741.7093264085064,0.0,0.0,0.0,0.0,1328.3244818707258,103.07993256550044,0.0,2491.804328459609
t98,318.6905876148767,0.0,741.7093264085064,0.0,0.0,0.0,0.0,1024.9308435644848,580.3831468572434,0.0,2665.7139044451114
t99,318.6905876148767,0.0,741.7093264085064,0.0,0.0,0.0,0.0,1007.6488389515453,580.3831468572434,0.0,2648.431899832172
t100,318.6905876148767,0.0,741.7093264085064,0.0,0.0,0.0,0.0,1085.006089224111,580.3831468572434,0.0,2725.789150104738
t101,318.6905876148767,0.0,740.7670274602509,0.0,0.0,0.0,216.72198861429706,1443.3677214322913,580.3831468572434,0.0,3299.9304719789598
t102,318.6905876148767,4.577658992258198,741.7093264085064,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,452.6970937546102,0.0,4154.557747344594
t103,318.6905876148767,4.8366408468749365,741.7093264085064,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,386.66256420685016,0.0,4088.7821996514504
t104,0.0,0.0,0.0,0.0,0.0,639.1756956740998,0.0,1443.3677214322913,0.0,0.0,2082.543417106391
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t113,318.6905876148767,0.0,348.165956701691,0.0,0.0,507.28824865039593,0.0,0.0,0.0,0.0,1174.1447929669637
t114,318.6905876148767,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,976.7933705277536,0.0,0.0,0.0,0.0,3147.6279114166105
t115,318.6905876148767,253.18915014231663,741.7093264085064,168.72760604413068,501.3374146397102,1255.4806310695446,187.75696747473523,0.0,0.0,0.0,3426.8916833938206
t116,904.1040056377611,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,1053.6467106180683,0.0,0.0,0.0,0.0,3809.894669529809
t117,637.861377177575,440.3696061816326,741.7093264085064,168.72760604413068,501.3374146397102,1032.034794154337,0.0,0.0,0.0,0.0,3522.040124605892
t118,318.6905876148767,75.32486591678457,741.7093264085064,168.72760604413068,294.79009961225455,976.7933705277536,0.0,0.0,0.0,0.0,2576.0358561243065
t119,318.6905876148767,2.172558480333396,741.7093264085064,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2208.093449075601
t120,318.6905876148767,0.30706136113463617,711.695495167193,168.72760604413068,0.0,976.7933705277536,0.0,0.0,0.0,0.0,2176.2141207150885
t121,318.6905876148767,0.09618190577043896,0.0,0.0,0.0,859.161634127822,0.0,0.0,0.0,0.0,1177.9484036484691
t122,318.6905876148767,0.0,0.0,0.0,0.0,377.4823711486625,0.0,0.0,0.0,0.0,696.1729587635391
t123,318.6905876148767,0.0,0.0,0.0,0.0,192.3854811773701,0.0,0.0,0.0,0.0,511.0760687922468
t124,318.6905876148767,0.0,0.0,0.0,0.0,229.73699102673123,0.0,0.0,0.0,0.0,548.4275786416079
t125,318.6905876148767,0.0,0.0,0.0,0.0,324.5458152470032,0.0,0.0,0.0,0.0,643.2364028618799
t126,318.6905876148767,1.8627444160828504,0.0,0.0,0.0,545.7100898314906,0.0,0.0,0.0,0.0,866.2634218624501
t127,311.0780974714458,0.4913438033249532,0.0,0.0,0.0,228.59289445753936,0.0,0.0,0.0,0.0,540.1623357323101
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t138,0.0,0.0,0.0,0.0,0.0,260.3061032231675,0.0,0.0,0.0,0.0,260.3061032231675
t139,0.0,0.0,0.0,0.0,0.0,234.85894938436365,0.0,0.0,0.0,0.0,234.85894938436365
t140,0.0,0.0,0.0,0.0,0.0,86.74324126090255,0.0,0.0,0.0,0.0,86.74324126090255
t141,0.0,0.0,0.0,0.0,0.0,6.101801971569119,0.0,0.0,0.0,0.0,6.101801971569119
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t169,0.0,22.990365911130933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.990365911130933
t170,0.0,22.06900698190431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06900698190431
t171,0.0,21.799030452291753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.799030452291753
t172,137.86253829256395,20.4208374039254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.28337569648934
t173,318.6905876148767,20.02171050240547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.71229811728216
t174,318.6905876148767,20.377251790203754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0678394050804
t175,115.33690144923546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.33690144923546
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t186,0.0,5.6267522708974225,0.0,0.0,0.0,117.68915240314098,0.0,0.0,0.0,0.0,123.3159046740384
t187,0.0,4.259482968537263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259482968537263
t188,91.0934179659193,14.124827162039717,0.0,0.0,0.0,0.0,216.72198861429706,412.8841669024059,0.0,0.0,734.824400644662
t189,0.0,11.818099930109623,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1190.0903709269114,0.0,0.0,2395.4238299990716
t190,0.0,13.20801422655606,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1123.0788696475731,0.0,0.0,2329.80224301618
t191,170.43700977052802,11.263587917802914,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1051.605135508073,0.0,0.0,2426.821092338455
t192,318.6905876148767,3.689315468353134,0.0,0.0,0.0,976.7933705277536,216.72198861429706,189.2648783074257,0.0,0.0,1705.1601405327062
t193,318.6905876148767,2.903707100176583,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1128.6379020757172,0.0,0.0,2643.7475559328213
t194,318.6905876148767,3.289564916117127,0.0,0.0,0.0,976.7933705277536,216.72198861429706,895.804686517069,0.0,0.0,2411.3001981901134
t195,318.6905876148767,5.464161659369923,0.0,0.0,0.0,976.7933705277536,216.72198861429706,923.5626347112026,0.0,0.0,2441.2327431275
t196,318.6905876148767,7.04364768401329,0.0,0.0,0.0,976.7933705277536,216.72198861429706,744.8134413908112,0.0,0.0,2264.063035831752
t197,318.6905876148767,6.5361838481006265,0.0,168.72760604413068,0.0,976.7933705277536,216.72198861429706,812.743531819873,0.0,0.0,2500.213268469032
t198,318.6905876148767,6.849960497834464,0.0,168.72760604413068,0.0,976.7933705277536,216.72198861429706,951.8265994964758,0.0,0.0,2639.6101127953684
t199,206.39324771913948,0.0,0.0,0.0,0.0,976.7933705277536,0.0,507.9020596068625,0.0,0.0,1691.0886778537556
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,399.8645891760755,0.0,0.0,0.0,0.0,399.8645891760755
t210,0.0,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1387.910610776918,0.0,0.0,2581.425969918969
t211,0.0,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,295.3958778284973,0.0,2932.278958402839
t212,0.0,1.4089994256772915,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,296.7769588619467,0.0,2935.069038861966
t213,0.0,0.6789801583422279,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,339.7367639253822,0.0,2977.2988246580667
t214,0.0,2.599928494327943,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,320.5780958550111,0.0,2960.0611049236813
t215,0.0,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,347.77107642116545,0.0,2984.6541569955075
t216,0.0,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,436.8544697048067,0.0,3073.7375502791488
t217,0.0,0.0,0.0,0.0,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,580.3831468572434,0.0,3217.2662274315853
t218,0.0,0.0,0.0,168.72760604413068,0.0,976.7933705277536,216.72198861429706,1443.3677214322913,520.9923800914552,0.0,3326.603066709928
t219,0.0,0.349406534693087,0.0,168.72760604413068,0.0,976.7933705277536,216.72198861429706,1370.5621588972315,552.1544119022744,0.0,3285.3089425203807
