Line,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0,416047.0846792105,301908.98479873425,0.0,0.0,0.0,339685.0481180359,195153.5367214015,607813.2975484803,0.0,1.8606079518658626e6
t1,0.0,70.12991345039038,35.715031385064684,0.0,0.0,0.0,43.16527968703339,34.88146477683103,93.9479689832893,0.0,277.83965828260875
t2,0.0,74.2803063932338,0.0,0.0,0.0,0.0,14.201946120294464,34.03302889494544,93.9479689832893,0.0,216.46325039176298
t3,0.0,69.02727683156351,0.0,0.0,0.0,0.0,39.006182514501376,28.74881700425228,93.9479689832893,0.0,230.7302453336065
t4,0.0,55.647373630856364,0.0,0.0,0.0,0.0,46.841727465138554,32.215262149800004,93.9479689832893,0.0,228.6523322290842
t5,0.0,36.97844323977057,0.0,0.0,0.0,0.0,24.897314458718242,29.142026839822496,93.9479689832893,0.0,184.96575352160062
t6,0.0,39.6845465848038,0.0,0.0,0.0,0.0,32.61761741592585,30.494370182914007,93.9479689832893,0.0,196.74450316693296
t7,0.0,63.30752204410929,8.459087160024854,0.0,0.0,0.0,66.05266202485052,38.538264107602394,93.9479689832893,0.0,270.3055043198764
t8,0.0,79.78414360105475,36.39035574884367,0.0,0.0,0.0,67.34436975611497,42.65240205261616,93.9479689832893,0.0,320.11924014191885
t9,0.0,94.37204984948993,61.29044996139559,0.0,0.0,0.0,67.34436975611497,27.18758001692697,93.9479689832893,0.0,344.14241856721674
t10,0.0,61.41496537467845,45.28368083999078,0.0,0.0,0.0,67.34436975611497,42.557232375249605,65.93325097054662,0.0,282.53349931658045
t11,0.0,23.950367215527788,26.978209277154903,0.0,0.0,0.0,67.34436975611497,34.259408333631775,53.06650214395271,0.0,205.59885672638214
t12,0.0,25.057461954208268,45.958506948633946,0.0,0.0,0.0,67.34436975611497,38.49707075659201,58.64579611138522,0.0,235.50320552693438
t13,0.0,53.77417976193697,55.70647804433023,0.0,0.0,0.0,67.34436975611497,37.96675982337999,70.14025093076403,0.0,284.9320383165262
t14,0.0,6.4071135990423915,33.83418770773231,0.0,0.0,0.0,67.34436975611497,40.04658874247295,78.02810487468024,0.0,225.66036468004285
t15,0.0,63.71376694456422,25.8698114624688,0.0,0.0,0.0,67.34436975611497,44.89845784173795,58.19104533519654,0.0,260.01745134008246
t16,0.0,94.37204984948993,46.42508635225777,0.0,0.0,0.0,67.34436975611497,20.969200121617565,93.9479689832893,0.0,323.0586750627695
t17,0.0,94.37204984948993,26.26871047632211,0.0,0.0,0.0,47.30433701305981,0.0,93.9479689832893,0.0,261.89306632216113
t18,0.0,94.37204984948991,60.478211923429015,0.0,0.0,0.0,67.34436975611497,12.415237247061432,93.9479689832893,0.0,328.55783775938465
t19,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,67.34436975611497,0.0,93.9479689832893,0.0,318.4323319510253
t20,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,67.34436975611497,22.921631569019432,93.9479689832893,0.0,341.3539635200447
t21,0.0,94.37204984948993,62.76794336213109,0.0,0.0,0.0,67.34436975611497,25.98697801885577,93.9479689832893,0.0,344.41930996988106
t22,0.0,94.37204984948993,62.76794336213109,0.0,0.0,0.0,67.34436975611497,8.887338936981202,93.9479689832893,0.0,327.3196708880065
t23,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,67.34436975611497,9.770493918097293,93.9479689832893,0.0,328.2028258691226
t24,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,25.94265797376798,20.540027072869723,93.9479689832893,0.0,297.570647241548
t25,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,15.235189622225125,39.71338877822733,93.9479689832893,0.0,306.0365405953628
t26,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,13.43359837327238,29.997664439984508,93.9479689832893,0.0,294.5192250081672
t27,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,6.7911691656294995,31.30509088748417,93.94796898328929,0.0,289.18422224802396
t28,0.0,94.37204984948991,62.76794336213109,0.0,0.0,0.0,0.8028942351192351,15.991584121284847,93.9479689832893,0.0,267.8824405513144
t29,0.0,94.37204984948993,62.76794336213109,0.0,0.0,0.0,0.0,19.849354143206067,93.9479689832893,0.0,270.9373163381164
t30,0.0,94.37204984948993,62.76794336213109,0.0,0.0,0.0,0.0,21.85828942705655,93.9479689832893,0.0,272.94625162196684
