BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
t105,2967.5542531493993,0.0,-0.0,0.0,0.0,0.0,0.0,98.31681879138365,-99.07863794078325,-2966.792434,214.36656557723182,0.0,-82.31486869268917,0.0,0.0,0.0,0.0,2088.461929115457,-0.0,-2220.513626,3321.115438894821,0.0,-0.0,0.0,0.0,0.0,0.0,2325.6019718421976,-166.76434873701885,-5479.953062,6954.514971294287,0.0,-0.0,0.0,0.0,0.0,0.0,-6343.953622498051,-67.68571079623557,-542.875638,9618.801749999999,0.0,-0.0,0.0,0.0,0.0,0.0,-8271.200815,-0.0,-1347.600935,1714.261,0.0,-2001.4883486313222,0.0,0.0,0.0,0.0,8019.886327631322,-0.0,-7732.658979,2800.662,0.0,-310.32,0.0,0.0,0.0,0.0,-1438.3628707577466,-64.4544872422534,-987.524642,5234.743200000001,0.0,-479.93081031069545,0.0,0.0,0.0,0.0,5334.188929044592,-111.42847173389805,-9977.572847,3073.513615,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3073.513615,3599.8231216608,0.0,-0.0,0.0,0.0,0.0,0.0,-1812.9386681691553,-46.97398449164464,-1739.910469
t106,5487.356912177995,0.0,-52.0,0.0,0.0,0.0,0.0,-2416.9239772372107,-99.07863794078328,-2919.354297,176.86684891894177,0.0,-48.45734803439866,0.0,0.0,0.0,0.0,2088.461929115457,-0.0,-2216.87143,5510.048000000001,0.0,-1011.8056074247654,0.0,0.0,0.0,0.0,901.3695712119006,-107.6722507871355,-5291.939713,6591.5869999999995,0.0,-2250.2887417430898,0.0,0.0,0.0,0.0,-3791.2134674105573,-8.593612846352205,-541.491178,6855.056469296,0.0,-1941.5483763504094,0.0,0.0,0.0,0.0,-3569.38593394559,-0.0,-1344.122159,1749.7495999999999,0.0,-0.0,0.0,0.0,0.0,0.0,6037.6773,-0.0,-7787.4269,190.89589773400007,0.0,-0.0,0.0,0.0,0.0,0.0,750.014578266,-0.0,-940.910476,7347.876243274111,0.0,-0.0,0.0,0.0,0.0,0.0,1377.6655865237437,-20.664983797856156,-8704.876846,3066.3770735635376,0.0,-143.45223256353816,0.0,0.0,0.0,0.0,0.0,-0.0,-2922.924841,3170.6298433216,0.0,-0.0,0.0,0.0,0.0,0.0,-1377.6655865237437,-20.664983797856156,-1772.299273
t107,5585.3589510498,0.0,-0.0,0.0,0.0,0.0,0.0,-2611.0125921090157,-99.07863794078328,-2875.267721,290.456956802117,0.0,-169.4729999175741,0.0,0.0,0.0,0.0,2088.461929115457,-0.0,-2209.445886,4158.042681398196,0.0,-2000.0,0.0,0.0,0.0,0.0,2982.4999346169384,-135.97787701513397,-5004.564739,6619.943800000001,0.0,-1965.4535710896685,0.0,0.0,0.0,0.0,-4106.379882835981,-36.899239074350696,-511.211107,6880.280156432,0.0,-1941.5483763504094,0.0,0.0,0.0,0.0,-3640.87751108159,-0.0,-1297.854269,1931.0486,0.0,-0.0,0.0,0.0,0.0,0.0,5596.929801,-0.0,-7527.978401,3717.5486325780003,0.0,-0.0,0.0,0.0,0.0,0.0,-2818.1024726685587,-37.62721190944126,-861.818948,6343.402,0.0,-0.0,0.0,0.0,0.0,0.0,4116.464517766494,-61.74696776649741,-10398.11955,2354.4187155882346,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,0.0,-0.0,-2353.242245,3510.1921216608,0.0,-0.0,0.0,0.0,0.0,0.0,-1607.9837238037437,-24.119755857056155,-1878.088642
t108,6517.1759510498005,0.0,-457.795565036858,0.0,0.0,0.0,0.0,-3056.853223072158,-99.07863794078328,-2903.448525,527.2925,0.0,-68.178322428222,0.0,0.0,0.0,0.0,1745.6745154282216,-0.0,-2204.788693,2733.7729066730876,0.0,-1552.8421084640115,0.0,0.0,0.0,0.0,3900.9008041797433,-137.9244693888204,-4943.907133,6874.5852,0.0,-2250.0,0.0,0.0,0.0,0.0,-4005.9867135519635,-38.8458314480371,-579.752655,7051.320156432001,0.0,-1941.5483763504094,0.0,0.0,0.0,0.0,-3789.466616081591,-0.0,-1320.305164,2062.6150000000002,0.0,-0.0,0.0,0.0,0.0,0.0,5680.329793999999,-0.0,-7742.944794,3752.357632578,0.0,-0.0,0.0,0.0,0.0,0.0,-2760.308960335747,-64.4544872422534,-927.594185,5409.954,0.0,-0.0,0.0,0.0,0.0,0.0,3928.556461168273,-89.09717816827508,-9249.413283,2920.9773255882346,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,0.0,-0.0,-2919.800855,3611.2288216607994,0.0,-0.0,0.0,0.0,0.0,0.0,-1642.846061734778,-24.642690926021675,-1943.740069
t109,5530.0813510498,0.0,-811.454482963476,0.0,0.0,0.0,0.0,-1665.3522411455406,-99.07863794078328,-2954.195989,558.187,0.0,-0.0,0.0,0.0,0.0,0.0,1644.044973,-0.0,-2202.231973,7214.488,0.0,-2000.0,0.0,0.0,0.0,0.0,-135.83705323845734,-101.43580276154326,-4977.215144,8673.212908547783,0.0,-2250.144371737773,0.0,0.0,0.0,0.0,-5808.925625989251,-2.35716482075997,-611.785746,7333.272156432,0.0,-1941.5483763504094,0.0,0.0,0.0,0.0,-4044.53700208159,-0.0,-1347.186778,1432.0224,0.0,-0.0,0.0,0.0,0.0,0.0,6493.048857,-0.0,-7925.071257,844.298632578,0.0,-0.0,0.0,0.0,0.0,0.0,182.37603922051449,-50.02773079851487,-976.646941,4782.576599999999,0.0,-0.0,0.0,0.0,0.0,0.0,4356.549456124448,-95.30945712444775,-9043.816599,1261.5338441434903,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,998.7071760860349,-14.980607641290522,-2244.083942,3903.2161216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2020.074578976158,-30.301118684642365,-1852.840424
t110,7303.013951049799,0.0,-523.2802439816619,0.0,0.0,0.0,0.0,-3652.5031831273545,-99.07863794078327,-3028.151886,441.4444999999999,0.0,-0.0,0.0,0.0,0.0,0.0,1768.7699680000005,-0.0,-2210.214468,3299.635075500543,0.0,-2000.0,0.0,0.0,0.0,0.0,4167.865536257188,-133.34062275773078,-5334.159989,6746.150799999999,0.0,-2250.0,0.0,0.0,0.0,0.0,-3908.9624711830525,-34.2619848169475,-552.926344,7377.568156432,0.0,-1941.5483763504094,0.0,0.0,0.0,0.0,-4132.70805808159,-0.0,-1303.311722,683.2479999999999,0.0,-0.026106421976602477,0.0,0.0,0.0,0.0,6896.664176421976,-0.0,-7579.88607,844.298632578,0.0,-0.0,0.0,0.0,0.0,0.0,88.25857964092143,-18.410768218921334,-914.146444,8134.1935,0.0,-0.007570449923465855,0.0,0.0,0.0,0.0,1084.1069542007776,-53.083140750854334,-9165.209743,2746.4490065882346,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,0.0,-0.0,-2745.272536,3976.7977216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2311.4915021288666,-34.672372531933,-1630.633847
t111,7711.8021510498,0.0,-2976.052377449297,0.0,0.0,0.0,0.0,-1656.4076676597197,-99.07863794078328,-2980.263468,496.66749999999996,0.0,-0.0,0.0,0.0,0.0,0.0,1716.4914809999998,-0.0,-2213.158981,5325.243716748608,0.0,-0.0,0.0,0.0,0.0,0.0,148.84560698841082,-166.76434873701885,-5307.324975,6800.8368,0.0,-2250.0,0.0,0.0,0.0,0.0,-3910.406231203764,-67.68571079623557,-572.744858,7307.960156432,0.0,-1256.5828405590773,0.0,0.0,0.0,0.0,-4748.8124458729235,-0.0,-1302.56487,1466.9728,0.0,-0.0,0.0,0.0,0.0,0.0,6075.438863,-0.0,-7542.411663,844.298632578,0.0,-0.0,0.0,0.0,0.0,0.0,181.13331766425313,-64.4544872422534,-960.977463,5398.8788,0.0,-0.0,0.0,0.0,0.0,0.0,4391.822559493397,-97.42606949339822,-9693.27529,2477.6918735882346,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,0.0,-0.0,-2476.515403,3925.6687216607993,0.0,-0.0,0.0,0.0,0.0,0.0,-2198.1054834096544,-32.97158225114482,-1694.591656
t112,8408.6407510498,0.0,-3403.6838233656026,0.0,0.0,0.0,0.0,-1960.1692247434141,-99.07863794078327,-2945.709065,598.332,0.0,-0.0,0.0,0.0,0.0,0.0,1616.0600969999996,-0.0,-2214.392097,5019.966293197369,0.0,-0.0,0.0,0.0,0.0,0.0,344.10912774341455,-99.07863794078327,-5264.996783,5584.00789325896,0.0,-1034.933432236122,0.0,0.0,0.0,0.0,-3874.745944022839,-0.0,-674.328517,7278.192156431999,0.0,-0.0,0.0,0.0,0.0,0.0,-5885.319568432,-0.0,-1392.872588,1867.6658000000002,0.0,-0.0,0.0,0.0,0.0,0.0,6242.50742,-0.0,-8110.17322,844.298632578,0.0,-0.0,0.0,0.0,0.0,0.0,362.15614566425234,-64.45448724225339,-1142.000291,4736.023521889216,0.0,-0.0,0.0,0.0,0.0,0.0,5486.198483402212,-99.41643529142777,-10122.80557,2663.2973035882346,0.0,-1.1764705882346422,0.0,0.0,0.0,0.0,0.0,-0.0,-2662.120833,4028.8375216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2330.7965366116255,-34.96194804917439,-1663.079037
t113,7498.4911510498,0.0,-0.0,0.0,0.0,0.0,0.0,-4148.559900980098,-37.470491069701474,-3312.460759,584.9759999999999,0.0,-0.0,0.0,0.0,0.0,0.0,1650.5271629999997,-0.0,-2235.503163,3786.7962610674317,0.0,-0.0,0.0,0.0,0.0,0.0,2826.400436479765,-42.39600654719648,-6570.800691,7310.6812,0.0,-0.0,0.0,0.0,0.0,0.0,-6372.420424522506,-4.925515477494999,-933.33526,7101.2881564320005,0.0,-0.0,0.0,0.0,0.0,0.0,-5512.223108432,-0.0,-1589.065048,1497.6602,0.0,-0.0,0.0,0.0,0.0,0.0,8038.717741999999,-0.0,-9536.377942,844.298632578,0.0,-0.0,0.0,0.0,0.0,0.0,680.0030490727313,-42.56332565073161,-1481.738356,7145.757760591112,0.0,-0.0,0.0,0.0,0.0,0.0,4945.242429551264,-89.53731014237626,-12001.46288,2301.023582,900.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3201.023582,3991.7327216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2107.6873861691556,-46.97398449164465,-1837.071351
t114,7284.543000000001,43.67951328017474,-0.0,0.0,0.0,0.0,0.0,-3707.1949313393925,-99.07863794078328,-3521.948944,719.0609999999999,169.4729999175741,-0.0,0.0,0.0,0.0,0.0,1357.450844082426,-0.0,-2245.984844,3775.036622968806,0.0,-0.0,0.0,0.0,0.0,0.0,3622.4058636173845,-118.16856458618955,-7279.273922,6879.713400000001,3856.7991788041095,-0.0,0.0,0.0,0.0,0.0,-9617.642580158703,-19.089926645406265,-1099.780072,6161.851968656551,0.0,-0.0,0.0,0.0,0.0,0.0,-4409.190328656551,-0.0,-1752.66164,1460.3376,0.0,-0.0,0.0,0.0,0.0,0.0,9236.613039999998,-0.0,-10696.95064,2553.649671937641,0.0,-0.0,0.0,0.0,0.0,0.0,-779.4077236953876,-64.4544872422534,-1709.787461,6030.443379474028,0.0,-0.0,0.0,0.0,0.0,0.0,7428.56478225987,-111.42847173389805,-13347.57969,2986.251139,900.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3886.251139,5122.699361601289,0.0,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164464,-1944.126411
t115,4436.248,52.0,-0.0,0.0,0.0,0.0,0.0,-886.4679250592164,-99.07863794078325,-3502.701437,219.54933549383736,142.35578789858505,-0.0,0.0,0.0,0.0,0.0,1882.9459716075773,-0.0,-2244.851095,7105.536,1199.403492489144,-0.0,0.0,0.0,0.0,0.0,-996.4780465483609,-99.07863794078325,-7209.382808,5229.501121956067,4207.349342842218,-0.0,0.0,0.0,0.0,0.0,-8344.980803798286,-0.0,-1091.869661,4092.9893080252314,0.0,-0.0,0.0,0.0,0.0,0.0,-2350.333970025232,-0.0,-1742.655338,1448.9840000000002,2001.4883486313222,-0.0,0.0,0.0,0.0,0.0,7177.756681368678,-0.0,-10628.22903,2476.722,64.98863893764107,-0.0,0.0,0.0,0.0,0.0,-779.4077236953876,-64.4544872422534,-1697.848428,3768.028651905961,487.52727078985055,-0.0,0.0,0.0,0.0,0.0,9111.928149547397,-136.67892224321096,-13230.80515,2735.992343040028,3739.0579150365006,-0.0,0.0,0.0,0.0,0.0,-2418.617717316777,-36.279265759751645,-4020.153275,4352.4798433216,0.0,-0.0,0.0,0.0,0.0,0.0,-2396.344616080394,-35.94516924120592,-1920.190058
t116,5206.1330531493995,0.0,-0.0,0.0,0.0,0.0,0.0,-1625.7652372086166,-99.07863794078331,-3481.289178,1879.4789999999998,0.0,-0.0,0.0,0.0,0.0,0.0,364.18744400000014,-0.0,-2243.666444,3056.029596162247,2912.7080225699196,-0.0,0.0,0.0,0.0,0.0,1261.5777932086164,-99.07863794078331,-7131.236774,6450.099000000001,2251.2727385661547,-0.0,0.0,0.0,0.0,0.0,-7642.586140566155,-0.0,-1058.785598,5745.9443128640005,0.0,-0.0,0.0,0.0,0.0,0.0,-4045.080495864,-0.0,-1700.863817,1432.544,0.0,-0.0,0.0,0.0,0.0,0.0,8908.51114,-0.0,-10341.05514,3034.541155460625,195.67510250169929,-0.0,0.0,0.0,0.0,0.0,-1517.8103197200708,-64.4544872422534,-1647.951451,3488.857618120333,0.0,-0.0,0.0,0.0,0.0,0.0,9344.270875004739,-140.16406312507107,-12692.96443,2078.15154325048,4279.883319826049,-0.0,0.0,0.0,0.0,0.0,-2418.617717316777,-36.279265759751645,-3903.13788,4548.0974216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2628.6873415377345,-39.430310123066015,-1879.97977
t117,9329.464399999999,0.0,-0.0,0.0,0.0,0.0,0.0,-5801.3589350592165,-99.07863794078331,-3429.026827,2233.3605,0.0,-0.0,0.0,0.0,0.0,0.0,7.414487000000136,-0.0,-2240.774987,0.0,1247.2282758815672,-0.0,0.0,0.0,0.0,0.0,5793.9444480592165,-99.07863794078331,-6942.094086,5817.625589950303,2891.206901504537,-0.0,0.0,0.0,0.0,0.0,-7683.4543324548395,-0.0,-1025.378159,6095.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4436.336860000001,-0.0,-1658.66314,1448.8384,0.0,-0.0,0.0,0.0,0.0,0.0,8602.233100000001,-0.0,-10051.0715,2131.108558937641,310.32,-0.0,0.0,0.0,0.0,0.0,-779.4077236953876,-64.4544872422534,-1597.566348,7362.495456748961,580.4,-0.0,0.0,0.0,0.0,0.0,4470.404806873647,-139.614603622608,-12273.68566,516.6904274429745,900.0,-0.0,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-3799.028879,4435.7125216608,0.0,-0.0,0.0,0.0,0.0,0.0,-2592.056708040197,-38.88085062060295,-1804.774963
t118,7593.0573113892915,0.0,-0.0,0.0,0.0,0.0,0.0,-4194.866285467282,-64.19148392200924,-3333.999542,2320.0835,0.0,-0.0,0.0,0.0,0.0,0.0,-84.56597600000038,-0.0,-2235.517524,6964.512,0.0,-0.0,0.0,0.0,0.0,0.0,-232.94845828175602,-131.87719471824482,-6599.686347,174.6962749078378,2067.7434644795862,-0.0,0.0,0.0,0.0,0.0,-1208.5975475911885,-67.68571079623557,-966.156481,5787.456,0.0,-0.0,0.0,0.0,0.0,0.0,-4203.609155,-0.0,-1583.846845,1448.7392000000002,1681.2180291146126,-0.0,0.0,0.0,0.0,0.0,6407.029329885388,-0.0,-9536.986559,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1572.6984962422532,-64.45448724225339,-1508.244009,7496.45860142285,0.0,-0.0,0.0,0.0,0.0,0.0,3997.2478483816935,-124.16778980454437,-11369.53866,1763.2704987313987,900.0,-0.0,0.0,0.0,0.0,0.0,964.2492926584788,-14.463739389877182,-3613.056052,4805.0485,0.0,-0.0,0.0,0.0,0.0,0.0,-3016.637544827586,-45.249563172413794,-1743.161392
t119,6335.2669510498,0.0,-0.0,0.0,0.0,0.0,0.0,-3051.2888654776348,-53.93597057216452,-3230.042115,2774.2084999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-544.4425059999998,-0.0,-2229.765994,6623.984,0.0,-0.0,0.0,0.0,0.0,0.0,-285.7697348331736,-112.15848716682663,-6226.055778,4498.0208533066925,0.0,-0.0,0.0,0.0,0.0,0.0,-3511.5478147120307,-58.22251659466212,-928.250522,5417.552156432001,0.0,-0.0,0.0,0.0,0.0,0.0,-3881.5966474320003,-0.0,-1535.955509,1450.8336000000002,0.0,-0.0,0.0,0.0,0.0,0.0,7757.087476,-0.0,-9207.921076,1688.5972651560003,0.0,-0.0,0.0,0.0,0.0,0.0,-182.03415642283494,-55.493883733165106,-1451.069225,5459.431476537549,0.0,-0.0,0.0,0.0,0.0,0.0,5455.84847483884,-83.4912813763897,-10831.78867,2442.9252,900.0,-0.0,0.0,0.0,0.0,0.0,55.11847512690344,-0.8267771269035515,-3397.216898,3507.863822604391,0.0,-0.0,0.0,0.0,0.0,0.0,-1811.3747010880695,-27.17062051632104,-1669.318501
t120,6457.188521673555,0.0,-0.0,0.0,0.0,0.0,0.0,-3287.7184406094143,-59.20910906414122,-3110.260972,2882.6945,0.0,-0.0,0.0,0.0,0.0,0.0,-659.5554970000004,-0.0,-2223.139003,6487.152,0.0,-0.0,0.0,0.0,0.0,0.0,-565.1067821396239,-126.89481986037678,-5795.150398,4175.571362959009,0.0,-0.0,0.0,0.0,0.0,0.0,-3211.9272841627735,-67.68571079623557,-895.958368,4188.336156432,0.0,-0.0,0.0,0.0,0.0,0.0,-2693.189487431999,-0.0,-1495.146669,1415.9392000000003,0.0,-0.0,0.0,0.0,0.0,0.0,7511.608086999999,-0.0,-8927.547287,1600.574632578,0.0,-0.0,0.0,0.0,0.0,0.0,-152.34546947078132,-45.87352310721891,-1402.35564,4401.24346735468,0.0,-0.0,0.0,0.0,0.0,0.0,6128.318134665297,-91.92477201997947,-10437.63683,2500.9152,900.0,-0.0,0.0,0.0,0.0,0.0,-100.10770837438413,-1.501615625615762,-3299.305876,4627.862246763465,0.0,-0.0,0.0,0.0,0.0,0.0,-2969.97555247632,-44.5496332871448,-1613.337061
t121,9532.8663510498,0.0,-0.0,0.0,0.0,0.0,0.0,-6425.388067109016,-99.07863794078327,-3008.399646,2397.3579042765355,0.0,-0.0,0.0,0.0,0.0,0.0,-179.85446227653495,-0.0,-2217.503442,2020.3423379459898,0.0,-0.0,0.0,0.0,0.0,0.0,3579.966996791029,-166.76434873701885,-5433.544986,6253.9768,0.0,-0.0,0.0,0.0,0.0,0.0,-5319.705271203763,-67.68571079623557,-866.585818,3260.032156432,0.0,-0.0,0.0,0.0,0.0,0.0,-1802.0683194320002,-0.0,-1457.963837,1467.6736,0.0,-0.0,0.0,0.0,0.0,0.0,7204.583294,-0.0,-8672.256894,2556.011632578,0.0,-0.0,0.0,0.0,0.0,0.0,-1136.8155341276313,-61.189220450368765,-1358.006878,4756.487849473005,0.0,-0.0,0.0,0.0,0.0,0.0,5409.6903032822665,-131.87356275527102,-10034.30459,2095.2065,0.0,-573.521486431549,0.0,0.0,0.0,0.0,1690.9402735345677,-25.364104103018516,-3187.261183,4593.8246216607995,0.0,-0.0,0.0,0.0,0.0,0.0,-3021.3492134589164,-45.32023820188375,-1527.15517
t122,7164.379236426841,0.0,-0.0,0.0,0.0,0.0,0.0,-4150.024981486057,-99.07863794078325,-2915.275617,2847.642,0.0,-0.0,0.0,0.0,0.0,0.0,-635.2907219999997,-0.0,-2212.351278,4991.752,0.0,-0.0,0.0,0.0,0.0,0.0,272.9349837370183,-166.76434873701885,-5097.922635,4730.267267845484,0.0,-0.0,0.0,0.0,0.0,0.0,-3832.600084049248,-67.68571079623557,-829.981473,2921.240156432,0.0,-0.0,0.0,0.0,0.0,0.0,-1509.518590432,-0.0,-1411.721566,1417.2144,0.0,-0.0,0.0,0.0,0.0,0.0,6937.2955680000005,-0.0,-8354.509968,1993.317,0.0,-0.0,0.0,0.0,0.0,0.0,-637.2027030606357,-53.31609793936382,-1302.798199,6913.3418999999985,0.0,-568.5245410742698,0.0,0.0,0.0,0.0,3305.3972310596687,-122.13948998539834,-9528.0751,1662.6144,0.0,-1093.6662675570249,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-2951.286584,3732.0142563718073,0.0,-0.0,0.0,0.0,0.0,0.0,-2169.6084190855245,-32.54412628628287,-1529.861711
t123,8874.387571326335,0.0,-0.0,0.0,0.0,0.0,0.0,-5922.772699385552,-99.07863794078327,-2852.536234,2891.3499999999995,0.0,-0.0,0.0,0.0,0.0,0.0,-682.4698299999997,-0.0,-2208.88017,2946.6311191005047,0.0,-0.0,0.0,0.0,0.0,0.0,2092.8618096365135,-166.76434873701885,-4872.72858,5660.8150000000005,0.0,-2905.129053957686,0.0,0.0,0.0,0.0,-1919.690086246078,-67.68571079623557,-768.310149,2718.728,0.0,-0.0,0.0,0.0,0.0,0.0,-1384.9172919999999,-0.0,-1333.810708,1367.8704000000002,0.0,-0.0,0.0,0.0,0.0,0.0,6451.290586,-0.0,-7819.160986,3809.1247055491467,0.0,-0.0,0.0,0.0,0.0,0.0,-2540.7468245016953,-58.59666504745217,-1209.781216,5491.14507900917,0.0,-580.4,0.0,0.0,0.0,0.0,4619.425585289678,-141.84991529884846,-9388.320749,1623.536,0.0,-1226.488566557025,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-2779.385885,4710.476718601289,0.0,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164464,-1531.903768
t124,8799.574428473526,0.0,-9.044699147192475,0.0,0.0,0.0,0.0,-5874.688019385551,-99.07863794078327,-2816.763072,2937.4555000000005,0.0,-0.0,0.0,0.0,0.0,0.0,-730.5545100000002,-0.0,-2206.90099,2819.8786471005046,0.0,-0.0,0.0,0.0,0.0,0.0,2092.8618096365135,-166.76434873701885,-4745.976108,5186.8746,0.0,-567.6776431545161,0.0,0.0,0.0,0.0,-3832.600084049248,-67.68571079623557,-718.911162,2054.328625728,0.0,-0.0,0.0,0.0,0.0,0.0,-782.9347767280002,-0.0,-1271.393849,1283.8288000000002,0.0,-2001.4883486313222,0.0,0.0,0.0,0.0,8107.962248631322,-0.0,-7390.3027,1845.888,0.0,-140.67118327047447,0.0,0.0,0.0,0.0,-546.4526677350749,-23.496089994450585,-1135.268059,7412.6350743850035,0.0,-0.0,0.0,0.0,0.0,0.0,2081.5626245020303,-103.78197088703375,-9390.415728,1634.7659999999998,0.0,-1368.6158505570252,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-2648.488601,4503.797343321599,0.0,-0.0,0.0,0.0,0.0,0.0,-2933.7743421887685,-44.00661513283153,-1526.016386
t125,8909.974418301355,0.0,-0.0,0.0,0.0,0.0,0.0,-5957.813766049379,-97.77273225197708,-2854.38792,2938.8239999999996,0.0,-169.4729999175741,0.0,0.0,0.0,0.0,-560.3683840824256,-0.0,-2208.982616,5857.280000000001,0.0,-2912.7080225699196,0.0,0.0,0.0,0.0,2102.451133077708,-164.00869750778853,-4883.014413,4713.7852,0.0,-0.0,0.0,0.0,0.0,0.0,-3929.2497867441894,-66.23596525581145,-718.299448,1806.424,0.0,-0.0,0.0,0.0,0.0,0.0,-535.810765,-0.0,-1270.613235,1123.2672000000002,0.0,-0.0,0.0,0.0,0.0,0.0,6261.692723,-0.0,-7384.959923,2154.3747955039935,0.0,-310.32,0.0,0.0,0.0,0.0,-660.519938735979,-49.19428176801397,-1134.340575,7704.1979,0.0,-7.506882434440613,0.0,0.0,0.0,0.0,1813.1257644202465,-99.755417985807,-9410.061364,1668.4750000000001,0.0,-1432.841976557025,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-2617.971475,2494.7770216607996,0.0,-0.0,0.0,0.0,0.0,0.0,-952.1246972027585,-14.281870458041377,-1528.370454
t126,9216.833092156967,0.0,-52.0,0.0,0.0,0.0,0.0,-6086.004803216183,-99.07863794078327,-2979.749651,2764.636,0.0,-29.47991683063134,0.0,0.0,0.0,0.0,-519.2377261693684,-0.0,-2215.918357,4736.0449897612525,0.0,-1327.252199660747,0.0,0.0,0.0,0.0,2092.8618096365135,-166.76434873701885,-5334.890251,3414.878,0.0,-0.0,0.0,0.0,0.0,0.0,-2552.931301203765,-67.68571079623557,-794.260988,1526.960156432,0.0,-0.0,0.0,0.0,0.0,0.0,-160.38806743199973,-0.0,-1366.572089,453.6100189802328,0.0,-0.0,0.0,0.0,0.0,0.0,7590.726036019768,-0.0,-8044.336055000001,2946.245632578,0.0,-0.0,0.0,0.0,0.0,0.0,-1632.8833023357465,-64.4544872422534,-1248.907843,7764.3964,0.0,-0.0,0.0,0.0,0.0,0.0,1980.8386034936482,-147.7077374936497,-9597.527266,1770.9864,0.0,-1495.2122345570253,0.0,0.0,0.0,0.0,2418.617717316777,-36.279265759751645,-2658.112617,4718.339296601289,0.0,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164464,-1539.766346
