Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
15000,1,1,1,11,168,1179.2307692307693,1,3006.643778,2217.406297,5406.045241,819.444433,1398.668612,8264.122556,1287.066092,9731.46118,2970.786277,1569.753164
,,,,,,1347.6923076923078,2,2911.312724,2212.132028,5063.832178,791.09642,1358.722864,7994.207798,1241.524958,9727.101947,2921.547718,1583.355598
,,,,,,336.92307692307696,3,2865.386819,2209.591139,4899.675959,783.316928,1306.457344,7681.851923,1201.195415,9766.748409,2941.192822,1593.881722
,,,,,,1179.2307692307693,4,2819.873899,2207.073099,4737.987739,814.438528,1290.762461,7634.634953,1211.06606,9738.234825,2938.063422,1585.173557
,,,,,,2526.9230769230767,5,2854.783849,2209.004521,4864.4755,818.581618,1289.521056,7633.248258,1212.95174,9770.520559,2944.964221,1580.741841
,,,,,,168.46153846153848,6,2982.774886,2216.085731,5324.000536,795.064781,1318.936774,7770.22429,1217.323435,9776.080847,2936.190916,1580.868289
,,,,,,842.3076923076924,7,3174.569028,2227.162299,6028.812362,852.764421,1438.735144,8542.525279,1335.473671,9972.51197,2952.685352,1664.482802
,,,,,,168.46153846153848,8,2564.884145,2200.915603,4118.516269,673.82353,1385.376235,8052.310506,1144.304336,10156.29161,2984.063045,1819.353521
,,,,,,673.8461538461539,9,1888.432163,2169.107639,1909.955327,590.293213,1338.86243,7741.62518,1016.330658,10381.44195,3101.804599,1698.919031
,,,,,,168.46153846153848,10,1773.60559,2158.818463,1414.542513,619.77471,1389.361904,8095.806078,1057.386349,11026.04044,3062.271882,1611.313891
,,,,,,168.46153846153848,11,1758.833159,2150.452151,1164.54512,614.46655,1384.82888,8080.068207,1040.787171,11363.74557,3202.462736,1504.125125
,,,,,,,12,1843.986576,2152.137355,1384.710198,582.735457,1317.314433,7694.690979,947.195979,10105.17834,2785.031336,1549.89364
,,,,,,,13,1845.623561,2151.934618,1379.124169,658.808055,1362.598713,8052.309956,1033.053087,9807.057484,2823.169351,1640.412659
,,,,,,,14,1852.157633,2155.855465,1492.400984,656.196227,1351.821223,7966.384792,1035.436714,8840.874886,3241.809825,1601.833881
,,,,,,,15,1828.859982,2161.251456,1580.622766,673.546052,1332.957806,7842.289786,1056.399968,10642.26584,2422.902056,1534.386765
,,,,,,,16,2111.736738,2179.088862,2621.710671,701.664388,1355.744534,7951.869331,1124.687372,9621.852884,2860.55153,1570.698864
,,,,,,,17,3038.97507,2222.913145,5661.839487,840.765302,1465.30282,8701.415741,1332.878147,9997.530652,3068.726177,1769.952871
,,,,,,,18,3437.461837,2241.365404,6957.55951,943.214964,1555.057007,9338.644001,1473.761635,10987.62236,3507.813297,1863.829479
,,,,,,,19,3413.873395,2239.936611,6870.142688,903.888845,1505.355979,8997.185498,1414.435203,10757.11814,3684.779769,1841.099578
,,,,,,,20,3392.002408,2238.72658,6790.700482,881.125185,1476.597393,8799.5785,1380.101026,10328.70918,3624.385496,1809.435618
,,,,,,,21,3338.666265,2235.775714,6598.351995,848.588092,1435.488229,8517.116564,1331.023664,10098.60749,3540.524124,1781.96768
,,,,,,,22,3265.850375,2231.747115,6336.748432,822.694412,1402.771672,8292.323226,1291.96625,9733.24624,3441.371389,1724.28506
,,,,,,,23,3212.235615,2228.780834,6144.809202,820.747704,1400.311368,8275.420382,1289.029481,9744.246301,3263.25999,1628.909121
,,,,,,,24,3108.144495,2223.021907,5771.308572,815.730081,1393.970943,8231.857562,1281.460596,9825.928148,3412.43301,1562.877114
,,,,,,,25,3027.357626,2218.552307,5477.232973,826.332243,1407.203136,8323.215499,1297.351109,10455.3589,3209.356896,1661.558205
,,,,,,,26,2935.722726,2213.482531,5148.542966,780.591201,1349.417897,7926.154331,1228.361605,9886.904707,2892.283938,1672.070519
,,,,,,,27,2877.562714,2210.264781,4940.737646,716.28216,1268.168627,7367.882595,1131.362434,9304.485209,2679.090573,1675.686666
,,,,,,,28,2842.033142,2208.299078,4815.131875,666.884516,1205.749563,6939.01966,1056.84888,8795.565799,2558.485438,1677.926644
,,,,,,,29,2827.333851,2207.485827,4763.676872,650.104323,1184.541486,6793.317498,1031.534079,8668.220936,2535.139802,1673.146592
,,,,,,,30,2875.430695,2210.146825,4936.377716,668.615171,1207.924734,6953.99609,1059.452219,8839.714402,2526.07402,1674.487837
,,,,,,,31,2945.694269,2214.379537,5200.084936,724.426139,1280.284905,7449.739968,1144.544486,9568.401057,2581.660213,1678.685079
,,,,,,,32,2322.200186,2187.475011,3244.466237,366.504957,1120.612464,6127.185334,747.166243,10171.68887,2721.61445,1702.643338
,,,,,,,33,1777.906386,2161.879311,1480.071408,0.0,837.153393,4410.568069,230.671555,8678.502694,2195.236272,1692.030484
,,,,,,,34,1738.304585,2155.248242,1236.459454,0.0,797.219119,4427.641394,159.482107,8013.064585,1335.542694,1689.455096
,,,,,,,35,1752.21048,2149.897812,1122.939796,0.0,898.87909,4719.014262,218.940794,9057.359752,955.891386,1652.036596
,,,,,,,36,1781.262662,2148.627315,1148.745728,0.0,839.03885,4450.964847,155.807284,7935.469392,713.292176,1708.577632
,,,,,,,37,1812.168518,2148.66595,1209.019484,23.143205,904.672007,4688.056196,215.396468,8552.521923,830.6957,1588.760557
,,,,,,,38,1793.77542,2148.963961,1175.850788,16.379433,872.722051,4485.309886,194.513891,8907.698874,727.447022,1744.015489
,,,,,,,39,1784.922095,2154.213679,1291.533604,101.687833,921.841932,4809.467765,327.683735,8694.593706,1138.345119,1644.036744
,,,,,,,40,1962.4336,2169.779415,2057.0975,84.60282,947.416433,4849.843955,380.776388,8764.452743,907.395505,1711.017994
,,,,,,,41,2878.111656,2214.392923,5094.912917,651.480561,1355.850287,7841.949751,1114.937529,11057.88223,1495.224171,1871.626647
