Time_Index,CNQ_RS,GG_RS,SQ_RS,NNSW_RS,CNSW_RS,SNW_RS,SNSW_RS,VIC_RS,SA_RS,TAS_RS,CNQ_COAL,GG_COAL,SQ_COAL,CNSW_COAL,SNW_COAL,VIC_COAL,CNQ_CCGT,GG_CCGT,SQ_CCGT,NNSW_CCGT,CNSW_CCGT,SNW_CCGT,SNSW_CCGT,VIC_CCGT,SA_CCGT,TAS_CCGT,CNQ_OCGT,GG_OCGT,SQ_OCGT,NNSW_OCGT,CNSW_OCGT,SNW_OCGT,SNSW_OCGT,VIC_OCGT,SA_OCGT,TAS_OCGT,CNQ_BIO,CNQ_SQ2_SOLAR,CNQ_SQ3_SOLAR,CNQ_SQ4_SOLAR,GG_SQ6_SOLAR,SQ_SQ7_SOLAR,SQ_SQ8_SOLAR,NNSW_SN1_SOLAR,NNSW_SN2_SOLAR,CNSW_SN3_SOLAR,SNSW_SN5_SOLAR,SNW_SN9_SOLAR,VIC_SV2_SOLAR,VIC_SV6_SOLAR,SA_SS3_SOLAR,SA_SS7_SOLAR,SA_SS5_SOLAR,TAS_ST2_SOLAR,CNQ_WQ1_WIND,CNQ_WQ2_WIND,CNQ_WQ4_WIND,CNQ_WQ3_WIND,GG_WQ6_WIND,SQ_WQ8_WIND,NNSW_WN2_WIND,CNSW_WN3_WIND,SNW_WN9_WIND,SNSW_WACT_WIND,VIC_WV3_WIND,VIC_WV4_WIND,VIC_WV5_WIND,VIC_WV7_WIND,SA_WS1_WIND,SA_WS3_WIND,SA_WS4_WIND,TAS_WT1_WIND,TAS_WT2_WIND,TAS_WT3_WIND,CNQ_BATTERY,GG_BATTERY,SQ_BATTERY,NNSW_BATTERY,CNSW_BATTERY,SNW_BATTERY,SNSW_BATTERY,VIC_BATTERY,SA_BATTERY,TAS_BATTERY,CNQ_PH,GG_PH,SQ_PH,NNSW_PH,CNSW_PH,SNW_PH,SNSW_PH,VIC_PH,SA_PH,TAS_PH,CNQ_PH_NEW,SNSW_PH_SNOWY,TAS_PH_NEW
14,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.786372,0.633011,0.76735,0.749974,0.51344,0.628727,0.737307,0.73753,0.683213,0.538636,0.700128,0.435382,0.347719,0.49941,0.659105,0.62429,0.06924,0.01852,0.040226,0.12746,0.138132,0.295796,0.502506,0.751934,0.11615,0.834119,0.411138,0.505372,0.861328,0.302209,0.771622,0.510344,0.342804,0.537001,0.884688,0.775166,0.913248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.803513,0.197275,0.784918,0.68814,0.252171,0.585807,0.770768,0.748711,0.685429,0.384525,0.730959,0.371866,0.258593,0.450389,0.706836,0.622394,0.041141,0.094743,0.030594,0.139169,0.10236,0.279315,0.483527,0.727773,0.092581,0.783779,0.54928,0.497066,0.815833,0.313875,0.505946,0.67128,0.400423,0.457875,0.914333,0.825506,0.915454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.799736,0.447689,0.775629,0.72358,0.519374,0.591146,0.573042,0.413489,0.516816,0.44674,0.38064,0.439496,0.097204,0.482905,0.737751,0.703281,0.044115,0.186234,0.023049,0.160077,0.069959,0.238569,0.378803,0.593293,0.07721,0.719135,0.368519,0.478327,0.67882,0.340792,0.431437,0.790394,0.358061,0.353992,0.909867,0.765525,0.916574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.403423,0.301916,0.348804,0.133824,0.093288,0.092659,0.07808,0.067678,0.080307,0.13378,0.048941,0.190937,0.049343,0.258848,0.387922,0.352277,0.013553,0.24735,0.043089,0.158909,0.065784,0.148917,0.438457,0.694292,0.145331,0.620104,0.407648,0.418391,0.633711,0.38686,0.604206,0.805908,0.230711,0.465868,0.898306,0.860956,0.91317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.045503,0.002394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003266,0.056852,0.021123,0.0,0.301646,0.118339,0.22019,0.052884,0.156324,0.580525,0.612778,0.194965,0.625679,0.642297,0.445603,0.686679,0.484936,0.765657,0.834933,0.250315,0.518918,0.897432,0.809643,0.881467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425507,0.186267,0.288203,0.066844,0.170597,0.513067,0.442014,0.295588,0.706099,0.607167,0.510672,0.818183,0.619572,0.901034,0.840279,0.56453,0.50396,0.916179,0.662273,0.910521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464256,0.122733,0.247927,0.047033,0.134666,0.317476,0.432129,0.428572,0.669343,0.826188,0.704553,0.87061,0.589735,0.917086,0.864517,0.788246,0.533356,0.897377,0.679103,0.921539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51128,0.18273,0.269014,0.125402,0.0974,0.443035,0.344342,0.573327,0.747992,0.947241,0.724839,0.910728,0.504614,0.880919,0.883245,0.788024,0.716721,0.924615,0.697766,0.888992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480254,0.185727,0.21865,0.240837,0.09293,0.429197,0.21585,0.637236,0.723637,0.874982,0.779242,0.911021,0.464467,0.902763,0.893461,0.818567,0.775435,0.916069,0.867839,0.908074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476315,0.20569,0.214252,0.356457,0.151376,0.283451,0.159653,0.588857,0.7401,0.974063,0.846876,0.903814,0.520009,0.884135,0.911871,0.842019,0.893318,0.892242,0.902155,0.898612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426796,0.186739,0.195114,0.270739,0.227943,0.2871,0.137284,0.570849,0.763706,0.982984,0.853103,0.913249,0.561483,0.870268,0.897159,0.868708,0.914527,0.902999,0.920724,0.91178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415026,0.207085,0.229129,0.203451,0.319605,0.194848,0.108226,0.535114,0.787547,0.999869,0.875515,0.916526,0.525085,0.870268,0.907369,0.90822,0.922013,0.903284,0.917146,0.908846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444133,0.219094,0.262161,0.184206,0.370137,0.180408,0.068972,0.448125,0.782396,1.0,0.863807,0.905758,0.41107,0.820896,0.899548,0.89165,0.915904,0.914373,0.90725,0.927939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459122,0.270763,0.311318,0.194308,0.448482,0.121435,0.110406,0.402379,0.761605,1.0,0.880177,0.876732,0.378369,0.691494,0.901796,0.906982,0.901645,0.916923,0.925385,0.911867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487364,0.332152,0.281807,0.19679,0.450417,0.087767,0.130515,0.380016,0.770658,1.0,0.897794,0.877212,0.369122,0.674401,0.898637,0.898887,0.91308,0.893971,0.923356,0.905886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
