Zone,1,2,3,4,5,6,7,8,9,10,Total
CO2_Price_1,732.4916184048393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,732.4916184048393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,706.3901914422414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_4,0.0,0.0,0.0,559.6571318771975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_5,0.0,0.0,0.0,0.0,616.2704953387719,0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_6,0.0,0.0,0.0,0.0,0.0,616.2703974541324,0.0,0.0,0.0,0.0,0.0
CO2_Price_7,0.0,0.0,0.0,0.0,0.0,0.0,469.7434290313566,0.0,0.0,0.0,0.0
CO2_Price_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.42410011162326,0.0,0.0,0.0
CO2_Price_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.2133757724868,0.0,0.0
CO2_Price_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
AnnualSum,2.662455243357016e6,1.9442246470699233e6,5.458907300899843e6,610635.2205523956,1.5321307428531714e6,9.560252103267761e6,1.1948752609701515e6,7.731906774524159e6,2.2029795646715285e6,1.3948465229488912e6,3.429321338111485e7
t1,577.7815204541994,136.27400061343369,487.7197527597312,111.94851152298361,0.0,2655.218584516358,216.72198861429706,462.5390444423176,0.0,0.0,4648.20340292332
t2,637.5981058948578,73.54115999999999,449.41820000000007,111.94851152298361,0.0,3188.6227823262734,216.72198861429706,124.5774767577457,0.0,0.0,4802.4282251161585
t3,679.7285345069512,73.54115999999999,1702.7080341501894,111.94851152298361,0.0,2024.8123009786916,216.72198861429706,0.0,0.0,0.0,4809.460529773112
t4,737.8144320316571,73.54115999999999,1922.3146324960344,111.94851152298361,0.0,1909.7774544091553,216.72198861429706,0.0,0.0,0.0,4972.118179074128
t5,99.689128,746.6888658045009,1804.4828499388138,111.94851152298361,0.0,2256.32447474,216.72198861429706,0.0,0.0,0.0,5235.8558186205955
t6,789.6979914697362,73.54115999999999,2160.540043686699,111.94851152298361,0.0,3868.0761547399998,216.72198861429706,126.77289874292353,0.0,0.0,7347.298748776639
t7,522.178911429342,73.54115999999999,2976.0308336,111.94851152298361,1268.5513569038458,3868.0761547399998,216.72198861429706,742.2301616459805,0.0,0.0,9779.27907845645
t8,155.49315219801596,73.54115999999999,1712.7245167999997,111.94851152298361,0.0,3084.8832871028935,216.72198861429706,1053.9361903656802,0.0,0.0,6409.24880660387
t9,0.0,0.0,24.29133679056735,111.94851152298361,0.0,2383.212374096696,216.72198861429706,171.31472803097824,0.0,0.0,2907.4889390555218
t10,0.0,0.0,0.0,111.94851152298361,0.0,1228.6577237484466,216.72198861429706,192.33419793337438,0.0,0.0,1749.6624218191016
t11,0.0,0.0,0.0,43.72533590457125,0.0,770.2622110867662,216.72198861429706,78.34811646383764,0.0,0.0,1109.0576520694722
t12,0.0,0.0,0.0,5.519643094051587,0.0,190.0242203521227,216.72198861429706,126.77289874292353,0.0,0.0,539.0387508033949
t13,0.0,0.0,0.0,0.06421899120624144,0.0,0.0,216.72198861429706,0.0,0.0,0.0,216.7862076055033
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,50.84746227023074,111.94851152298361,0.0,198.58657527941622,196.3848405013609,126.77289874292353,0.0,0.0,684.540288316915
t16,0.0,6.669740892095722,449.41820000000007,111.94851152298361,0.0,892.2707647399488,216.72198861429706,646.8288956627421,0.0,0.0,2323.858101432067
t17,99.689128,157.7750566921622,1712.7245167999997,111.94851152298361,1550.3516159999997,2504.0224447399487,216.72198861429706,1442.4524055562272,175.8209903763029,0.0,7971.506658301921
t18,991.0338692725337,73.54115999999999,2262.7086029181664,111.94851152298361,2932.536791893955,3868.0761547399998,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,12651.63267528245
t19,1109.0095631949018,73.54115999999999,3175.152544575263,111.94851152298361,2439.4951517740556,3868.0761547399998,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,13189.010670742013
t20,1180.262177140085,73.54115999999999,3033.5431112472384,111.94851152298361,889.1435357740557,3868.0761547399998,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,11568.302235359173
t21,280.6351764764933,783.4793999999999,2678.787907707105,111.94851152298361,2318.826425917623,3543.4999587053726,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,12128.964965264386
t22,891.1572982990735,190.02068940642428,2454.797576659851,111.94851152298361,768.4748099176231,3868.0761547399998,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,10696.262625480766
t23,99.689128,899.9589294064243,1191.4912598598507,111.94851152298361,1477.7446109502398,3868.0761547399998,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,10060.69617941431
t24,99.689128,860.1325911851274,1656.3951744839667,111.94851152298361,0.0,3239.416774866085,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,8379.36976499297
t25,99.689128,930.9251211016704,1340.5814257000707,111.94851152298361,0.0,3052.3751298502366,216.72198861429706,1402.0828191131898,580.3831468572434,0.0,7734.707270759692
t26,99.689128,839.2231034625577,1367.7260605442627,111.94851152298361,0.0,2670.1526897841304,213.56228135546158,1335.421187865963,580.3831468572434,0.0,7218.106109392603
t27,99.689128,922.2372206202772,1471.9866635062808,111.94851152298361,0.0,2085.4032449299675,203.93385589977407,1341.1471885096025,559.3337220117484,0.0,6795.679535000634
t28,648.3156672418985,296.0685861915869,1596.9954167826954,111.94851152298361,0.0,1880.4548574490548,0.0,1572.2527161712958,580.3831468572434,0.0,6686.418902216758
t29,99.689128,1006.0068261915869,1723.1212547325974,111.94851152298361,0.0,1674.2619993306928,216.72198861429706,1522.8945177008627,534.8367626642302,0.0,6889.48098875725
t30,99.689128,1011.4639038561506,1901.5844723449889,111.94851152298361,0.0,1834.2525256350445,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,7370.726126293978
t31,99.689128,1198.9986987788134,2317.944421507152,111.94851152298361,0.0,2979.0361602660996,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,9119.404505009858
t32,99.689128,489.0604587788134,1712.7245167999997,111.94851152298361,0.0,2041.9503035562138,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,6867.16050359282
t33,0.0,0.0,449.41820000000007,111.94851152298361,0.0,975.4925584586382,216.72198861429706,1614.6824494632694,580.3831468572434,0.0,3948.646854916432
t34,0.0,0.0,227.82410690845413,111.94851152298361,0.0,0.0,124.63551615137763,1578.7052116772977,580.3831468572434,0.0,2623.4964931173563
