Line,1,2,3,4,5,6,7,8,9,10,Total
t46,0.0,0.0,30.778066998510464,0.0,0.0,0.0,10.926694968587151,30.22143779358424,28.541846182297554,0.0,100.46804594297942
t47,0.0,0.0,0.0,0.0,0.0,0.0,25.245981944696865,30.22143779358424,28.541846182297554,0.0,84.00926592057866
t48,0.0,0.0,0.0,0.0,0.0,0.0,9.909107679424974,30.22143779358424,28.541846182297554,0.0,68.67239165530677
t49,0.0,0.0,13.909210608693979,0.0,0.0,0.0,8.109710532768261,13.509275378403066,28.541846182297554,0.0,64.07004270216285
t50,0.0,28.399709540989303,36.0,0.0,0.0,0.0,0.0,30.22143779358424,28.541846182297554,0.0,123.1629935168711
t51,0.0,27.447841564228032,36.0,0.0,0.0,0.0,0.0,27.577056270685112,28.541846182297554,0.0,119.56674401721068
t52,0.0,23.807429253510975,36.0,0.0,0.0,0.0,10.179729258388932,30.22143779358424,28.541846182297554,0.0,128.7504424877817
t53,0.0,24.370218637597485,36.0,0.0,0.0,0.0,2.3589456092914207,30.22143779358424,28.541846182297554,0.0,121.49244822277069
t54,0.0,21.312320460651044,36.0,0.0,0.0,0.0,9.048615585246987,30.22143779358424,28.541846182297554,0.0,125.12422002177982
t55,0.0,5.144693943894778,20.39333872841106,0.0,0.0,0.0,0.0,25.560753108693905,28.541846182297554,0.0,79.6406319632973
t56,0.0,28.210334610069925,0.0,0.0,0.0,0.0,0.0,15.439144853012706,28.541846182297554,0.0,72.19132564538018
t57,0.0,0.10015281471439207,19.692561429516612,0.0,0.0,0.0,10.729016538511596,26.858349722672237,28.541846182297554,0.0,85.92192668771239
t58,0.0,9.262533043047018,15.02151569934612,0.0,0.0,0.0,28.3250471108968,30.22143779358424,21.171244054694267,0.0,104.00177770156846
t59,0.0,0.0,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,0.0,0.0,94.81239180912334
t60,0.0,6.922348471892349,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,22.42473220401765,0.0,88.15947248503335
t61,0.0,11.017564854495097,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,21.932217907888983,0.0,91.76217457150742
t62,0.0,0.0,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,123.35423799142089
t63,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,23.08701073632868,0.0,81.89940254545202
t64,0.0,9.229379961872601,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,19.003029976244846,0.0,123.0448017472408
t65,0.0,22.3317458885043,3.4557638983439984,0.0,0.0,0.0,28.590954015539097,30.22143779358424,0.0,0.0,84.59990159597164
t66,0.0,56.11719190106403,30.097020361269625,0.0,0.0,0.0,0.0,30.22143779358424,28.541846182297554,0.0,144.97749623821545
t67,0.0,60.054139408026955,15.172792124475139,0.0,0.0,0.0,17.80488003724864,14.930727932563814,28.541846182297554,0.0,136.5043856846121
t68,0.0,63.0,32.68739775176556,0.0,0.0,0.0,0.0,11.438410345747569,28.541846182297554,0.0,135.66765427981068
t69,0.0,59.95067626325693,36.0,0.0,0.0,0.0,0.0,13.007779038234602,28.541846182297554,0.0,137.5003014837891
t70,0.0,52.915516829794946,36.0,0.0,0.0,0.0,2.5929314004843116,18.22154724183987,28.541846182297554,0.0,138.27184165441668
t71,0.0,49.829663561697785,36.0,0.0,0.0,0.0,9.474888444194583,19.59959945197113,24.011006634045508,0.0,138.915158091909
t72,0.0,46.185900383708066,36.0,0.0,0.0,0.0,0.40532470879532434,12.887865535767668,26.90542204241971,0.0,122.38451267069075
t73,0.0,46.49517888474107,36.0,0.0,0.0,0.0,23.51026808718313,30.22143779358424,25.80629113382986,0.0,162.03317589933832
t74,0.0,46.473759150463,36.0,0.0,0.0,0.0,26.445067958960475,30.22143779358424,28.541846182297554,0.0,167.68211108530525
t75,0.0,45.586620524807756,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,168.94085851622864
t76,0.0,47.11580367763905,36.0,0.0,0.0,0.0,8.460057943014283,30.22143779358424,28.541846182297554,0.0,150.33914559653513
t77,0.0,49.12951721331159,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,172.48375520473246
