Line,1,2,3,4,5,6,7,8,9,10
t40,955.3767332028262,0.0,-1200.0,341.5891052046061,-2379.500869177806,5331.130699,0.0,-1080.8633014770005,471.1790318104256,0.0
t41,127.6567521623975,1672.1433296046998,0.0,1268.2039006702225,-2700.0,6112.273866,22.08623777760229,-1011.6070981281608,-24.50904359936199,0.0
t42,833.5545769339341,968.1344500137948,0.0,1157.1405088889035,-2700.0,5676.903745289762,0.0,-1212.647649579074,-471.1790318104256,0.0
t43,867.3975910046667,1317.6405794072468,0.0,1156.2966927725827,-2700.0,5645.783204755553,0.0,-959.8784118744228,-471.1790318104256,0.0
t44,144.17463994488773,1363.7701554195435,0.0,1135.5601352642009,-2700.0,5688.203559890822,208.86242125911292,-910.6451906925978,-471.1790318104256,0.0
t45,940.9878103323719,1487.828389041146,0.0,1181.7109039591944,-2700.0,5675.009976357803,47.049432418676716,-646.5573708509677,-471.1790318104256,0.0
t46,175.696270029142,1324.3115549906072,0.0,1228.8952499063805,-2700.0,5682.967812472158,0.0,-590.5694598684263,-471.1790318104256,0.0
t47,-646.446972976382,1072.2636081638516,0.0,1320.530019671383,-2700.0,5818.653417148886,794.6497078351464,-231.11393479455847,-471.1790318104256,0.0
t48,186.4324320473747,686.0154308175054,0.0,1376.0947613505957,-2700.0,5725.522393011045,175.85556662593697,0.0,-471.1790318104256,0.0
t49,-506.14187781734074,367.83772161537064,0.0,1520.7128836119352,-2700.0,5891.504366,280.493609195875,-63.61674283302203,-471.1790318104256,0.0
t50,-176.30897217834553,73.19510937497448,0.0,1493.4319382956307,-2700.0,5597.462969,356.5639183770877,-456.7229699377276,-471.1790318104256,0.0
t51,-22.300559892378168,0.0,-77.66285495225019,1339.074450614257,-2700.0,5220.855146,0.0,-408.5270037479102,-471.1790318104256,0.0
t52,-759.1448607502239,615.7424708869088,0.0,1592.4882488463716,-2700.0,5034.836978,0.0,-74.61906034312076,-471.1790318104256,0.0
t53,-474.6280683727655,250.1811294901411,0.0,1699.0835309939175,-2700.0,4907.134971932677,0.0,-39.83779708551455,-471.1790318104256,0.0
t54,348.2731765519238,756.7936183388888,0.0,1640.6944452232449,-2700.0,4219.720443833856,0.0,-190.10201640429602,-471.1790318104256,0.0
t55,687.9245065795476,1499.5713316653412,0.0,1505.6656448072156,-2700.0,3603.627382716277,0.0,-907.4426560342754,-471.1790318104256,0.0
t56,-164.9838304724227,1390.1438065302284,0.0,1631.8338110109826,-2700.0,4192.272059269243,0.0,-979.8381234797948,-471.1790318104256,0.0
t57,80.70241155501112,797.9896006788293,0.0,1478.6202172713902,-2700.0,5239.663377269243,0.0,-319.35862401692793,-471.1790318104256,0.0
t58,380.37098793007107,977.6250659554154,0.0,1115.5266762371482,-2700.0,4949.255095,-1148.6452723047419,-856.2207196201041,440.62656108116335,0.0
t59,957.7731026661131,576.0247662563829,-520.3331190555069,624.3026983774417,-2700.0,4396.963505,-1148.6452723047419,-527.3237585843826,471.1790318104256,0.0
t60,957.7731026661131,358.4160387348352,-690.6822821512161,657.202829079685,-2363.7882100539377,4056.6105329999996,-1148.6452723047419,0.0,471.1790318104256,0.0
t61,957.7731026661131,294.57276685683104,-872.8070510356997,683.4173920971889,-2188.6469399666207,4007.395557,-1148.6452723047419,0.0,471.1790318104256,0.0
t62,957.7731026661131,130.7580015955463,-1200.0,580.8346596064114,-2448.5956959610594,4106.011378157713,-1148.6452723047419,627.3893656464179,471.1790318104256,0.0
t63,957.7731026661131,365.6465928600267,-1200.0,431.28136628207375,-2700.0,4394.557674887348,-894.8193270782775,-187.85718603040343,471.1790318104256,0.0
t64,923.7050218766968,346.02362008292744,85.9696980054781,1320.217969522057,-2700.0,4657.705102002637,-1148.6452723047419,-538.7150307684327,471.1790318104256,0.0
t65,888.6357754731147,1091.1595433012278,0.0,825.0906685733399,-2700.0,3868.1881560024385,-860.3128602690801,-1089.9608947547358,-471.1790318104256,0.0
t66,737.2879805421549,1762.6742234615747,0.0,792.5888902356575,-2700.0,3226.5691050024375,0.0,-1212.647649579074,-471.1790318104256,0.0
t67,712.6677883623033,1661.9550009539062,0.0,949.2196173699388,-2700.0,3220.369346,-908.6177733645559,-451.4176470656631,-471.1790318104256,0.0
t68,701.918355890766,1863.952396603448,0.0,791.641587112768,-2700.0,3056.6445890000005,-44.407290997886925,-1174.5798562836053,-471.1790318104256,0.0
t69,662.1555316528901,1717.2579308054458,0.0,523.4481464113758,-2700.0,2858.6754790000005,-392.09592739067995,-1204.5925341689167,-471.1790318104256,0.0
t70,682.5708537395187,1341.8084450082692,0.0,438.7869475624177,-2700.0,2528.7729369999993,-22.575173328662114,-276.29116719429635,-471.1790318104256,0.0
t71,-53.23744519183815,1012.5052137261868,0.0,413.9293672257544,-2700.0,2276.3997509999995,-694.3243449716406,-463.38231331955143,-471.1790318104256,0.0
t72,38.32306841673855,632.1997839560761,0.0,348.0880917445832,-2700.0,2178.2983521864026,-318.008054235533,-514.4763341423513,-471.1790318104256,0.0
t73,934.6190799560385,276.01857499702834,0.0,427.4039389694213,-2700.0,2284.0038913940884,-531.0470105807115,-160.17173878625843,-345.2664528224487,0.0
t74,315.01331160228597,82.60986091370567,0.0,521.6722353002585,-2700.0,2519.099459472627,-767.4174238145498,-1102.8593333536276,0.0,0.0
t75,466.96936756398554,31.854058419648666,0.0,540.4061363441431,-2700.0,2739.3328360853634,-1105.430981725889,-675.6519942220606,0.0,0.0
t76,283.96684351264076,72.5475773983883,0.0,592.9074517868727,-2700.0,2778.0336218617276,-1148.6452723047419,-684.9210802787959,283.50008918827746,0.0
t77,123.54842683262245,194.4262951243162,0.0,724.3931950078193,-2700.0,3143.7039017355023,-1129.380483273364,-969.126016099023,0.0,0.0
t78,-386.9116638467658,491.42596777022834,0.0,758.7791301657641,-2700.0,3308.252983218273,-884.5370743706742,-907.027500192071,0.0,0.0
t79,-598.3841762251756,655.9022156505885,0.0,567.9383632578777,-2700.0,2845.2236937721896,3.222938112512224,-586.2669274439471,-471.1790318104256,0.0
t80,173.79858172907768,123.89004400419999,0.0,1162.5907458286204,-2700.0,4794.832019000001,266.5178137414371,-81.54706512642456,-471.1790318104256,0.0
t81,930.1299035195938,328.4300119837108,76.892951210865,1972.9125149151155,-2700.0,6112.273866,0.0,-500.57562228842323,95.46824457244536,0.0
t82,957.7731026661131,585.3715538284507,117.6186658969746,1876.3672368483965,-2700.0,5796.22534,-36.443662192558875,-25.445629012701225,471.1790318104256,0.0
t83,925.6659756985737,378.36165602981373,-479.39753238297436,1357.7232434073835,-2700.0,5339.689289,-100.83303513018315,-307.23481880899936,471.1790318104256,0.0
t84,957.7731026661131,0.0,-541.6732108540655,1385.8276462296328,-2700.0,4966.220171,-358.5137950292188,-164.52910784219745,471.1790318104256,0.0
t85,866.0824702894691,-352.48357280574004,-938.0881104993834,244.30180984729134,-2700.0,4749.404771157712,-570.6941379932607,-412.193323454941,471.1790318104256,0.0
t86,791.9034297398913,-416.5963029228365,-1200.0,695.3754736856891,-1786.4587549620474,4634.8369458873485,-430.81604254332103,-713.055652308046,471.1790318104256,0.0
t87,723.6422393439154,-561.9519795413202,-1200.0,758.9901863529672,-1483.765321970966,4723.774044887348,0.0,-990.8732781231588,-43.26134641762873,0.0
t88,618.8777260346897,0.0,-139.02745790170405,1034.1171252163676,-2700.0,5292.49907,230.72620541624028,-1212.647649579074,-471.1790318104256,0.0
t89,584.8247054547118,1399.2542028716368,195.84047478141483,1178.4615927329721,-2700.0,5904.650844798748,0.0,-1212.647649579074,-471.1790318104256,0.0
t90,456.8921200103452,811.0388759198536,0.0,857.3996957238346,-2700.0,5443.1513589612205,1148.6452723047419,-412.13304893621563,-471.1790318104256,0.0
t91,-372.46056562343864,928.1898706404656,0.0,1122.3316947614337,-2700.0,4115.896939081815,0.0,-715.1387622035506,-471.1790318104256,0.0
t92,-957.7731026661131,27.94950685716936,0.0,1129.9185892307096,-2700.0,5013.088610033367,491.9787234937783,-923.4534534522361,-471.1790318104256,0.0
t93,-110.60616825516234,0.0,0.0,1299.562772432184,-2700.0,5494.245544612372,452.9075936311367,-1031.4987882357796,-471.1790318104256,0.0
t94,653.3293376215053,9.367039609810808,0.0,1444.3578565837872,-2700.0,5717.408019414679,555.7106625966541,-1142.9485073620292,-471.1790318104256,0.0
t95,571.3255065525565,-178.22547014880172,527.5000984094305,1729.3054966808584,-2700.0,6112.273866,628.6197019908841,-1147.8907956008632,-471.1790318104256,0.0
t96,509.3996194670998,-754.5697390468383,249.60210589630458,1544.1925865276703,-2700.0,6112.273866,672.8284675373999,-1212.647649579074,-471.1790318104256,0.0
t97,513.0860171251343,-998.8268682919281,542.2641099130244,1911.9490737389979,-2314.065483065045,5998.433893,606.9343039536503,-1212.647649579074,-471.1790318104256,0.0
t98,662.1021226022681,-1247.798277569409,348.42603760906957,1793.7795773383004,-1829.4249061874646,5658.976385,587.5152012366364,-378.69196760916424,-471.1790318104256,0.0
t99,759.0066943917153,-1326.24000891298,0.0,1506.0238813631488,-1559.952926612651,5271.207845,411.2193376956029,-232.65401073653365,-471.1790318104256,0.0
t100,817.5288729478796,-1338.2360228663088,0.0,1493.9205991857432,-1292.1313979889946,5119.874907174039,390.6817121790278,-509.6916367916895,-471.1790318104256,0.0
t101,789.5779793310782,-1440.5158108157107,0.0,1552.231746591007,-1396.4269887355063,5172.45125,1141.3735264292695,-130.0510098284447,-471.1790318104256,0.0
t102,765.7060376120212,-1445.9688078105125,0.0,1500.631458184502,-1978.7320787920078,5595.194814,268.60159584826783,-668.7372851378401,-471.1790318104256,0.0
t103,775.8339902018164,-829.1019513550165,0.0,1430.314603731457,-2571.1714052344487,6112.273866,80.62831720832534,-1062.8150554661993,-471.1790318104256,0.0
t104,925.8746195200835,0.0,-156.37984019571442,1434.2925861258288,-2429.143938384141,6112.273866,515.7739819353794,-876.2107130377588,-471.1790318104256,0.0
t105,957.7731026661131,-542.3502046501484,-261.224267563726,1712.0324970888819,-1175.600012878329,6112.273866,824.5501738407696,0.0,-471.1790318104256,0.0
t106,957.7731026661131,-969.3057359415418,0.0,2155.1843822554697,-1173.8981061956576,6027.408578999999,1148.6452723047419,282.4875777847478,471.1790318104256,0.0
t107,867.6569212900939,-836.0346874338902,142.65196854608638,2573.955847717973,-2515.3036191672713,5504.596576,-470.93829661651915,-762.9728922826027,471.1790318104256,0.0
t108,647.9182141730624,-740.1426895707401,1106.7074122352358,2573.955847717973,-2563.105812553688,5045.955726999999,0.0,-835.430120051656,471.1790318104256,0.0
t109,957.7731026661131,-1283.3717449796761,98.40127211196074,2573.955847717973,1172.0056181179466,4648.310799281069,1148.6452723047419,-1180.6400282454733,471.1790318104256,0.0
t110,957.7731026661131,-1604.4775165092644,-1200.0,1439.6742467134688,-1836.2666779999997,4688.793795,0.0,-473.08613631912107,471.1790318104256,0.0
t111,795.8163073429304,-2100.0,-998.1970030021972,1553.5108970058357,-1412.976917607508,4850.850845564361,1148.6452723047419,-1047.1669653386484,471.1790318104256,0.0
t112,862.2030993717722,-1822.6833009048617,-172.56885673576463,1760.7597047285676,-539.5845691761667,5516.594826,1148.6452723047419,-455.8509908330549,471.1790318104256,0.0
t113,171.27201586878448,-929.4178318042902,126.9863006364563,1589.484894291945,-2700.0,6112.273866,573.3925625359587,-667.2181772010975,-471.1790318104256,0.0
t114,-750.8556159603243,0.0,727.8145583903371,2212.980909195335,-2700.0,6112.273866,898.1601380240031,485.68021023369215,-471.1790318104256,0.0
t115,6.603737302590062,0.0,1111.1143191667152,2521.801223756263,-2700.0,6112.273866,1148.6452723047419,1017.0232664879763,-471.1790318104256,0.0
t116,-194.56693728032292,0.0,1003.1720101602923,2475.246314509013,-2700.0,6112.273866,1148.6452723047419,1140.5989126741274,-471.1790318104256,0.0
t117,-910.4231484393077,0.0,1158.1565710165296,2573.955847717973,-2700.0,5996.187518257555,1148.6452723047419,989.1592205472523,-471.1790318104256,0.0
t118,-70.95210667973117,0.0,1138.1681852929353,2573.955847717973,-2700.0,6055.430707539839,1031.646814183721,791.6705374609473,-471.1790318104256,0.0
t119,104.6224183356831,0.0,1166.6252798045198,2573.955847717973,-2700.0,5900.688304067696,839.2501751333809,415.05529520813764,-471.1790318104256,0.0
t120,-730.2522337435067,0.0,1169.989500340642,2573.955847717973,-2700.0,5888.561642767404,476.3281109426719,558.8198057214437,-471.1790318104256,0.0
t121,-418.1421434237188,0.0,1087.5927625141455,2573.955847717973,-2700.0,5743.132683747566,0.0,401.06563462652554,-471.1790318104256,0.0
t122,-269.3805859852082,0.0,546.0575408267074,2075.945229809191,-2700.0,5269.642367873851,0.0,201.85564442594512,-471.1790318104256,0.0
t123,320.7880228201804,0.0,0.0,1509.9131959857739,-2700.0,4510.105312348285,170.77572333478946,130.51356431244642,-471.1790318104256,0.0
t124,115.15100310908633,1269.6740196997525,0.0,1417.4897665255448,-2700.0,4223.649354877651,0.0,-82.21561329102578,-471.1790318104256,0.0
t125,-8.511402819846081,54.26832123297399,10.865475291116201,1247.941131224914,-2700.0,3901.206226035101,0.0,-23.777646434748075,-471.1790318104256,0.0
t126,-283.18735621826664,0.0,0.0,986.2528362666319,-2700.0,3343.1596893072756,386.2955644902499,-53.94925388885247,-471.1790318104256,0.0
t127,-45.7985685122495,0.0,0.0,538.0821267801348,-2700.0,4001.757435000001,207.17126458459202,-52.6951621273902,-471.1790318104256,0.0
t128,-450.4511265296535,586.0520083336331,1023.5120534202405,1731.317802258532,-2700.0,5962.457161,405.5939965168232,-100.73456678250268,-471.1790318104256,0.0
t129,335.9795880884593,201.99370240123272,539.0302646880973,1557.7532080063413,-2700.0,5533.825737,587.5825703785665,-318.9025350544957,-471.1790318104256,0.0
t130,504.83114128390315,183.15594367602768,1200.0,2190.4123117020004,-1419.409106109278,4957.285959,1148.6452723047419,-491.26410582575403,-471.1790318104256,0.0
t131,628.0870501510574,290.1452264597022,1200.0,2254.1339167508518,-807.7869007831895,4387.188628999999,1148.6452723047419,-664.7531451341472,-471.1790318104256,0.0
t132,748.4333876047667,24.176184097767603,159.60630735453122,1189.8817671620777,-1316.3344646137573,3917.847453370746,1148.6452723047419,-444.63270975267926,-471.1790318104256,0.0
t133,789.8544538197133,0.0,-134.75881865420016,858.5089095475815,-1286.9457182498174,3692.2635911509133,1148.6452723047419,-423.83517074849465,-471.1790318104256,0.0
t134,844.4029975816453,-86.59126390352206,-267.6776964637995,735.8304545254769,-1473.1295421362609,3781.7186298873485,1148.6452723047419,-702.5006947025569,-471.1790318104256,0.0
t135,892.6909273307252,-129.06839505837496,127.42768831666338,910.4116931452284,-1742.1146054530545,4192.611617,1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t136,730.2263933621589,0.0,219.6141714394114,802.6948443013637,-2700.0,4548.037220801857,619.6829565802898,-1212.647649579074,-471.1790318104256,0.0
t137,-53.5181023990976,1477.5984432229145,567.7644417156996,629.8696550214042,-2700.0,3883.6175838016575,0.0,-670.9207584369211,-471.1790318104256,0.0
t138,-827.8252506865796,418.83533198116595,0.0,-213.945902680671,-1542.2341102227274,3272.9924928016567,0.0,-367.6172726304543,-471.1790318104256,0.0
t139,-30.094041562291785,474.0995107023335,0.0,-269.3863270899149,-2700.0,3200.0221289999995,0.0,0.0,-471.1790318104256,0.0
t140,842.1890479735874,683.2789552948717,102.69510633338722,-167.82199405434338,-1400.4097210097352,2994.3765219999996,0.0,-244.9580989042657,-471.1790318104256,0.0
t141,468.75376069742043,603.7692764753813,0.0,-268.63334964085595,-2700.0,2846.786546,-552.1788699386589,-558.7055052132387,-471.1790318104256,0.0
t142,-326.37360597644494,311.65939637134454,0.0,-220.09209356081948,-2075.1424711777745,2594.2758809999996,-1148.6452723047419,-731.9225354156814,-471.1790318104256,0.0
t143,-804.2653825344465,738.8157532808328,411.71486014898863,249.93999723259597,-2700.0,2334.8516879999997,-1148.6452723047419,-962.2374275678643,-471.1790318104256,0.0
t144,-181.83372513442578,123.1252981105323,0.0,27.205057575973136,-1893.9372745773037,2076.8219449999997,-1148.6452723047419,-932.5543833595009,-471.1790318104256,0.0
t145,99.94216904624997,0.0,0.0,179.26770054029316,-2282.7513093068856,1695.751798999999,-1148.6452723047419,-1114.7568170749053,-471.1790318104256,0.0
t146,783.9335306661293,0.0,0.0,174.80797511157658,-2413.310387294909,1875.0557459999998,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t147,732.0349883501989,0.0,354.22368881829703,530.3715412408036,-2232.6488017557745,3418.5945990000005,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t148,689.1587716867277,0.0,0.0,165.29807125879404,-2515.5066990573055,5090.790774,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t149,783.542164324571,0.0,0.0,135.15194509001898,-1874.426139387793,5078.630523,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t150,-66.9420885313291,0.0,1148.973030526898,1287.4706528285649,-2700.0,5243.568234,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t151,777.7671318729853,0.0,1071.710801324662,1123.1968373276102,-2700.0,3823.904769,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t152,850.2698422956807,0.0,772.4184393280314,1344.6345287129623,-2266.8006324011535,2937.034016182972,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t153,956.638206191403,227.60051758234383,0.0,1069.1526696042583,-2432.726771680626,4568.143218182971,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t154,951.6282853572592,447.6317274267159,769.3223001234642,1634.9767717175716,-2389.7964543175717,5182.083779,-916.1311650100688,-1212.647649579074,-471.1790318104256,0.0
t155,957.7731026661131,209.15144935598755,375.6599367032461,1440.2678847267605,-1973.6945176344868,4521.322609,-1148.6452723047419,-1212.647649579074,462.7347770291922,0.0
t156,957.7731026661131,0.0,0.0,1088.083314868889,-1950.7899014448078,4054.875385,-1148.6452723047419,-1212.647649579074,471.1790318104256,0.0
t157,957.7731026661131,-75.23805225316487,-24.456213124521593,1045.229295462934,-1761.4155011820249,3892.3773681742387,-1148.6452723047419,-1019.3690652936875,471.1790318104256,0.0
t158,957.7731026661131,-299.71816539955137,-380.2556839176014,632.4758657847536,-2059.156857510559,3872.502183,-1148.6452723047419,0.0,471.1790318104256,0.0
t159,452.2125666993797,-306.9938195385862,-602.0929171537264,328.89561095236263,-2603.38200026834,4212.250745,-1148.6452723047419,856.4024542731345,471.1790318104256,0.0
t160,-112.42584295996538,0.0,0.0,768.4154755470196,-2700.0,4403.399742923989,-1148.6452723047419,-1212.647649579074,471.1790318104256,0.0
t161,184.40866607570567,1205.6219688554431,244.91296569999102,177.57449726008034,-2700.0,3810.736636924064,-1148.6452723047419,-1107.0318523769045,-471.1790318104256,0.0
t162,934.7743752059677,697.1282400417983,0.0,-364.0512934701023,-1653.6103710217915,3366.3822429999996,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t163,868.5481636254858,201.7490988183902,0.0,-364.27982964122737,-1539.4946757557743,3559.4422949999994,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t164,957.7731026661131,353.89417759960986,0.0,-378.4104008728497,-2700.0,3345.302439,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t165,86.57305246374192,1435.0814270565293,0.0,-332.41940482135993,-771.5990231777745,3088.158578,-1148.6452723047419,-1212.647649579074,-471.1790318104256,0.0
t166,-803.8961387390515,1995.2655869863772,0.0,-232.51282058885087,-1409.7885910895477,2637.077871,-1148.6452723047419,-1177.3825859961871,-471.1790318104256,0.0
t167,-775.8521906704707,525.6283584153198,0.0,-173.35035038246065,-2387.476046933548,2223.637751,-1148.6452723047419,-881.4074799382211,-471.1790318104256,0.0
t168,64.44173733166181,0.0,243.57922464669502,62.81458797146019,-2700.0,1892.251569,-1148.6452723047419,-1083.0229053289677,-471.1790318104256,0.0
t169,244.72340236416667,-481.4000406585979,0.0,1453.9174877320995,-2429.949567473166,5286.090202,629.6272228058627,0.0,-471.1790318104256,0.0
t170,-568.6119505605737,-530.8500618839574,0.0,1444.3350113616568,-2267.7968125617936,5080.913251,859.3591152002889,-53.39305776179671,-471.1790318104256,0.0
t171,-197.66946323384627,-641.4194368445251,0.0,1434.0405924037673,-2083.5968168584573,4808.423735,858.9327197411324,-128.99884144335948,-471.1790318104256,0.0
t172,378.00773760916485,-677.5719243155719,0.0,1301.6114645640994,-2071.7069188518135,4712.857932,607.320675806727,-209.78645948889303,-471.1790318104256,0.0
t173,-392.8847587683237,-493.14612427533746,0.0,1144.1623788989543,-2562.307516369366,4863.616807,917.1534543296682,-411.7232786104587,-471.1790318104256,0.0
t174,101.5294273763891,0.0,318.8935455550242,1735.4289420323835,-2700.0,5415.725484,402.2120694932058,-798.2512672106885,-471.1790318104256,0.0
t175,-772.5715909191888,0.0,365.5965285065219,1423.234239210234,-2700.0,4664.110179,0.0,-261.71670180043765,-471.1790318104256,0.0
t176,-270.86460966739014,1403.7053237989676,0.0,1099.2439988515011,-2700.0,4657.171873,706.0149399572244,-366.70559462232006,-471.1790318104256,0.0
t177,579.4755019641984,-53.582950733691575,211.9836487958292,1841.9216569677126,-2205.1136524999847,5578.55295,1148.6452723047419,-769.0604933497883,-471.1790318104256,0.0
t178,957.7731026661131,-615.1096030584271,188.44588254225349,2451.944081413781,-496.4916366106871,4925.277605,1148.6452723047419,-1059.8758143233824,-471.1790318104256,0.0
t179,678.6698245970482,-538.2255692009093,1200.0,2573.955847717973,-679.1880087161148,4423.126426157713,1148.6452723047419,-982.6119442569329,389.35418066373245,0.0
t180,957.7731026661131,-732.6131051625646,1200.0,2573.955847717973,363.3038937399331,4004.347511,24.929970147692963,-1060.1091862413646,471.1790318104256,0.0
t181,957.7731026661131,-773.6073989919151,1200.0,2573.955847717973,-264.65458620691163,4017.017351,682.2118234414665,-143.2286490287542,471.1790318104256,0.0
t182,957.7731026661131,-1119.5732337108611,57.289203205860616,1007.3345211007756,-1812.6739269757365,4087.735483704692,0.0,-821.1952802270208,471.1790318104256,0.0
