Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,39,1171.777099,1091.076089,2505.518337,110.97696,774.285523,4518.997753,504.256277,5050.887121,1372.325621,1283.73896
,,,,,,,40,1338.454288,1099.144089,3064.115796,266.846043,874.095632,5172.577797,661.07746,5433.416362,1619.115237,1338.988912
,,,,,,,41,1545.621012,1109.246527,3757.743753,496.686783,1034.911856,6222.197828,902.709101,5984.581584,1981.546257,1455.242697
,,,,,,,42,1759.369982,1120.082072,4469.73357,719.032159,1248.431893,7602.420529,1180.592954,6875.06452,2290.899371,1609.226042
,,,,,,,43,1810.388971,1122.81451,4638.37291,749.555896,1289.935833,7868.65556,1228.02598,7003.099463,2431.169789,1634.971155
,,,,,,,44,1769.220459,1120.585312,4502.510517,718.739893,1247.779757,7598.267486,1179.944755,6698.717253,2350.156072,1588.071396
,,,,,,,45,1705.270207,1117.122526,4291.465038,683.080752,1198.998302,7285.384417,1124.306948,6349.8689,2249.470971,1535.515925
,,,,,,,46,1619.440039,1112.474984,4008.213096,624.307022,1118.596256,6769.687534,1032.604159,5881.813182,2091.835007,1449.453763
,,,,,,,47,1545.4224,1108.467068,3763.944367,582.620913,1061.56995,6403.922177,967.562661,5355.577094,1850.487775,1350.407757
,,,,,,,48,1438.82073,1102.694787,3412.144001,556.16043,1025.372197,6171.750609,926.277205,5444.066072,1928.944461,1269.372171
,,,,,,,49,1348.105989,1097.782754,3112.776206,524.975079,982.710763,5898.123772,877.620504,5043.172737,1794.590677,1223.967743
,,,,,,,50,1352.174469,1098.003055,3126.203153,490.457213,935.490576,5595.254321,823.763293,4697.43705,1611.373669,1198.594397
,,,,,,,51,1377.289205,1099.362971,3209.085902,447.472944,876.688411,5218.098257,756.696198,4446.930518,1495.415041,1193.91318
,,,,,,,52,1368.03393,1098.861815,3178.542765,424.443606,845.184446,5016.032358,720.764192,4335.590309,1399.756942,1201.411372
,,,,,,,53,1387.075348,1099.892872,3241.382569,436.831366,862.130813,5124.725996,740.09243,4390.159058,1373.538357,1219.889425
,,,,,,,54,1479.384784,1104.891255,3546.016726,500.245535,948.880934,5681.13968,839.035674,4820.256356,1432.899313,1294.833674
,,,,,,,55,1652.378777,1114.602557,4113.851633,627.1923,1128.633432,6833.349495,1041.745197,5814.919154,1641.565185,1467.637767
,,,,,,,56,1480.247826,1107.305735,3527.743571,538.090913,1130.952796,6833.55089,997.318412,6512.947099,1876.570077,1605.976017
,,,,,,,57,1151.530992,1091.216702,2427.674049,370.844608,1009.756612,6043.488843,818.311685,6165.324197,1745.649763,1560.025919
,,,,,,,58,978.80661,1083.01174,1847.357791,242.057159,916.310129,5434.3502,680.376954,5539.063935,1511.317592,1470.341307
,,,,,,,59,917.143054,1080.375729,1637.49785,205.88443,877.632629,5184.996903,632.167841,4900.553731,1111.179103,1347.154243
,,,,,,,60,942.195589,1081.987771,1717.81035,125.155203,819.376681,4805.179213,545.948467,4927.848423,934.58377,1230.923655
,,,,,,,61,903.526541,1079.588459,1592.976236,87.685552,778.322124,4540.650463,495.256572,4886.476994,695.317555,1296.042472
,,,,,,,62,882.34775,1077.972603,1527.348885,87.251964,765.602524,4460.499755,485.344742,5068.48217,617.613967,1302.282999
,,,,,,,63,908.835413,1078.503663,1622.924473,169.85819,803.960197,4715.344341,557.383003,5334.211814,687.658677,1321.9857
,,,,,,,64,1139.33009,1089.597266,2395.964049,293.086978,880.367061,5216.30585,679.458864,5533.5101,1082.949017,1353.067723
,,,,,,,65,1468.991956,1105.559089,3500.742266,503.16023,1027.084029,6173.964474,900.104682,6028.547101,1502.409495,1446.628921
,,,,,,,66,1741.039148,1119.110797,4409.054477,695.540033,1216.295595,7396.302311,1143.940652,6790.438482,1909.500834,1590.115142
,,,,,,,67,1803.05609,1122.417448,4614.178802,723.088499,1253.728494,7636.426045,1186.730834,6868.068238,2176.695058,1617.364976
,,,,,,,68,1768.034448,1120.521092,4498.601502,698.330991,1219.8604,7419.196804,1148.102459,6631.253023,2117.248141,1574.845212
,,,,,,,69,1731.661598,1118.551571,4378.565206,669.444586,1180.344005,7165.739498,1103.0319,6326.24441,2036.088704,1542.915327
,,,,,,,70,1641.144232,1113.650225,4079.844572,616.241858,1107.563056,6698.923953,1020.021304,5982.45244,1898.46395,1451.992141
,,,,,,,71,1564.195871,1109.483616,3825.903741,576.770368,1053.566341,6352.590145,958.435153,5467.738779,1708.742284,1360.333371
,,,,,,,72,1455.972632,1103.623531,3468.751439,551.136794,1018.499796,6127.674015,918.439862,5585.687528,1789.946764,1278.342988
,,,,,,,73,1365.618176,1098.731006,3170.589331,520.261409,976.262144,5856.772214,870.268935,5204.757742,1655.087531,1221.777817
,,,,,,,74,1344.502276,1097.58762,3100.903804,490.613416,935.703924,5596.632056,824.009905,4861.087767,1478.940103,1221.721348
,,,,,,,75,1325.941502,1096.582589,3039.650844,448.886303,878.621562,5230.506162,758.904124,4601.775839,1369.524114,1215.514156
,,,,,,,76,1338.292211,1097.251357,3080.410755,423.80542,844.311112,5010.439135,719.771033,4491.431914,1293.099257,1217.038309
,,,,,,,77,1355.34001,1098.174463,3136.671706,436.258779,861.347211,5119.708505,739.201683,4567.696632,1289.326377,1242.745128
,,,,,,,78,1497.688502,1105.882367,3606.444657,497.231059,944.756813,5654.697064,834.335199,5047.032684,1360.793313,1315.794482
,,,,,,,79,1678.229745,1116.009724,4199.125656,626.116196,1127.495539,6826.023029,1040.324593,6091.728024,1587.600599,1431.408708
,,,,,,,80,1478.27492,1107.211871,3521.147409,503.349974,1108.670587,6687.663297,962.342079,6561.482496,1812.794189,1542.413789
