Line,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0,1.2262893547307008e6,633038.2394368063,0.0,0.0,0.0,378185.5196731809,510748.90311337024,611836.5856801523,0.0,3.3600986026342106e6
t1,0.0,69.35017267349794,63.643273747187656,0.0,0.0,0.0,77.53720226923322,45.86989723152709,112.10252981027531,0.0,368.5030757317212
t2,0.0,74.76079332307168,80.59848061315873,0.0,0.0,0.0,77.53720226923322,58.87772642577571,44.46865210697008,0.0,336.2428547382094
t3,0.0,80.1623883844791,68.2714421563664,0.0,0.0,0.0,77.53720226923322,125.52218761352513,30.1116586409925,0.0,381.6048790645964
t4,0.0,51.19160755653628,30.49357760905245,0.0,0.0,0.0,77.53720226923322,99.05537771196653,99.70751127076257,0.0,357.985276417551
t5,0.0,31.14397233081852,5.952145562419956,0.0,0.0,0.0,77.53720226923322,101.80133289261013,22.712916669777346,0.0,239.14756972485918
t6,0.0,28.914265178450265,8.11957855759033,0.0,0.0,0.0,77.53720226923322,77.21545102032617,100.94901377322562,0.0,292.7355107988256
t7,0.0,60.129014631797716,2.9893681335065514,0.0,0.0,0.0,77.53720226923322,79.83474266391404,102.55917102445716,0.0,323.0494987229087
t8,0.0,78.2672127067162,55.34990289576828,0.0,0.0,0.0,77.53720226923322,119.55847871476328,16.66719607864434,0.0,347.3799926651253
t9,0.0,220.25565009714282,138.70870641235348,0.0,0.0,0.0,62.288337354677154,83.97521656561155,112.10252981027531,0.0,617.3304402400603
t10,0.0,128.51859993844073,65.39948287640975,0.0,0.0,0.0,37.82979530365954,60.58024113324119,100.97152634625547,0.0,393.2996455980067
t11,0.0,160.13735857617337,138.70870641235348,0.0,0.0,0.0,77.53720226923322,125.52218761352513,75.06246226063813,0.0,576.9679171319233
t12,0.0,132.27481314046491,91.17265003203107,0.0,0.0,0.0,53.61931960110955,125.52218761352513,112.10252981027533,0.0,514.6915001974061
t13,0.0,161.63550939743524,53.780970405947755,0.0,0.0,0.0,0.0,125.52218761352513,0.0,0.0,340.9386674169081
t14,0.0,182.54125354324063,130.57216098314538,0.0,0.0,0.0,39.94238139419879,125.52218761352513,0.0,0.0,478.57798353410993
t15,0.0,195.1795367038046,130.8634964559454,0.0,0.0,0.0,53.63878420197716,125.52218761352513,0.0,0.0,505.2040049752523
t16,0.0,149.82348709348452,57.819057985549684,0.0,0.0,0.0,77.53720226923322,125.52218761352513,17.043189743982637,0.0,427.7451247057752
t17,0.0,137.37961740752502,28.091172103986796,0.0,0.0,0.0,77.53720226923322,125.52218761352513,25.21263336945813,0.0,393.7428127637283
t18,0.0,137.23265452927632,56.451431668430295,0.0,0.0,0.0,77.53720226923322,50.578692288617326,112.10252981027531,0.0,433.9025105658325
t19,0.0,102.72998932960199,106.01563568562642,0.0,0.0,0.0,77.53720226923322,37.854938092580085,112.10252981027533,0.0,436.24029518731703
t20,0.0,82.05968268765824,117.77647233761233,0.0,0.0,0.0,77.53720226923322,34.73145552115153,41.4954508417088,0.0,353.6002636573641
t21,0.0,45.67435306815211,137.95269246484278,0.0,0.0,0.0,77.53720226923322,35.6141758758313,94.23173614936726,0.0,391.0101598274266
t22,0.0,35.20844170367321,119.58243439784964,0.0,0.0,0.0,77.53720226923322,31.967512184598327,80.92714995117908,0.0,345.22274050653346
t23,0.0,44.041627774941425,107.30119056008395,0.0,0.0,0.0,77.53720226923322,93.74524486105301,22.634213812634496,0.0,345.25947927794607
