Line,1,2,3,4,5,6,7,8,9,10
t75,274.1319592350795,78.52915376276383,0.0,2450.69562987318,-2700.0,4419.57057135685,856.6963426436331,1398.657414503852,-3736.7509936758443,0.0
t76,1622.7799969511043,88.98403701149591,0.0,2198.5582328731816,-2700.0,4127.991783356852,189.78647980679312,857.731433793193,-3736.7509936758443,0.0
t77,1623.9647089511045,944.5778366217718,0.0,2108.945950873181,-2700.0,4112.539755356851,285.8936551066319,1015.2422832487312,-3736.7509936758443,0.0
t78,302.8635062350795,2808.3778684835756,0.0,1875.0404214771243,-2700.0,4445.593662065294,0.0,140.59750892009603,-3736.7509936758443,0.0
t79,316.40907045303334,3672.090499636906,0.0,2189.619545472541,-2700.0,4512.7664866287105,1517.0743585789198,305.57604496070496,-3736.7509936758443,0.0
t80,1359.5891653345002,2886.968317281803,11.429432027283815,2827.927684296419,-2256.971169880878,4794.0759903568505,940.6118400539169,0.0,-3736.7509936758443,0.0
t81,1716.8865952790059,5041.517206261731,3834.468312410564,7295.2540494197265,2700.0,5992.450497598874,2584.5734089744406,-586.3826463054183,-2283.5400492886693,0.0
t82,1875.4880816901418,6165.171364085693,4623.6235470784495,7203.396866234174,2700.0,5362.7599238324065,2584.5734089744406,-2933.6579812807886,-819.1502985381624,0.0
t83,1875.4880816901418,5486.459239456596,4623.6235470784495,7295.2540494197265,2700.0,5593.911801624117,2584.5734089744406,-2235.6904152131215,-1886.9222666362875,0.0
t84,1875.4880816901418,5643.868338144476,4623.6235470784495,7295.2540494197265,2700.0,5336.388252934618,2584.5734089744406,-2270.0439311106657,-703.5930499121179,0.0
t85,1460.8930460782417,6067.933397108546,4623.6235470784495,7294.642037952452,2700.0,4905.795621979582,2584.57340897444,-1110.6837990147787,-1879.655653393005,0.0
t86,1875.4880816901418,5957.614304419202,4623.6235470784495,7295.2540494197265,2700.0,4728.9935163000955,2584.5734089744406,-901.7078857142866,-482.8084870163551,0.0
t87,1875.4880816901418,5908.609705028605,4623.6235470784495,7295.2540494197265,2700.0,5007.787186124093,2584.5734089744406,-567.368356650246,-1862.5829038793674,0.0
t88,1875.4880816901418,7341.8550032380945,4568.3460484586685,7295.2540494197265,2613.3633142258764,5480.330850436603,2584.5734089744406,24.77270558375711,-1662.7895073509187,0.0
t89,1048.4847156563983,5229.583635503688,2336.3415866984546,3577.589509726878,-2700.0,5625.891840798389,1446.528944303705,65.4251474987762,-3736.7509936758443,0.0
t90,408.97086636761367,4367.7935159377985,1627.064794820106,5195.485694821573,-1511.4369905073863,7168.534699812627,2584.5734089744406,689.6305102836271,-3736.7509936758443,0.0
t91,256.78668495110423,5250.6704667799,2303.7005303663846,4142.324616039464,-1782.6753794935578,6440.12180101669,2584.5734089744406,441.83014952923355,-3736.7509936758443,0.0
t92,-71.2609514819934,4071.694245192205,1504.139389227617,5009.7587937656735,-1084.9174431185938,6842.577422641785,2584.5734089744406,330.6996952531751,-3736.7509936758443,0.0
t93,482.80291595110447,4057.252797445097,1812.6793369725094,3707.9455555464965,-2083.846635929387,7314.987666356851,2584.5734089744406,-194.62230710709892,-3736.7509936758443,0.0
t94,622.2750369511043,4744.362754533673,2540.7467268664577,4338.562493592035,-1349.5700314171452,6869.521010356851,1706.469993299801,-541.9027228706454,-3736.750993675844,0.0
t95,786.6275149511042,4439.408798301159,1630.482992975684,2549.0173560715343,-2700.0,6408.111422356852,-80.80818920011582,-1136.6909415898576,-3736.7509936758443,0.0
t96,822.5243199511041,4796.648320136697,2777.189738796379,2529.9093832006815,-2700.0,6005.675404356851,-440.87919844101145,-1150.2098164468998,-3736.750993675844,0.0
t97,810.4856423943833,4301.461267053734,4623.6235470784495,4164.1159835008475,-1446.3751818043322,5708.53568735685,161.10018622422933,-1162.9521008646748,-3736.750993675844,0.0
t98,966.4709535345945,3682.5791332991116,4623.6235470784495,2988.4885383175792,-2354.7769146916035,5409.174464356852,0.0,-1029.0349165305265,-3736.7509936758443,0.0
t99,871.8320925345946,2343.382323036545,4623.6235470784495,4211.8625112142545,-2303.1390693870685,6590.001757084992,716.1738257621042,-296.29794356030106,-3736.7509936758443,0.0
t100,576.931191951104,1518.0443938350897,3856.6287699224044,3755.089749569242,-1655.8310704604144,5574.818466513326,977.6467409607777,-19.87673394538532,-3736.7509936758443,0.0
t101,636.4288149511042,876.1934629533617,2382.128966061811,2573.959445022743,-1643.4981408504377,4374.493976356851,1180.8823356504104,360.84775155969004,-3736.7509936758443,0.0
t102,346.1350382076444,679.5654082726694,1147.1158686658844,1821.0107542644707,-2644.755920717696,4277.975303465836,1115.892977444234,0.0,-3736.7509936758443,0.0
t103,420.3999127508892,395.8568010147195,0.0,2311.192866590086,-2700.0,4725.13104262871,357.83042680032946,0.0,-3736.7509936758443,0.0
t104,1205.469770351298,3132.3768172520186,2571.4234364587,7039.636387289691,-337.38218342654665,7664.189981081688,2584.5734089744406,870.7533251795593,-3736.7509936758443,0.0
t105,1699.115119685653,5059.2361985839525,2367.0976221324713,6551.998793374722,2700.0,5800.840450728141,2584.5734089744406,680.4055218274116,-3736.7509936758443,0.0
t106,1875.4880816901418,6146.350915020169,3014.9424821433136,6953.921329783675,2700.0,6037.729165756401,2584.5734089744406,583.780942473428,-3736.7509936758443,0.0
t107,1875.4880816901418,6754.564734461136,4623.6235470784495,5344.872694697887,2700.0,3958.995133066435,2584.57340897444,606.5934547886998,-3736.7509936758443,0.0
t108,1536.6209913472585,3779.39945849807,0.0,6203.980086110263,2700.0,4574.308325449413,2584.57340897444,924.1982852791876,-3736.7509936758443,0.0
t109,1563.3451831673856,-870.2443520069946,-2946.8503481704083,5477.585694982553,2700.0,3690.220872524842,2584.57340897444,299.9702982436752,-3588.2696903062074,0.0
t110,1557.2471699833384,2139.666054026757,-1032.692576636018,7295.2540494197265,2700.0,4586.742593330491,2584.5734089744406,1126.08432178377,-3736.750993675844,0.0
t111,1875.4880816901418,0.0,-2760.3635922762815,5223.878533101498,2700.0,4085.8757614452575,2584.5734089744406,209.5588185647666,-3736.750993675844,0.0
t112,1703.1882232440485,3506.0892262635457,-321.7870960343222,6497.431818321363,2700.0,5153.142766436604,2584.5734089744406,887.1504991236749,-3736.7509936758443,0.0
t113,1017.0984449011457,4676.511035194287,1851.5726177646231,5005.472826144077,-1132.5885145297866,5612.399212798393,2584.5734089744406,722.1490530825325,-3736.7509936758443,0.0
t114,729.864067460136,3989.9016101995644,1594.6007867884225,5147.029456637654,-187.36479050738657,6071.355947628711,2584.5734089744406,1236.2945205759625,-3736.7509936758443,0.0
t115,506.1314019511043,4850.06988580021,2398.1722796777963,6811.394022219698,-114.20259350738677,7685.062910210753,2584.5734089744406,979.9580266865939,-3736.7509936758443,0.0
t116,496.6705999511043,4856.031167151945,2048.2386967372836,5319.633923586513,-1046.8377844931224,6976.802398131305,2584.5734089744406,1379.0905403921777,-3736.7509936758443,0.0
t117,601.0088559511042,5436.499351734747,2722.379245322564,4912.9881582713,-425.0900739528154,7241.744776356852,2584.5734089744406,1531.120185062228,-3736.7509936758443,0.0
t118,815.0330889511041,5150.308135642535,2709.273021824211,4458.405892125423,-1278.80844274776,6699.913828356852,2584.5734089744406,609.3671182830107,-3736.7509936758443,0.0
t119,911.3227859511039,3929.525705607606,1936.645064598196,3571.696740257798,-1098.3164498450137,6249.9289043568515,2584.5734089744406,353.7593547362102,-3736.7509936758443,0.0
t120,932.8310569511044,2246.0733114456784,768.3608948216837,2534.167960027933,103.52303207061347,5904.79563335685,2584.5734089744406,190.44424143571757,-3736.7509936758443,0.0
t121,1056.0991248344124,1856.5480863806426,0.0,1965.4563846285746,-704.9898045073866,5689.832108356852,2584.5734089744406,938.6276021651838,-3736.7509936758443,0.0
t122,1081.9034559511042,2291.008186457131,1241.750767688623,1133.6121648018682,-1237.840070918015,5316.80887635685,2584.5734089744406,425.88425088314017,-3736.7509936758443,0.0
t123,1114.926068951104,1713.0214894583678,1826.3714972021376,1705.1620223726802,-253.082593705928,4711.04421635685,2584.5734089744406,1236.678059173903,-3736.7509936758443,0.0
t124,1212.2174169511043,1042.366365646921,1676.9113888728027,1648.8873686682855,387.9944059484011,4327.384932356852,2584.5734089744406,301.8958754175583,-3736.7509936758443,0.0
t125,1414.9666289511044,214.4100936985249,1359.6032924499746,1242.9424126917995,144.21632797191597,4334.0360063568505,2584.5734089744406,1139.1867587524134,-3736.7509936758443,0.0
t126,1198.3078513343914,0.0,855.4258961021452,991.6928032142429,-392.0711075056416,4924.535625356852,2584.57340897444,455.60524977532447,-3736.750993675844,0.0
t127,1220.6410066979347,0.0,0.0,209.2322086522962,-1423.726970848547,5648.4369547058095,2584.5734089744406,317.27959278248176,-3736.750993675844,0.0
t128,1322.5194249925628,2253.9122637250744,719.1149891865997,1515.869950758095,-2.8423724265465578,5025.090499356851,2584.5734089744406,1400.8247117011986,-3736.7509936758443,0.0
t129,1205.3026385575142,5904.130275376942,2608.4266250693686,5813.292218378152,-149.25082046894272,6073.400902,2584.5734089744406,-40.81268522105996,-3736.7509936758443,0.0
t130,1875.4880816901416,6766.664848640351,3858.019764240098,7295.2540494197265,679.8917687899715,6823.127204205183,2584.5734089744406,-692.9866226600986,-1883.0381526835079,0.0
t131,1875.4880816901416,6194.4034118793525,3102.802962140187,7295.2540494197265,1721.4697790241676,6258.767461885282,2584.5734089744406,-1400.5804285714282,-1410.368419489292,0.0
t132,1875.4880816901416,4572.365289048516,1460.198827041657,7023.306227110026,1776.0957138819476,6968.9169887281405,2584.5734089744406,-2655.2040935960595,-1504.0179167188396,0.0
t133,1875.4880816901416,5251.085468282056,152.30603056157665,4593.4167900186285,1014.5088236118976,5539.589815,2584.5734089744406,-2579.790003940887,-1397.6284043435555,0.0
t134,1847.7313169680288,5347.741596079849,0.0,4794.1086967358315,1042.9171799347776,5186.471781,2584.57340897444,-3535.0394924624934,-1087.3755858727095,0.0
t135,1664.2715943893438,4722.241585905564,197.087756032153,5324.2058174268695,1132.2674158516666,5482.890940000001,2339.8675688962235,-4021.284720197045,-949.1652692823646,0.0
t136,1681.4870789543756,5769.781184417976,2203.056881048847,4746.045682589744,798.8142264126277,5876.2128490000005,2584.5734089744406,-3346.3525877364377,-1748.17694017487,0.0
t137,1182.6716843057452,2263.3936564546393,-125.15439162051464,245.75323229503118,-1685.9088156167363,5477.927632793455,947.9711918241143,-1604.1650683391654,-3736.750993675844,0.0
t138,668.0180477656102,465.3035527475352,0.0,1081.8481947022565,-185.41182388854543,6222.064927074472,2584.5734089744406,0.0,-3736.7509936758443,0.0
t139,677.7536429511042,1373.9552460518703,0.0,684.2563217184934,201.66912557345344,5999.15518762871,2584.5734089744406,826.8325324394814,-3736.7509936758443,0.0
t140,847.6979369511042,227.6798525825357,0.0,2078.0634379434905,-2094.5633213616916,7443.5160563568525,1835.0602015723277,591.1599140601335,-3736.7509936758443,0.0
t141,439.5757010543085,1770.3313791542625,0.0,1480.6383626285747,-670.9163452446077,7068.179926356852,1907.4659736857109,0.0,-3736.7509936758443,0.0
t142,948.3424529511044,1554.2320471457415,-422.4834063669282,1264.7478465375677,-2180.611532242047,8811.952869211615,332.7849077201514,-1371.207907389162,-2794.832446459539,0.0
t143,1538.069393,508.36124551635817,-1160.1666956003926,1259.2246449656016,-1259.5322696024,8228.627361,-674.3989223479206,-2374.906933004926,-1656.4769947397049,0.0
t144,1791.3217929510363,627.1775635692122,-892.259388839767,2350.483376154821,-19.339174273809157,7774.392400000001,-244.99921948012428,-1930.9267216226838,-2196.198491291429,0.0
t145,1535.355578,-1242.986727528896,-3817.8960176480064,-731.4471795258131,-2530.2612560938132,7592.180758,-2234.847542226973,-2762.924231884576,-2321.05630409931,0.0
t146,1831.0851018443577,-426.0680403838486,-965.7850904690531,3634.723300678093,85.05419688815303,7257.4221529999995,-1299.1944001882243,-2455.6198526571666,-2578.9583129663056,0.0
t147,1875.4880816901416,-2033.2901260646743,-3887.876054793489,1060.9895418817155,-358.50153304365165,6717.674959,-1239.1657009884364,-2587.6891600463296,-2739.711002621478,0.0
t148,1875.4880816901416,-2941.3342838501076,-4584.227803155187,-221.49353208495347,-671.5824726033997,6296.197848999999,-999.813967024659,-2310.427187632537,-2638.7312006510347,0.0
t149,1875.4880816901416,-2829.354006089301,-4623.6235470784495,-664.7558280489056,-1316.533141616905,6219.466246,-1180.4527728051062,-2430.411702871832,-2287.913463371035,0.0
t150,1875.4880816901416,-3304.553652543288,-4623.6235470784495,993.7923465170508,-691.7941800509499,6820.527367000001,-306.1358735765989,-2034.1499724137936,-2464.855828237241,0.0
t151,1875.4880816901416,-3270.1858762598868,-4623.6235470784495,558.3196469999984,-2700.0,8168.980522999998,-1788.2606660719196,-2742.675636296438,-2667.067419704433,0.0
t152,1875.4880816901418,186.1266694138587,-55.68727183148392,4668.991027743219,-117.70514949716038,6942.302446,0.0,-2283.582010837439,-2316.220145478621,0.0
t153,1875.4880816901418,2664.350716751269,0.0,5024.124499181558,2700.0,3671.717414,2512.531957555823,-3472.4119133004924,3538.2988702778116,0.0
t154,1594.5490449330948,1521.4408919759398,0.0,469.4174294536291,-2700.0,4492.913213206909,-740.5390682154571,-1994.5517843876569,1742.7300139051385,0.0
t155,1736.0686215453136,-3929.595586631554,-1906.9977648863032,-5784.4493793876745,-1780.35013391916,2225.2203683394855,0.0,-1034.910839869815,1539.3159729051386,0.0
t156,1859.024625079381,2158.6554853613907,0.0,5264.611972797516,1242.0607668160812,5159.774110565047,0.0,-3557.047639078531,1150.1301509051377,0.0
t157,1553.685414204744,5934.262731833603,3874.597772741757,2605.664483808981,358.4865260808403,4872.356659728141,0.0,-4006.3411950738914,3050.447505109649,0.0
t158,1780.2317015172873,1974.0303260373005,0.0,2784.1927387048063,108.67868603404632,2532.1424459454547,0.0,-3266.2810321347183,1578.0607736040613,0.0
t159,1642.0580611112462,584.366206807327,0.0,5466.6377234793035,122.72224503404641,2482.7484794452575,0.0,-3701.7152876847294,906.8385228426401,0.0
t160,1875.4880816901418,1138.244001951862,0.0,4281.569381498962,2700.0,3444.3312234452574,2584.5734089744406,-3923.243587373113,811.0008179195485,0.0
t161,1875.4880816901416,-543.17597228258,-4623.6235470784495,-542.0176683039766,-2700.0,6791.51551444154,-2584.5734089744406,-3475.467504376947,-2571.7316608915976,0.0
t162,1552.3342584165096,-1556.5039171155402,-4623.6235470784495,906.5719469803239,-2700.0,8811.952869211615,-2584.5734089744406,-995.126246559212,-3736.7509936758443,0.0
t163,1803.9015463125488,-1864.5790106518602,-4623.6235470784495,1587.6017237796143,-2700.0,8811.952869211615,-2536.0391860497853,-276.1242173864519,-3736.7509936758443,0.0
t164,1784.1627887724276,-1640.0730804209209,-4623.6235470784495,2728.867172392164,-2498.781820387451,8811.952869211615,-1892.063310384376,31.980360144568802,-3736.7509936758443,0.0
t165,1856.5974481218373,-2108.8496915333267,-4623.6235470784495,2581.205770559746,-2160.7438852198684,8811.952869211615,-1554.2361142751558,540.2230619289342,-3736.7509936758443,0.0
t166,1875.4880816901416,-1994.9345104062813,-4623.6235470784495,2558.0291447796144,-2700.0,8811.952869211615,-1902.9376643707114,420.21596446700556,-3736.7509936758443,0.0
t167,1490.5487879999998,-2543.4800019945583,-4623.6235470784495,1759.2228376088901,-2700.0,8811.952869211615,-1754.6537751520323,587.1555668587665,-3736.7509936758443,0.0
t168,1770.6931187711834,-3589.3156639970125,-4623.6235470784495,1152.5047143707425,-2700.0,8811.952869211615,-2584.5734089744406,1048.9980081218275,-3736.7509936758443,0.0
