Resource,Zone,Retrofit_Id,StartCap,RetCap,RetroCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
SQ_SQ7_SOLAR,3,None,427.9138106,0.0,0.0,533.2902122137988,961.2040228137988,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_SQ8_SOLAR,3,None,2315.6920816189086,0.0,0.0,4684.307918381091,7000.0,5885.569369344016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN1_SOLAR,4,None,500.0,0.0,0.0,0.0,500.0,65195.73326137777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN2_SOLAR,4,None,710.3859735,0.0,0.0,6289.614026499999,7000.0,53366.415823878415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_SN3_SOLAR,5,None,6567.081085214077,0.0,0.0,1432.9189147859233,8000.0,26566.80489354866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_SN5_SOLAR,7,None,1389.47513,0.0,0.0,1810.52487,3200.0,44701.3391329732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_SN9_SOLAR,6,None,0.0,0.0,0.0,1000.0,1000.0,86508.85434353648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV2_SOLAR,8,None,5083.410976738466,0.0,0.0,616.5890232615343,5700.0,78137.60015079346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV6_SOLAR,8,None,400.59,0.0,0.0,1599.41,2000.0,30284.155029410762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS3_SOLAR,9,None,0.0,0.0,0.0,4000.0,4000.0,77101.55727954912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS7_SOLAR,9,None,700.0,0.0,0.0,0.0,700.0,215725.20980729876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS5_SOLAR,9,None,2973.0654207275747,0.0,0.0,26.934579272425374,3000.0,151685.50335879487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_ST2_SOLAR,10,None,0.0,0.0,0.0,150.0,150.0,26063.23925293338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ1_WIND,1,None,1400.0,0.0,0.0,0.0,1400.0,1.172343373842684e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ2_WIND,1,None,6000.0,0.0,0.0,0.0,6000.0,453487.10646161187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ4_WIND,1,None,3800.0,0.0,0.0,0.0,3800.0,195798.37327335848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ3_WIND,1,None,2985.0860308411416,0.0,0.0,2514.9139691588584,5500.0,125453.88461031839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_WQ6_WIND,2,None,264.6494278212134,0.0,0.0,3235.3505721787865,3500.0,191877.57745460808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_WQ8_WIND,3,None,8618.291957107644,0.0,0.0,381.70804289235605,9000.0,307306.08666827576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_WN2_WIND,4,None,6416.549747429406,0.0,0.0,983.4502525705941,7400.0,188748.71125577192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_WN3_WIND,5,None,8000.0,0.0,0.0,0.0,8000.0,217474.41586654077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_WN9_WIND,6,None,1600.0,0.0,0.0,0.0,1600.0,532931.5062769282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_WACT_WIND,7,None,3000.0,0.0,0.0,0.0,3000.0,457932.4046649505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV3_WIND,8,None,2600.0,0.0,0.0,0.0,2600.0,208452.77447045897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV4_WIND,8,None,4322.201743480156,0.0,0.0,177.7982565198437,4500.0,345245.4665035379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV5_WIND,8,None,2000.0,0.0,0.0,0.0,2000.0,492316.52282173716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV7_WIND,8,None,0.0,0.0,0.0,2712.409156516665,2712.409156516665,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS1_WIND,9,None,392.2932876,0.0,0.0,707.7067124,1100.0,334560.31412618805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS3_WIND,9,None,4600.0,0.0,0.0,0.0,4600.0,124060.01145014896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS4_WIND,9,None,566.3837214,0.0,0.0,233.61627860000002,800.0,82887.7571693632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT1_WIND,10,None,168.0,0.0,0.0,431.99999999999994,600.0,569221.7409968186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT2_WIND,10,None,538.3749592676598,0.0,0.0,261.62504073234015,800.0,376952.36494570767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT3_WIND,10,None,2300.0,0.0,0.0,0.0,2300.0,685123.2936330417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_BATTERY,1,None,52.0,0.0,0.0,1156.7504589008117,1208.7504589008117,0.0,104.0,0.0,2313.5009178016235,2417.5009178016235,0.0,0.0,0.0,0.0
GG_BATTERY,2,None,10.645544197958355,0.0,0.0,248.08560158909827,258.7311457870566,0.0,21.29108839591671,0.0,496.17120317819655,517.4622915741132,0.0,0.0,0.0,0.0
SQ_BATTERY,3,None,553.4403904045456,0.0,0.0,6932.218266325459,7485.658656730005,0.0,1106.8807808090912,0.0,13864.436532650918,14971.31731346001,0.0,0.0,0.0,0.0
NNSW_BATTERY,4,None,0.0,0.0,0.0,4297.704122655795,4297.704122655795,0.0,0.0,0.0,8595.40824531159,8595.40824531159,0.0,0.0,0.0,0.0
CNSW_BATTERY,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_BATTERY,6,None,447.5937289317326,0.0,0.0,1428.1581808681315,1875.751909799864,0.0,895.1874578634652,0.0,2856.316361736263,3751.503819599728,0.0,0.0,0.0,0.0
SNSW_BATTERY,7,None,310.32,0.0,0.0,0.0,310.32,0.0,620.64,0.0,0.0,620.64,0.0,0.0,0.0,0.0
VIC_BATTERY,8,None,580.4,0.0,0.0,612.4639382098482,1192.8639382098481,0.0,1160.8,0.0,1224.9278764196963,2385.7278764196963,0.0,0.0,0.0,0.0
SA_BATTERY,9,None,512.43,0.0,0.0,2584.6561701745622,3097.0861701745625,0.0,1024.86,0.0,5169.3123403491245,6194.172340349125,0.0,0.0,0.0,0.0
TAS_BATTERY,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH,1,None,0.0,0.0,0.0,2708.1765880307903,2708.1765880307903,-0.0,0.0,0.0,28213.981732336986,28213.981732336986,0.0,0.0,0.0,0.0
GG_PH,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_PH,3,None,1713.7515272134794,0.0,0.0,286.24847278652067,2000.0,32609.175295917765,14079.220535263747,0.0,3577.2318103453704,17656.45234560912,0.0,0.0,0.0,0.0
NNSW_PH,4,None,577.7673158916557,0.0,0.0,1672.2326841083443,2250.0,49976.30115170901,4908.812818402452,0.0,29556.640389723176,34465.453208125626,0.0,0.0,0.0,0.0
CNSW_PH,5,None,842.6476067501617,0.0,0.0,370.96674342635106,1213.614350176513,-0.0,7159.28238963072,0.0,7218.892260180924,14378.174649811644,0.0,0.0,0.0,0.0
SNW_PH,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_PH,7,None,685.2210650460283,0.0,0.0,0.0,685.2210650460283,-0.0,9680.0,0.0,0.0,9680.0,0.0,0.0,0.0,0.0
VIC_PH,8,None,0.0,0.0,0.0,534.143732529562,534.143732529562,-0.0,0.0,0.0,8804.26324362594,8804.26324362594,0.0,0.0,0.0,0.0
SA_PH,9,None,900.0,0.0,0.0,0.0,900.0,-0.0,8410.793761997586,0.0,1589.206238002415,10000.0,0.0,0.0,0.0,0.0
TAS_PH,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH_NEW,1,None,250.0,0.0,0.0,0.0,250.0,-0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
SNSW_PH_SNOWY,7,None,2040.0,0.0,0.0,0.0,2040.0,-0.0,342720.0,0.0,0.0,342720.0,0.0,0.0,0.0,0.0
TAS_PH_NEW,10,None,2750.0,0.0,0.0,0.0,2750.0,-0.0,63000.0,0.0,0.0,63000.0,0.0,0.0,0.0,0.0
Total,n/a,n/a,143560.65642009283,0.0,0.0,67360.9068588027,210921.5632788955,n/a,456891.76883236296,0.0,113480.28915166222,570372.0579840252,0.0,0.0,0.0,0.0
