Line,1,2,3,4,5,6,7,8,9,10,Total
AnnualSum,0.0,801414.8538028623,689356.1185055051,0.0,0.0,0.0,630154.5059060055,248395.5109567272,472993.966589859,0.0,2.8423149557609586e6
t1,0.0,141.1391140209375,87.51391270997385,0.0,0.0,0.0,35.083672750229184,10.654557306911757,86.71699100449956,0.0,361.1082477925519
t2,0.0,141.1391140209375,74.50251390209209,0.0,0.0,0.0,19.611484168541583,50.05945412835892,86.71699100449956,0.0,372.02955722442965
t3,0.0,141.1391140209375,70.27413461145169,0.0,0.0,0.0,0.0,67.48673283811787,86.71699100449956,0.0,365.6169724750066
t4,0.0,141.1391140209375,43.66842647352063,0.0,0.0,0.0,0.0,58.47809875997481,86.71699100449956,0.0,330.0026302589325
t5,0.0,141.1391140209375,4.776451596673349,0.0,0.0,0.0,0.0,24.797286278619044,86.71699100449956,0.0,257.42984290072945
t6,0.0,141.1391140209375,2.391000913072625,0.0,0.0,0.0,0.0,13.865612804052226,86.71699100449956,0.0,244.11271874256192
t7,0.0,141.1391140209375,16.823309605026505,0.0,0.0,0.0,0.0,45.68202482231543,86.71699100449956,0.0,290.361439452779
t8,0.0,141.1391140209375,66.68444154900155,0.0,0.0,0.0,97.18608443467431,67.48673283811787,86.71699100449956,0.0,459.2133638472308
t9,0.0,87.19824952941573,75.66656692263498,0.0,0.0,0.0,121.92073470371376,67.48673283811786,49.39382114943494,0.0,401.6661051433173
t10,0.0,141.1391140209375,118.23655356052993,0.0,0.0,0.0,121.92073470371376,37.29650928829512,0.30023284575880854,0.0,418.8931444192351
t11,0.0,129.76063303628175,53.84102452478587,0.0,0.0,0.0,0.0,0.0,53.42459093191626,0.0,237.02624849298388
t12,0.0,141.13911402093754,0.0,0.0,0.0,0.0,121.92073470371376,49.271392566868485,0.0,0.0,312.3312412915198
t13,0.0,115.99788393802494,23.94379500613749,0.0,0.0,0.0,0.0,8.132028583996828,0.0,0.0,148.07370752815925
t14,0.0,141.1391140209375,4.3803857469926415,0.0,0.0,0.0,121.92073470371376,0.0,2.4414369969291765,0.0,269.8816714685731
t15,0.0,141.1391140209375,0.0,0.0,0.0,0.0,2.0369842911223373,30.10508128949267,0.0,0.0,173.2811796015525
t16,0.0,141.1391140209375,118.23655356052993,0.0,0.0,0.0,58.518588888855135,23.41417252002858,83.98042540852022,0.0,425.28885439887136
t17,0.0,36.425791998301136,27.854781369581058,0.0,0.0,0.0,8.418249402494727,14.645047831613654,86.71699100449956,0.0,174.06086160649014
t18,0.0,4.966735644670059,0.0,0.0,0.0,0.0,105.98612798597452,67.48673283811787,86.71699100449956,0.0,265.156587473262
t19,0.0,0.0,0.0,0.0,0.0,0.0,117.33916807421674,67.48673283811787,86.71699100449956,0.0,271.54289191683415
t20,0.0,5.830834498075261,0.0,0.0,0.0,0.0,64.72608653747159,67.48673283811787,86.71699100449956,0.0,224.76064487816427
