BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9,7185.185600000001,0.0,-0.0,0.0,0.0,0.0,0.0,-3958.5036272352927,-43.59912476470787,-3183.082848,1177.511746411899,0.0,-0.0,0.0,0.0,0.0,0.0,1051.8953095881006,-0.0,-2229.407056,5850.41,0.0,-0.0,0.0,0.0,0.0,0.0,384.3894202260252,-81.43240822602536,-6153.367012,7328.4419,0.0,-5274.591353521318,0.0,0.0,0.0,0.0,-1888.7333860173649,-37.83328346131749,-127.28387700000002,6703.440156432001,191.06018284835014,-1022.5541673281629,0.0,0.0,0.0,0.0,-4671.603082952188,-0.0,-1200.343089,1730.209,134.09033010125614,-1015.8985512742075,0.0,0.0,0.0,0.0,5538.425860172952,-0.0,-6386.826639,2722.895632578,0.0,-1573.095545320118,0.0,0.0,0.0,0.0,-519.894983906025,-60.96036735185688,-568.944736,9106.391576562206,374.4886895700418,-1266.352955620975,0.0,0.0,0.0,0.0,3460.9274338343616,-119.40064434563328,-11556.0541,834.800828482799,1575.7845464201132,-2421.3016237544493,0.0,0.0,0.0,0.0,2249.557761270595,-33.74336641905893,-2205.098146,2294.2,1832.104191777941,-917.8958082220589,0.0,0.0,0.0,0.0,-1646.4607049811648,-24.69691057471747,-1537.250768
t10,9462.992173853889,0.0,-0.0,0.0,0.0,0.0,0.0,-6185.099709843422,-70.56955701046876,-3207.322907,748.8111551878296,0.0,-0.0,0.0,0.0,0.0,0.0,1480.4625758121706,-0.0,-2229.273731,5569.398129777146,0.0,-0.0,0.0,0.0,0.0,0.0,763.4186820135867,-129.68783379073372,-6203.128978,867.009,1147.2477588943455,-4748.691365144815,0.0,0.0,0.0,0.0,2793.552883030734,-59.118276780264964,-0.0,8739.872156432,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-6512.312041255485,-0.0,-1013.9457650000002,1598.0986000000003,859.85679794253,-1015.8951118573343,0.0,0.0,0.0,0.0,4039.6756939148036,-0.0,-5481.73598,3270.350232578,187.89737556154574,-2798.6633376327045,0.0,0.0,0.0,0.0,-298.95911215498484,-60.96036735185688,-299.664791,6975.898987327488,210.00965777320607,-1516.9980129662042,0.0,0.0,0.0,0.0,5172.485766284395,-79.75873841888384,-10761.63766,3289.0371000000005,1428.047742047607,-2569.0384281269553,0.0,0.0,0.0,0.0,-1243.2169762765043,-18.64825464414756,-886.181183,1990.8643216608002,1153.4833091436865,-1596.5166908563135,0.0,0.0,0.0,0.0,-10.007761525293619,-0.15011642287940427,-1537.673062
t11,9249.140102099598,0.0,-0.0,0.0,0.0,0.0,0.0,-6088.89895358146,-64.88031651814087,-3095.360832,455.78612596126464,0.0,-0.0,0.0,0.0,0.0,0.0,1763.5445190387352,-0.0,-2219.330645,6548.784640428173,0.0,-3279.826875697501,0.0,0.0,0.0,0.0,2530.653617049862,-91.8008287805338,-5707.810553,587.5229999999999,3527.653614156427,-3020.0505084993683,0.0,0.0,0.0,0.0,-1068.2055933946656,-26.920512262392936,-0.0,2785.674764060988,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-568.9816248844747,-0.0,-1003.0787890000001,809.5136000000001,859.8550782358129,-1015.8968315640511,0.0,0.0,0.0,0.0,4679.434168328238,-0.0,-5332.906015,4259.010832578,142.25240901213172,-2893.2886560338966,0.0,0.0,0.0,0.0,-1247.5461325562353,-0.0,-260.428453,9974.457292889509,323.73115779265913,-1403.276512946751,0.0,0.0,0.0,0.0,1780.8196977305422,-26.71229546595813,-10649.01934,3493.9490999999994,301.1005170872813,-3695.985653087281,0.0,0.0,0.0,0.0,0.0,-0.0,-99.063964,3742.4534433216,1139.8945354374498,-1610.1054645625502,0.0,0.0,0.0,0.0,-1780.8196977305422,-26.71229546595813,-1464.710521
t12,5350.4654063127355,0.0,-0.0,0.0,0.0,0.0,0.0,-2065.7422863022666,-70.56955701046877,-3214.153563,245.32895070820322,0.0,-0.0,0.0,0.0,0.0,0.0,1979.7945442917965,-0.0,-2225.123495,6085.159999999999,0.0,-0.0,0.0,0.0,0.0,0.0,85.94774201046998,-70.56955701046877,-6100.538185,6053.2026000000005,33.27984037777375,-6514.424282278022,0.0,0.0,0.0,0.0,475.0947519002473,-0.0,-47.15291,8380.65186068604,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-6153.487147509528,-0.0,-1013.5503630000001,1455.9982,859.8550782358129,-1015.8968315640511,0.0,0.0,0.0,0.0,4067.682124328239,-0.0,-5367.638571,0.0,142.25240901213175,-2893.2886560338966,0.0,0.0,0.0,0.0,3106.424487373622,-60.96036735185688,-294.427873,10107.017381818632,1192.8639382098481,-534.143732529562,0.0,0.0,0.0,0.0,146.6655361363689,-85.59606363529113,-10826.80706,584.3926,2539.8545093434727,-1457.2316608310891,0.0,0.0,0.0,0.0,-1642.3797522289497,-24.635696283434243,-0.0,3711.150948108435,282.37757294578284,-2467.6224270542175,0.0,0.0,0.0,0.0,0.0,-0.0,-1525.906094
t13,9122.276789236508,0.0,-0.0,0.0,0.0,0.0,0.0,-5888.164003267498,-57.99894196901247,-3176.113844,201.38162900000017,0.0,-0.0,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2222.949501,1366.7399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,4664.722631472081,-69.97083947208121,-5961.491792,4884.228999999999,0.0,-2640.8050274973975,0.0,0.0,0.0,0.0,-2130.3808149995334,-11.971897503068744,-101.07126,9037.536,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-6791.118220823487,-0.0,-1032.803429,0.0,859.8550782358129,-1015.8968315640511,0.0,0.0,0.0,0.0,5689.967971328238,-0.0,-5533.926218,956.142854755829,0.0,-3035.5410650460285,0.0,0.0,0.0,0.0,2433.4045642901992,-0.0,-354.006354,11830.980124874035,546.8154448119667,-1180.1922259274434,0.0,0.0,0.0,0.0,-271.0676194665609,-4.066014291998414,-10922.46971,3768.2707,0.0,-3997.0861701745625,0.0,0.0,0.0,0.0,271.0676194665609,-4.066014291998414,-38.186135,4263.256418,0.0,-2750.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1513.256418
t14,9973.708165156873,0.0,-0.0,0.0,0.0,0.0,0.0,-6706.482669146405,-70.56955701046876,-3196.655939,223.5395758848462,0.0,-0.0,0.0,0.0,0.0,0.0,2001.8455351151538,-0.0,-2225.385111,2073.087,0.0,-496.1632379141977,0.0,0.0,0.0,0.0,4558.624275798163,-72.75974988396509,-6062.788288,8926.886,156.22413864909998,-6391.479984006695,0.0,0.0,0.0,0.0,-2569.780802768909,-2.1901928734963207,-119.659159,7783.990219808112,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-5549.456512631598,-0.0,-1020.9193569999999,1638.7704,530.7665970171654,-1344.9853127826987,0.0,0.0,0.0,0.0,4637.029312765534,-0.0,-5461.580997,3622.7533081341708,0.0,-2751.0365315265826,0.0,0.0,0.0,0.0,-435.80362925573104,-60.96036735185688,-374.95278,7946.069972349387,231.40177253555686,-1180.1922259274434,0.0,0.0,0.0,0.0,3982.6432568928194,-62.181085850321466,-10917.74169,1366.6714,1363.374465587281,-2633.711704587281,0.0,0.0,0.0,0.0,0.0,-0.0,-96.334161,2294.2,940.1801181337461,-1809.8198818662538,0.0,0.0,0.0,0.0,81.38123323097254,-1.2207184984645882,-1504.720751
t15,9997.16324904172,0.0,-0.0,0.0,0.0,0.0,0.0,-6726.20500603125,-70.56955701046876,-3200.388686,206.88643600000006,0.0,-0.0,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2228.454308,1511.9284529792178,0.0,-0.0,0.0,0.0,0.0,0.0,4704.637134031251,-70.56955701046876,-6145.99603,9104.953399999999,2742.0147204465975,-3805.6894022091974,0.0,0.0,0.0,0.0,-7907.4128712373995,-0.0,-133.865847,1420.098120878551,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,808.9877212979619,-0.0,-1015.4714920000001,0.0,178.44253620531472,-1697.3093735945492,0.0,0.0,0.0,0.0,6904.274281389235,-0.0,-5385.407444,3185.1063999999997,0.0,-2893.2886560338966,0.0,0.0,0.0,0.0,126.25139217945825,-1.0184921455611686,-417.050644,10855.885758236045,371.8773596365857,-1355.1303111028244,0.0,0.0,0.0,0.0,1071.4021860205003,-16.071032790307505,-10927.96396,2879.0888000000004,1113.0466797345325,-2884.03949044003,0.0,0.0,0.0,0.0,-1003.5027096497557,-15.052540644746335,-89.540739,1950.1228216608001,1162.5469946695998,-1587.4530053304002,0.0,0.0,0.0,0.0,0.0,-0.0,-1525.216811
t16,9990.87873804172,0.0,-0.0,0.0,0.0,0.0,0.0,-6726.20500603125,-70.56955701046876,-3194.104175,207.1051149999999,0.0,-0.0,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2228.672987,4045.077,0.0,-0.0,0.0,0.0,0.0,0.0,2224.0900387907336,-129.68783379073372,-6139.479205,4610.127341937142,1198.1525013468606,-5349.551621308935,0.0,0.0,0.0,0.0,-144.26548419480324,-59.118276780264964,-255.34446100000002,9072.991999999998,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-6727.300807823486,-0.0,-1132.076842,1380.2218000000003,513.6259117198192,-606.8440624844601,0.0,0.0,0.0,0.0,4825.05042176464,-0.0,-6112.054071,844.298632578,142.25179052339683,-2893.2892745226313,0.0,0.0,0.0,0.0,2576.4433358656615,-29.259294444427567,-640.44519,8520.402238236551,0.0,-1727.0076707394103,0.0,0.0,0.0,0.0,3969.4947259115593,-82.95659340870196,-10679.9327,1735.12,879.6758135501454,-3117.410356624417,0.0,0.0,0.0,0.0,780.472417334286,-11.70708626001429,-266.150788,1606.0456433216002,2750.0,-0.0,0.0,0.0,0.0,0.0,-2799.3475136173406,-41.99021270426011,-1514.707917
t17,6562.638337379648,0.0,-0.0,0.0,0.0,0.0,0.0,-3189.2982203804986,-18.212895999150568,-3355.127221,261.7940712295395,0.0,-0.0,0.0,0.0,0.0,0.0,1975.1051537704607,-0.0,-2236.899225,4584.4721747545345,0.0,-0.0,0.0,0.0,0.0,0.0,2142.6857789294063,-32.14028668394109,-6695.017667,4855.6261,434.81304684072325,-513.7392041492134,0.0,0.0,0.0,0.0,-3901.92912400672,-13.927390684790529,-860.843428,6096.424156432,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,-4334.496498544075,-0.0,-1564.991651,1282.2672000000002,843.3186475448974,-996.3676161530307,0.0,0.0,0.0,0.0,8189.086271608133,-0.0,-9318.304503,3462.766432578,142.25074354671352,-1594.5894294632508,0.0,0.0,0.0,0.0,-600.5450479602159,-4.209124701247363,-1405.673574,8751.657295697745,546.8130673535111,-1180.194603385899,0.0,0.0,0.0,0.0,3098.12631445395,-54.89014411930397,-11161.51193,2231.0694999999996,1796.7254635720783,-2200.3607066024833,0.0,0.0,0.0,0.0,-488.1682610537885,-7.322523915806827,-1331.943472,5644.1740500000005,838.2414976594508,-1911.7585023405493,0.0,0.0,0.0,0.0,-2890.566366816652,-43.35849550224978,-1636.732183
t18,3019.1209510497997,2039.5284715600858,-0.0,0.0,0.0,0.0,0.0,-1642.3582167875493,-2.4833678223350293,-3413.807838,677.6455000000001,85.50625503478568,-0.0,0.0,0.0,0.0,0.0,1476.8003619652138,-0.0,-2239.952117,4737.924,2000.0,-0.0,0.0,0.0,0.0,0.0,165.5578548223353,-2.4833678223350293,-6900.998487,3993.8096,4220.082838964848,-2327.6212836909476,0.0,0.0,0.0,0.0,-4733.064022273899,-0.0,-1153.207133,5271.160156432,1031.552714993919,-182.06163518259388,0.0,0.0,0.0,0.0,-4300.524066243326,-0.0,-1820.12717,1300.3344000000002,1051.432163830752,-348.38007583075404,0.0,0.0,0.0,0.0,9157.221322000001,-0.0,-11160.60781,3597.0113649437117,2469.1890442219483,-566.3520208240798,0.0,0.0,0.0,0.0,-3656.504166348593,-52.99306399298726,-1790.351158,7872.812298475686,1080.9567998830732,-646.0508708563369,0.0,0.0,0.0,0.0,4173.879538411874,-130.094925914296,-12351.50284,682.8961999999999,2229.6023381615128,-1767.48383201305,0.0,0.0,0.0,0.0,2249.5577612705956,-33.74336641905894,-3360.829101,5222.7352216608,1099.0123423290506,-1650.9876576709491,0.0,0.0,0.0,0.0,-2890.566366816652,-43.35849550224978,-1736.835044
