Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,95,2127.416117,1183.658213,4291.49605,698.699044,1354.221853,7376.505409,1143.247528,6621.25171,2190.251714,1273.892723
,,,,,,,96,2040.467653,1178.847718,3982.402984,669.712618,1317.585078,7124.810285,1099.517302,6928.364533,2354.97107,1188.697148
,,,,,,,97,1961.838768,1174.49751,3702.654902,632.759052,1270.880148,6803.942116,1043.768572,6490.774267,2119.803727,1147.558723
,,,,,,,98,1884.370646,1170.211522,3427.335377,593.658593,1221.459427,6464.42255,984.779534,5981.319825,1866.68054,1158.041133
,,,,,,,99,1838.63719,1167.681281,3264.858574,534.732924,1146.98106,5952.756603,895.881295,5638.227171,1688.812314,1175.65801
,,,,,,,100,1818.609301,1166.573222,3193.768058,504.236323,1108.434831,5687.945391,849.872317,5467.792971,1600.476521,1185.052509
,,,,,,,101,1862.308598,1168.990921,3349.209716,506.249941,1110.979251,5705.427341,852.909749,5495.315922,1576.426601,1137.193997
,,,,,,,102,1975.854973,1175.274494,3752.915997,562.731748,1182.367718,6195.868409,938.120426,5916.963512,1635.609067,1181.575391
,,,,,,,103,2154.325625,1185.287716,4390.493525,675.667878,1328.372193,7197.244209,1110.722676,6880.46623,1884.529693,1345.879406
,,,,,,,104,1906.072204,1174.625752,3579.31042,587.480787,1338.704073,7205.629702,1060.652415,7516.197186,2218.797725,1499.794669
,,,,,,,105,1590.36867,1159.533379,2512.006483,401.463667,1248.723144,6512.869484,878.890019,6430.946917,1845.483873,1444.216228
,,,,,,,106,1298.13495,1145.177921,1515.081201,226.15257,1140.007418,5707.982804,691.297521,5225.508117,1175.862025,1362.705637
