Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
15000,1,1,1,11,168,336.92307692307696,1,3066.352037,2220.709705,5636.487748,1039.823449,1559.698392,9500.105787,1540.365782,9838.73355,3118.438047,1594.77014
,,,,,,1347.6923076923078,2,2967.482146,2215.239647,5280.581846,1089.981333,1549.091628,9508.714428,1566.170535,9779.322136,2829.495722,1603.305111
,,,,,,673.8461538461539,3,2918.180245,2212.511979,5103.907977,1138.299874,1523.46862,9428.128904,1580.648234,9778.692849,2629.324852,1603.941444
,,,,,,2021.5384615384617,4,2878.007538,2210.289391,4961.236602,1176.821386,1509.422035,9400.711358,1596.490802,9797.569031,2502.121944,1604.917899
,,,,,,168.46153846153848,5,2923.757202,2212.820529,5127.319966,1180.159589,1503.874089,9373.36056,1594.945814,9793.283278,2452.015535,1605.114576
,,,,,,168.46153846153848,6,3056.813042,2220.181953,5606.270575,1141.308049,1531.037273,9476.014647,1587.72573,9812.219215,2528.634021,1606.185707
,,,,,,673.8461538461539,7,3269.401441,2232.377732,6386.774893,1071.977846,1581.38104,9670.378064,1575.880837,10232.23852,2837.085194,1632.07844
,,,,,,1347.6923076923078,8,2517.082666,2199.606698,4018.391028,987.539265,1620.187888,9790.961933,1538.524908,11104.06593,3358.566242,1772.55075
,,,,,,168.46153846153848,9,1735.212566,2162.659931,1457.598956,900.181585,1631.939289,9769.928347,1470.53931,10262.06119,2375.365764,1631.823315
,,,,,,842.3076923076924,10,1604.487441,2151.206707,890.374243,870.855621,1652.043898,9870.296589,1450.565828,9861.589752,1309.643722,1680.490168
,,,,,,1010.7692307692308,11,1593.95406,2143.079944,650.238673,858.297616,1629.467504,9752.618184,1410.134092,9678.581422,1133.829073,1617.090023
,,,,,,,12,1661.68806,2143.502274,799.83709,870.46058,1598.68792,9620.050751,1381.538352,9707.40846,1008.308262,1565.182823
,,,,,,,13,1683.633142,2143.56628,839.093137,911.176372,1618.052116,9790.272789,1420.291732,9851.298027,1540.919823,1660.72844
,,,,,,,14,1685.857156,2146.529382,916.53881,930.44101,1611.708464,9764.240737,1437.851442,10103.94207,1308.15252,1578.686187
,,,,,,,15,1664.588915,2151.769963,1006.15262,974.242618,1613.876298,9797.358641,1490.890971,9906.825753,1211.558837,1610.055779
,,,,,,,16,2030.985745,2174.232045,2339.574179,967.29754,1602.192844,9687.513744,1496.973312,9649.225878,1227.610416,1615.956972
,,,,,,,17,3032.040693,2222.245737,5645.576292,1036.774093,1674.615803,10165.66849,1611.967705,10661.00315,1712.327942,1706.872713
,,,,,,,18,3489.225739,2244.19733,7162.654292,1099.930357,1752.89446,10698.43475,1710.040795,11904.08595,3444.020208,1763.134683
,,,,,,,19,3467.320578,2242.89362,7082.606654,1069.691052,1714.679525,10435.88314,1664.423765,11726.81171,3693.678857,1727.9781
,,,,,,,20,3470.832234,2243.087905,7094.070414,1032.691732,1667.941287,10114.72016,1608.621229,11430.90768,3661.097276,1704.11499
,,,,,,,21,3445.552012,2241.689256,7002.003099,1016.110281,1646.479154,9967.806037,1583.265037,11171.1326,3624.229397,1695.10394
,,,,,,,22,3368.70086,2237.437403,6725.013926,981.481855,1595.346447,9624.594867,1526.059088,10640.46163,3503.596928,1594.414859
,,,,,,,23,3284.36348,2232.771368,6421.954994,993.891323,1589.637335,9608.919929,1530.364405,10291.51278,3296.888409,1589.848102
,,,,,,,24,3175.534418,2226.75031,6030.407621,992.208792,1573.481803,9513.368577,1518.372584,10549.8649,3414.616944,1571.893322
,,,,,,,25,3088.932271,2221.958975,5710.671909,902.155626,1503.059188,8981.692115,1411.754524,10341.47798,3176.266259,1464.852333
,,,,,,,26,2975.424619,2215.679071,5302.634554,849.289319,1436.267212,8522.756994,1332.014959,9559.760355,2898.018775,1465.206646
,,,,,,,27,2907.774382,2211.936266,5060.331343,773.860017,1340.670944,7866.239168,1218.042541,8928.673267,2702.65367,1472.635785
,,,,,,,28,2872.977221,2210.011084,4937.327332,735.990199,1284.172243,7487.581295,1155.091996,8614.381174,2608.715619,1473.845004
,,,,,,,29,2865.408319,2209.592329,4911.533663,739.765774,1272.442532,7425.173599,1149.668757,8259.468397,2591.765651,1469.292171
,,,,,,,30,2934.070968,2213.391146,5158.502684,738.45605,1286.944697,7507.023991,1158.580718,8398.420226,2595.850336,1472.001043
,,,,,,,31,3018.542473,2218.535743,5478.75118,795.592267,1366.988094,8048.804664,1249.796007,9024.61011,2603.679754,1471.844163
,,,,,,,32,2231.171447,2184.153798,2996.487337,654.439332,1345.491614,7803.217009,1100.302325,9465.347312,2770.313162,1577.562751
,,,,,,,33,1551.250653,2152.37679,788.45713,528.490103,1302.708862,7501.018406,921.023201,7493.578126,2404.385985,1493.433452
,,,,,,,34,1506.084698,2145.016574,510.335209,525.186005,1322.235463,7674.907418,894.82005,6527.240153,2610.796944,1528.065281
,,,,,,,35,1486.031011,2135.946682,225.981054,547.598906,1315.591191,7697.288128,888.396396,6547.953991,2528.349809,1451.833915
,,,,,,,36,1560.010422,2135.93294,373.658614,560.53523,1287.363081,7554.255795,876.847954,6764.460206,2637.982126,1456.663767
,,,,,,,37,1591.452907,2136.517635,447.167287,586.927169,1324.09354,7744.577455,951.840973,6759.088913,2523.168734,1489.297554
,,,,,,,38,1573.632067,2138.402659,454.517843,673.137538,1393.425263,8187.777625,1098.542001,6670.754236,2637.985426,1449.606217
,,,,,,,39,1566.817454,2144.841452,604.029331,589.053367,1289.139709,7480.998491,966.344386,6722.433732,2676.856042,1488.256619
,,,,,,,40,1885.440327,2166.014433,1806.12905,635.662762,1328.198784,7711.787041,1056.846006,6793.016936,2810.098681,1475.501063
,,,,,,,41,2913.269749,2215.760559,5213.876156,881.650512,1530.531759,9134.225606,1404.054808,9376.211327,3163.749959,1660.116724
,,,,,,,42,3410.299531,2239.826856,6870.247436,1042.345558,1680.168438,10198.65248,1623.201192,11750.22036,3593.529141,1767.758278
,,,,,,,43,3422.079668,2240.390629,6911.115977,1018.174441,1649.620847,9988.782119,1586.737406,11642.5224,3664.182572,1746.980508
,,,,,,,44,3426.530352,2240.636867,6925.689636,985.511386,1608.36212,9705.266727,1537.475997,11313.50541,3534.907069,1708.501532
,,,,,,,45,3408.19929,2239.622686,6858.630841,972.075856,1591.393945,9588.659148,1517.214855,10992.30545,3425.288469,1693.036255
,,,,,,,46,3346.092776,2236.186592,6635.064443,937.41512,1547.60513,9287.775906,1464.936451,10563.29725,3344.422455,1649.118811
,,,,,,,47,3275.464604,2232.27903,6381.909823,912.537493,1516.174242,9071.811234,1427.412801,10379.56981,3260.077745,1591.088411
,,,,,,,48,3175.916451,2226.771447,6024.405811,880.094794,1475.183448,8790.165019,1378.477264,10769.6455,3479.125756,1509.802934
,,,,,,,49,3062.40716,2220.491452,5618.611088,832.65181,1415.253591,8378.352762,1306.924177,11529.08842,3224.236098,1487.177424
,,,,,,,50,2967.104595,2215.218759,5275.756984,789.055432,1360.173462,7999.890784,1241.166738,11558.5745,2997.219054,1486.764755
,,,,,,,51,2911.595816,2212.14769,5077.055197,740.410013,1295.008918,7556.227284,1165.297078,11588.55124,2966.544367,1495.595898
,,,,,,,52,2847.735386,2208.614559,4849.407587,735.284532,1262.870923,7363.691206,1140.274123,11587.31587,2967.298613,1490.955638
,,,,,,,53,2827.385565,2207.488689,4777.655969,748.243253,1258.387202,7355.870093,1145.766669,11612.32022,2971.820938,1492.570597
,,,,,,,54,2848.608783,2208.66288,4854.039147,740.575273,1264.656692,7381.372045,1144.95381,11619.2774,2968.152259,1492.878078
,,,,,,,55,2916.506581,2212.846896,5113.206808,757.551864,1314.849202,7694.966925,1189.707826,11695.30353,2988.336074,1497.005827
,,,,,,,56,2221.640178,2182.494157,2922.601525,654.387161,1307.303866,7567.869439,1082.960652,11695.38665,3009.594242,1555.274468
,,,,,,,57,1625.846202,2153.883989,974.75942,581.275674,1318.478106,7619.864766,992.042046,11756.8435,2809.249864,1495.817482
,,,,,,,58,1617.105977,2148.213429,817.787334,528.233089,1307.096773,7562.870715,902.933566,11544.50056,3083.911268,1468.517663
,,,,,,,59,1601.593881,2140.211725,572.166338,558.951954,1299.271956,7598.195304,896.547246,11752.83028,3282.290135,1472.190772
,,,,,,,60,1667.160746,2140.793587,720.675568,565.452193,1268.231973,7444.282636,870.807183,11780.05541,3009.334219,1476.612007
,,,,,,,61,1696.185104,2142.243629,811.338653,633.825431,1322.487621,7805.235819,978.93084,11527.18053,3203.716885,1495.189841
,,,,,,,62,1671.57715,2144.182073,805.662612,648.227929,1334.60914,7839.522278,1028.001035,11756.01676,3145.306609,1472.591243
