Time_Index,CNQ_RS,GG_RS,SQ_RS,NNSW_RS,CNSW_RS,SNW_RS,SNSW_RS,VIC_RS,SA_RS,TAS_RS,CNQ_COAL,GG_COAL,SQ_COAL,CNSW_COAL,SNW_COAL,VIC_COAL,CNQ_CCGT,GG_CCGT,SQ_CCGT,NNSW_CCGT,CNSW_CCGT,SNW_CCGT,SNSW_CCGT,VIC_CCGT,SA_CCGT,TAS_CCGT,CNQ_OCGT,GG_OCGT,SQ_OCGT,NNSW_OCGT,CNSW_OCGT,SNW_OCGT,SNSW_OCGT,VIC_OCGT,SA_OCGT,TAS_OCGT,CNQ_BIO,CNQ_SQ2_SOLAR,CNQ_SQ3_SOLAR,CNQ_SQ4_SOLAR,GG_SQ6_SOLAR,SQ_SQ7_SOLAR,SQ_SQ8_SOLAR,NNSW_SN1_SOLAR,NNSW_SN2_SOLAR,CNSW_SN3_SOLAR,SNSW_SN5_SOLAR,SNW_SN9_SOLAR,VIC_SV2_SOLAR,VIC_SV6_SOLAR,SA_SS3_SOLAR,SA_SS7_SOLAR,SA_SS5_SOLAR,TAS_ST2_SOLAR,CNQ_WQ1_WIND,CNQ_WQ2_WIND,CNQ_WQ4_WIND,CNQ_WQ3_WIND,GG_WQ6_WIND,SQ_WQ8_WIND,NNSW_WN2_WIND,CNSW_WN3_WIND,SNW_WN9_WIND,SNSW_WACT_WIND,VIC_WV3_WIND,VIC_WV4_WIND,VIC_WV7_WIND,VIC_WV5_WIND,SA_WS1_WIND,SA_WS3_WIND,SA_WS4_WIND,TAS_WT1_WIND,TAS_WT2_WIND,TAS_WT3_WIND,CNQ_BATTERY,GG_BATTERY,SQ_BATTERY,NNSW_BATTERY,CNSW_BATTERY,SNW_BATTERY,SNSW_BATTERY,VIC_BATTERY,SA_BATTERY,TAS_BATTERY,CNQ_PH,GG_PH,SQ_PH,NNSW_PH,CNSW_PH,SNW_PH,SNSW_PH,VIC_PH,SA_PH,TAS_PH,CNQ_PH_NEW,SNSW_PH_SNOWY,TAS_PH_NEW
11,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.700383,0.703462,0.73182,0.714098,0.702076,0.670325,0.467295,0.700148,0.594758,0.485269,0.646307,0.327528,0.258957,0.667804,0.722108,0.683262,0.386103,0.598242,0.366893,0.388835,0.327623,0.012763,0.068588,0.107905,0.011369,0.186331,0.756772,0.289418,0.550877,0.851199,0.400129,0.232468,0.007978,0.117325,0.719724,0.26868,0.762182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.606658,0.560255,0.655056,0.625263,0.651628,0.625675,0.511783,0.662047,0.609032,0.498103,0.612084,0.490714,0.305828,0.60674,0.67162,0.629174,0.340459,0.664696,0.346235,0.364086,0.352782,0.010533,0.090899,0.131247,0.026133,0.174293,0.781873,0.302498,0.470204,0.862898,0.644909,0.210912,0.016247,0.156436,0.668665,0.313733,0.880375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49646,0.524428,0.611024,0.668237,0.572392,0.643114,0.640889,0.674305,0.582489,0.473507,0.618798,0.445429,0.35088,0.569965,0.634985,0.592781,0.277092,0.688934,0.287149,0.267042,0.350654,0.017418,0.106339,0.12777,0.036534,0.221726,0.678944,0.29835,0.310214,0.894255,0.813652,0.291677,0.047269,0.195308,0.707547,0.502084,0.847232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.409859,0.348885,0.477299,0.644406,0.668339,0.618378,0.685517,0.717016,0.659895,0.471641,0.666781,0.39907,0.291937,0.580427,0.64346,0.607601,0.224466,0.606805,0.274417,0.169005,0.371101,0.018718,0.12813,0.120924,0.056499,0.247995,0.749144,0.223961,0.321305,0.916737,0.670496,0.388688,0.054418,0.191639,0.846238,0.654608,0.877345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.313141,0.169772,0.420341,0.602862,0.451793,0.701613,0.731396,0.752062,0.687929,0.519735,0.700783,0.404517,0.252089,0.646976,0.686027,0.656087,0.084182,0.635478,0.264011,0.130651,0.386558,0.018219,0.13176,0.11393,0.070485,0.252977,0.776157,0.173259,0.330852,0.88532,0.506328,0.37209,0.071722,0.170943,0.785263,0.710963,0.796589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.304696,0.216482,0.375214,0.698039,0.534476,0.569937,0.462839,0.39052,0.331923,0.419424,0.362355,0.486236,0.20619,0.607707,0.716446,0.687501,0.072193,0.631996,0.255976,0.104397,0.363077,0.038599,0.132459,0.114892,0.074826,0.267662,0.785815,0.155613,0.211933,0.858552,0.466363,0.457512,0.060279,0.157973,0.741208,0.768387,0.779748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20484,0.199524,0.168493,0.084225,0.070785,0.081732,0.075076,0.053245,0.072274,0.14025,0.04025,0.193003,0.069103,0.303454,0.372752,0.342395,0.006849,0.69995,0.3077,0.093374,0.296802,0.088795,0.146865,0.157372,0.081362,0.313935,0.765082,0.13021,0.228464,0.878653,0.420059,0.485441,0.062351,0.179493,0.791096,0.670422,0.808941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029004,0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861,0.050885,0.004322,0.0,0.65171,0.371206,0.126581,0.267248,0.10271,0.259742,0.208452,0.10192,0.462733,0.539276,0.172702,0.349747,0.866121,0.402889,0.418234,0.103228,0.247273,0.831172,0.712445,0.799046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676471,0.434186,0.163677,0.252234,0.089901,0.289634,0.17838,0.077383,0.535089,0.516564,0.302541,0.482854,0.838236,0.379515,0.395966,0.131833,0.353733,0.815994,0.703962,0.881474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528647,0.450375,0.143202,0.187944,0.067396,0.333247,0.117548,0.014037,0.528557,0.349731,0.42295,0.573122,0.839156,0.368004,0.576262,0.353842,0.508241,0.852106,0.680107,0.875678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526817,0.448411,0.170992,0.183125,0.052415,0.312214,0.104692,0.030971,0.469325,0.518629,0.441733,0.627107,0.769979,0.398601,0.561512,0.477084,0.594408,0.901195,0.555255,0.859977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544161,0.541867,0.211011,0.217512,0.047013,0.249162,0.0663,0.039331,0.428752,0.366624,0.585592,0.766158,0.732748,0.371587,0.660181,0.599488,0.663941,0.904303,0.473068,0.892617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524831,0.556123,0.192453,0.278238,0.071495,0.209944,0.080783,0.04446,0.40985,0.439896,0.642556,0.783373,0.673382,0.41061,0.751415,0.690297,0.723971,0.879403,0.56721,0.901747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502432,0.59562,0.17705,0.352944,0.042515,0.202986,0.046711,0.037076,0.369921,0.253661,0.712723,0.846623,0.704862,0.506975,0.807726,0.730833,0.742624,0.873774,0.619005,0.895171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498296,0.554589,0.16146,0.339649,0.034117,0.131834,0.032343,0.024566,0.347917,0.384268,0.71528,0.84496,0.700311,0.470336,0.845941,0.78286,0.760558,0.88069,0.713406,0.90974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484521,0.499967,0.133669,0.335208,0.028143,0.125758,0.038528,0.033801,0.332964,0.313385,0.758138,0.889774,0.706893,0.585308,0.846348,0.830308,0.760602,0.854364,0.746382,0.913464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503083,0.467592,0.092424,0.342177,0.012903,0.077077,0.019687,0.020797,0.333746,0.580212,0.770869,0.91643,0.690547,0.508389,0.867776,0.858475,0.687676,0.897826,0.819222,0.901915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.416428097,0.0,0.0,0.0,0.360503259,0.0,0.360503259,0.075387316,0.0,0.850023024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487289,0.445582,0.073882,0.231834,0.00633,0.060937,0.031685,0.020199,0.31285,0.415188,0.805332,0.886759,0.694551,0.55598,0.871529,0.87645,0.653232,0.895858,0.862982,0.904416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
