Time_Index,CNQ_RS,GG_RS,SQ_RS,NNSW_RS,CNSW_RS,SNW_RS,SNSW_RS,VIC_RS,SA_RS,TAS_RS,CNQ_COAL,GG_COAL,SQ_COAL,CNSW_COAL,SNW_COAL,VIC_COAL,CNQ_CCGT,GG_CCGT,SQ_CCGT,NNSW_CCGT,CNSW_CCGT,SNW_CCGT,SNSW_CCGT,VIC_CCGT,SA_CCGT,TAS_CCGT,CNQ_OCGT,GG_OCGT,SQ_OCGT,NNSW_OCGT,CNSW_OCGT,SNW_OCGT,SNSW_OCGT,VIC_OCGT,SA_OCGT,TAS_OCGT,CNQ_BIO,CNQ_SQ2_SOLAR,CNQ_SQ3_SOLAR,CNQ_SQ4_SOLAR,GG_SQ6_SOLAR,SQ_SQ7_SOLAR,SQ_SQ8_SOLAR,NNSW_SN1_SOLAR,NNSW_SN2_SOLAR,CNSW_SN3_SOLAR,SNSW_SN5_SOLAR,SNW_SN9_SOLAR,VIC_SV2_SOLAR,VIC_SV6_SOLAR,SA_SS3_SOLAR,SA_SS7_SOLAR,SA_SS5_SOLAR,TAS_ST2_SOLAR,CNQ_WQ1_WIND,CNQ_WQ2_WIND,CNQ_WQ4_WIND,CNQ_WQ3_WIND,GG_WQ6_WIND,SQ_WQ8_WIND,NNSW_WN2_WIND,CNSW_WN3_WIND,SNW_WN9_WIND,SNSW_WACT_WIND,VIC_WV3_WIND,VIC_WV4_WIND,VIC_WV7_WIND,VIC_WV5_WIND,SA_WS1_WIND,SA_WS3_WIND,SA_WS4_WIND,TAS_WT1_WIND,TAS_WT2_WIND,TAS_WT3_WIND,CNQ_BATTERY,GG_BATTERY,SQ_BATTERY,NNSW_BATTERY,CNSW_BATTERY,SNW_BATTERY,SNSW_BATTERY,VIC_BATTERY,SA_BATTERY,TAS_BATTERY,CNQ_PH,GG_PH,SQ_PH,NNSW_PH,CNSW_PH,SNW_PH,SNSW_PH,VIC_PH,SA_PH,TAS_PH,CNQ_PH_NEW,SNSW_PH_SNOWY,TAS_PH_NEW
549,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483083,0.48746,0.400132,0.407515,0.265516,0.160805,0.029059,0.074777,0.303911,0.263887,0.326425,0.18195,0.827806,0.355495,0.092126,0.539221,0.218424,0.78193,0.31548,0.589265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523501,0.4725,0.33604,0.493827,0.272471,0.165361,0.02441,0.11191,0.254667,0.106243,0.292851,0.146976,0.818237,0.470058,0.11498,0.425471,0.25755,0.69285,0.248535,0.536017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570561,0.495942,0.25188,0.537641,0.261251,0.121456,0.06186,0.379698,0.267602,0.068615,0.295101,0.14373,0.749818,0.523717,0.12512,0.42794,0.274112,0.448928,0.265222,0.415328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560411,0.468385,0.203257,0.543901,0.211438,0.106408,0.09487,0.402335,0.290019,0.018964,0.241768,0.14186,0.760426,0.459065,0.106777,0.455794,0.388639,0.376239,0.22559,0.43841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453868,0.358137,0.172362,0.467125,0.185169,0.195319,0.128107,0.386176,0.324786,0.0,0.286607,0.131933,0.704405,0.473027,0.057188,0.501735,0.411764,0.354044,0.205574,0.506758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
554,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393944,0.294921,0.174488,0.345169,0.155932,0.310552,0.141906,0.441099,0.243543,0.207326,0.238307,0.084527,0.76546,0.413751,0.044172,0.597088,0.380715,0.295582,0.199644,0.388819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
555,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368712,0.257821,0.1907,0.223094,0.117062,0.33727,0.140414,0.409467,0.198885,0.106513,0.260424,0.087839,0.718384,0.323896,0.025084,0.561011,0.280447,0.247844,0.208485,0.352795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
556,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386468,0.232636,0.191481,0.158341,0.074189,0.273964,0.130943,0.407667,0.171036,0.282275,0.201955,0.103065,0.562619,0.206972,0.018331,0.531925,0.197774,0.207312,0.223515,0.352243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
557,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402752,0.224277,0.1656,0.114247,0.039149,0.187936,0.159331,0.376954,0.148087,0.327729,0.226324,0.086338,0.423015,0.118345,0.017306,0.522945,0.214133,0.129823,0.213481,0.258579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003225,0.035521,0.068828,0.119026,0.079235,0.103509,0.106083,0.102031,0.025171,0.108127,0.003294,0.05662,0.0,0.0,0.0,0.07419,0.355243,0.16935,0.134386,0.105673,0.016647,0.172367,0.161353,0.374986,0.257635,0.540231,0.204417,0.052906,0.400045,0.070267,0.020647,0.575491,0.195617,0.105981,0.169008,0.269531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.191557,0.406573,0.433825,0.257743,0.840256,0.36301,0.491238,0.694996,0.470333,0.467977,0.309284,0.454357,0.501042,0.205523,0.115117,0.129751,0.440098,0.29682,0.146837,0.075804,0.132375,0.00695,0.04541,0.126317,0.233377,0.433889,0.475054,0.137723,0.020195,0.318282,0.026754,0.018802,0.538143,0.223508,0.036103,0.101446,0.531622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.574234,0.919857,0.917658,0.770146,0.757391,0.923518,0.974181,0.996018,0.967487,1.0,0.556823,1.0,1.0,0.71882,0.780812,0.927938,0.846294,0.160969,0.007846,0.073672,0.044476,0.001994,0.021301,0.112502,0.086061,0.427704,0.507456,0.173618,0.011209,0.174193,0.019149,0.0014,0.360601,0.173029,0.026395,0.12706,0.318289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922073,0.957691,0.991851,0.894683,0.980113,0.996097,0.999115,1.0,1.0,1.0,0.659879,0.874258,1.0,0.956914,1.0,1.0,0.775372,0.08946,0.001438,0.068406,0.042393,0.001235,0.019833,0.207805,0.066768,0.398426,0.552701,0.142799,0.044163,0.165218,0.030611,0.021619,0.31771,0.152459,0.010064,0.14345,0.232741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
562,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957169,1.0,0.994521,0.993652,0.992783,1.0,0.987422,1.0,0.988344,1.0,0.656921,0.993488,1.0,0.783133,1.0,0.984111,0.793066,0.066262,0.003588,0.07592,0.020801,0.001392,0.00922,0.142463,0.043613,0.437161,0.388498,0.099004,0.012124,0.127414,0.021505,0.020158,0.224783,0.10108,0.000572,0.1073,0.253746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
563,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982181,1.0,0.993118,0.990358,1.0,0.95166,0.985117,0.95216,0.976664,1.0,0.736185,0.974507,1.0,0.861283,1.0,0.960591,0.652571,0.0665,0.002729,0.068579,0.007423,0.004311,0.002104,0.117506,0.031583,0.42116,0.2961,0.090971,0.004896,0.11841,0.015665,0.004389,0.129876,0.083013,0.000728,0.093608,0.276738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.981843,1.0,0.979617,0.954664,1.0,0.879762,0.981499,0.928376,0.999289,0.987025,0.739651,0.965814,0.98366,0.86963,1.0,0.98298,0.629788,0.143499,0.010616,0.066503,0.054807,0.018305,0.002312,0.13279,0.025514,0.532278,0.263212,0.089447,0.004651,0.11841,0.012753,0.00378,0.083816,0.082332,0.003415,0.08475,0.24056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973147,1.0,0.979261,0.88899,0.998077,0.898683,0.977348,0.830028,0.996927,0.94963,0.794736,0.860945,0.974257,0.958869,1.0,0.924671,0.788808,0.184099,0.050286,0.085954,0.153562,0.029992,0.002434,0.198199,0.03901,0.710151,0.1529,0.080405,0.013184,0.126852,0.046243,0.003439,0.037278,0.068396,0.009405,0.056053,0.156451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.844174,1.0,0.959176,0.873255,0.77635,0.86744,0.913463,0.45615,1.0,0.858802,0.717038,0.86196,0.961437,0.99318,0.978052,1.0,0.789575,0.219438,0.110849,0.13081,0.258945,0.044376,0.003643,0.208258,0.067866,0.794702,0.17023,0.06069,0.01036,0.104294,0.116826,0.006484,0.02448,0.045954,0.029685,0.054683,0.090597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
567,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.677752,1.0,0.735488,0.902389,0.753231,0.825532,0.852276,0.241875,0.994085,0.765015,0.601832,0.74061,0.816483,0.991962,0.999817,1.0,0.930914,0.338395,0.20659,0.184753,0.317721,0.068839,0.002047,0.060034,0.134732,0.810378,0.233051,0.072251,0.014199,0.090439,0.221091,0.007887,0.018348,0.045025,0.068142,0.070185,0.090547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.787666,0.973779,0.599423,0.826198,0.901966,0.853097,0.542331,0.055692,0.914544,0.813349,0.190035,0.993133,0.733181,1.0,1.0,1.0,0.97195,0.372872,0.273652,0.227365,0.342464,0.129529,0.001895,0.108189,0.146572,0.754808,0.812384,0.094332,0.023924,0.047603,0.340704,0.005178,0.01819,0.028441,0.121885,0.064982,0.049711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.762833,0.81303,0.379644,0.403521,0.423938,0.357007,0.451362,0.103624,0.378995,0.53893,0.107451,0.894804,0.629545,0.982979,0.945876,0.951209,0.969631,0.437252,0.395097,0.257191,0.353935,0.241285,0.001894,0.151668,0.141752,0.750097,0.885004,0.123169,0.08088,0.012334,0.386163,0.008236,0.027524,0.03459,0.158046,0.077657,0.040828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.161,0.104561,0.097398,0.054773,0.038338,0.06311,0.096552,0.022149,0.091527,0.27901,0.012713,0.32209,0.195675,0.450021,0.454239,0.433679,0.398845,0.433476,0.464834,0.28744,0.410943,0.386375,0.270316,0.101842,0.155142,0.728798,0.92042,0.147671,0.158124,0.0,0.370077,0.007395,0.044053,0.058463,0.194938,0.133509,0.08848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505,0.0,0.001232,0.0,0.050432,0.075842,0.0508,0.000156,0.476235,0.568008,0.529464,0.350503,0.58513,0.491414,0.229334,0.310054,0.671576,0.921995,0.250477,0.316149,0.0,0.251403,0.040005,0.180067,0.162388,0.185216,0.138907,0.157007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67138,0.547452,0.482475,0.247419,0.445709,0.654278,0.14601,0.313748,0.418069,0.933635,0.193281,0.274412,0.002362,0.177963,0.064123,0.311192,0.215881,0.179972,0.094687,0.126983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695836,0.504417,0.435351,0.278094,0.399982,0.677585,0.217962,0.520357,0.429361,0.945991,0.248689,0.329466,0.001463,0.20722,0.073278,0.405163,0.240541,0.13979,0.087759,0.116313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663359,0.439348,0.360169,0.374069,0.311824,0.689596,0.213798,0.502164,0.45178,0.939599,0.268831,0.324578,0.037071,0.240196,0.123316,0.514944,0.219326,0.139206,0.075975,0.164719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613804,0.419232,0.335623,0.488424,0.282129,0.760032,0.194713,0.666292,0.443503,0.888304,0.201694,0.234284,0.056216,0.27361,0.164538,0.527964,0.206068,0.146655,0.053803,0.206719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542727,0.434114,0.308272,0.56911,0.252907,0.817647,0.200339,0.750154,0.455874,0.844446,0.156969,0.18281,0.091046,0.354537,0.152837,0.435088,0.179444,0.1062,0.026634,0.292118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481734,0.436569,0.228361,0.451656,0.17237,0.824548,0.203126,0.714947,0.393907,0.805367,0.130072,0.105112,0.106571,0.326693,0.229486,0.415968,0.160855,0.0886,0.027701,0.328695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,0.483038651,0.0,0.0,0.0,0.259548007,0.0,0.259548007,0.067505901,0.0,0.526657219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461895,0.422038,0.19015,0.26682,0.116687,0.848393,0.216215,0.703888,0.371347,0.779859,0.122645,0.053768,0.150171,0.261812,0.216027,0.399932,0.12157,0.053777,0.060289,0.455899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
