Zone,1,2,3,4,5,6,7,8,9,10,Total
t162,462.31685606263466,244.62334202617095,2637.367098641694,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,5364.793379534777
t163,462.31685606263466,244.62334202617095,2395.7465463187114,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,5123.172827211794
t164,462.31685606263466,244.62334202617095,3116.7679550216867,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,5844.19423591477
t165,462.31685606263466,244.62334202617095,1890.208363848324,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,4617.634644741407
t166,462.31685606263466,244.62334202617095,947.81344655166,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3675.239727444743
t167,462.31685606263466,244.62334202617095,951.7931114545495,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3679.2193923476325
t168,462.31685606263466,244.62334202617095,996.3714482284433,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3723.7977291215266
t169,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3176.8444808930835
t170,462.31685606263466,657.634939895691,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3589.8560787626034
t171,462.31685606263466,244.62334202617095,906.9958901759816,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3634.4221710690645
t172,462.31685606263466,244.62334202617095,805.6269261053153,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3533.0532069983983
t173,462.31685606263466,244.62334202617095,1140.7237900657647,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3868.150070958848
t174,462.31685606263466,244.62334202617095,1688.2261990600634,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,4415.652479953146
t175,462.31685606263466,244.62334202617095,3017.7741015008614,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,5745.200382393945
t176,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,0.0,1272.8002671711006,0.0,0.0,0.0,0.0,2510.9005414220273
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t184,0.0,0.0,391.6707835528768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.6707835528768
t185,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,0.0,0.0,0.0,3176.8444808930835
t186,462.31685606263466,244.62334202617095,514.3926004742567,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,0.0,0.0,0.0,3475.063584908659
t187,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,1266.6640218034138,0.0,0.0,4676.753206237817
t188,462.31685606263466,244.62334202617095,706.6286573127826,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,1266.6640218034138,0.0,0.0,4933.963663550599
t189,462.31685606263466,244.62334202617095,526.0472964665651,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,1154.894451364867,0.0,0.0,4408.368028724515
t190,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,1011.9824852410004,0.0,0.0,4422.071669675403
t191,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,974.9086832000852,384.62220145384157,0.0,4769.62006908833
t192,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,653.663114707163,440.9454134159824,0.0,4271.453009016229
t193,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,696.302579954879,440.9454134159824,0.0,4547.337177805264
t194,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,233.2447035413192,616.4887148915017,440.9454134159824,0.0,4467.523312741887
t195,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,924.2658028727487,440.9454134159824,0.0,4542.055697181815
t196,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1363.2662806525132,0.0,1243.795240757299,440.9454134159824,0.0,4604.453807432627
t197,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1469.0452404447758,204.8257452033651,407.7491218479413,440.9454134159824,0.0,4079.012393518897
t198,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,0.0,1266.6640218034138,440.9454134159824,0.0,4884.453916112479
t199,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,1620.3976082862503,226.3980808194208,1266.6640218034138,440.9454134159824,0.0,5110.8519969319
t200,462.31685606263466,244.62334202617095,449.41820000000007,0.0,0.0,0.0,93.75260919807987,1266.6640218034138,440.9454134159824,0.0,2957.720442506282
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0734876234459,0.0,0.0,728.0734876234459
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.3035552125825,0.0,0.0,610.3035552125825
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.37400760501134,0.0,0.0,452.37400760501134
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,462.31685606263466,125.13698664378659,449.41820000000007,0.0,0.0,0.0,0.0,242.42773364513226,0.0,0.0,1279.2997763515536
t210,462.31685606263466,244.62334202617095,449.41820000000007,81.74187616212116,318.34659835590634,272.4700415565641,233.2447035413192,1266.6640218034138,0.0,0.0,3328.82563950813
t211,462.31685606263466,244.62334202617095,449.41820000000007,39.09860041025173,0.0,0.0,233.2447035413192,1098.3319405673187,0.0,0.0,2527.0336426076956
t212,0.0,177.31635214304325,402.5827108487025,0.0,0.0,0.0,233.2447035413192,1266.6640218034138,0.0,0.0,2079.8077883364786
t213,0.0,98.70773584322319,449.41820000000007,0.0,0.0,0.0,0.0,1266.6640218034138,0.0,0.0,1814.789957646637
t214,435.286536992043,244.62334202617095,449.41820000000007,0.0,0.0,0.0,0.0,907.4868981262667,0.0,0.0,2036.8149771444805
