BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9,7460.551391146228,19.511058246195883,-282.4889417538041,0.0,0.0,0.0,0.0,-5512.019500309652,-59.99136532896787,-1625.562642,163.97914015283067,0.0,-10.645544197958355,0.0,0.0,0.0,0.0,1512.5951450451273,-0.0,-1665.928741,2380.8414638032486,0.0,-1762.4012165139154,0.0,0.0,0.0,0.0,1607.869072284337,-95.86469457367069,-2130.444625,2090.7252537951504,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-1197.8418076587918,-35.873329244702816,-279.242801,5933.120142870065,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-3893.3961471199036,-0.0,-1197.076389,987.7280000000002,0.0,-0.0,0.0,0.0,0.0,0.0,5414.659133999999,-0.0,-6402.387134,3039.56396208065,0.0,-2725.2210650460283,0.0,0.0,0.0,0.0,455.2633010066613,-24.193062041283337,-745.413136,6665.7849663128045,353.0869371543141,-0.0,0.0,0.0,0.0,0.0,2598.4589079999487,-96.126231467067,-9521.20458,1122.9956614142557,0.0,-310.0869490596481,0.0,0.0,0.0,0.0,1904.978261568926,-28.574673923533886,-2689.3123,2685.3137350056895,2410.808867656606,-339.19113234339403,0.0,0.0,0.0,0.0,-2890.566366816652,-43.35849550224978,-1823.006608
t10,6221.277371196049,48.34690589010104,-253.65309410989894,0.0,0.0,0.0,0.0,-4708.127979049575,-47.2053039266762,-1260.6379,91.60670059930449,3.108718163746194,-7.536826034212159,0.0,0.0,0.0,0.0,1561.1077172711616,-0.0,-1648.28631,2497.9811099911776,0.0,-2267.191917618025,0.0,0.0,0.0,0.0,755.4649787982255,-83.07863317137901,-903.175538,585.1892042849813,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,67.06022585137683,-35.873329244702816,-38.608785,8006.074152553083,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-6112.695611802922,-0.0,-1050.730934,0.0,0.0,-447.5937289317326,0.0,0.0,0.0,0.0,5737.190668931732,-0.0,-5289.59694,2349.3593938842437,0.0,-2725.2210650460283,0.0,0.0,0.0,0.0,872.8216661692463,-27.407675007461307,-469.55232,9048.978008394253,-0.0007061738742680333,-580.4007061738743,0.0,0.0,0.0,0.0,349.4724038584418,-62.39143390494441,-8755.657566,1741.456154652872,0.0,-1328.3888492982642,0.0,0.0,0.0,0.0,1904.978261568926,-28.574673923533886,-2289.470893,4599.9619663635885,154.353662103487,-2595.6463378965127,0.0,0.0,0.0,0.0,-427.2723315966138,-6.409084973949207,-1724.987874
t11,2682.5848751005515,156.7634252539913,-145.2365747460087,0.0,0.0,0.0,0.0,-1542.0565086085342,-0.0,-1152.055217,87.3792331935077,10.645544197958355,-0.0,0.0,0.0,0.0,0.0,1542.0565086085342,-0.0,-1640.081286,939.6946923781281,509.6089611081024,-1757.5829565099225,0.0,0.0,0.0,0.0,772.5124812423268,-11.587687218634901,-452.645491,1375.0299717454468,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-761.1251196351562,-11.587687218634901,-24.549849,8968.978489536068,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-7112.239812785907,-0.0,-1014.0910699999998,809.5136000000001,169.4951733764981,-278.0985555552345,0.0,0.0,0.0,0.0,4400.8524511787355,-0.0,-5101.762669,2943.29497644888,0.0,-2999.420656178069,0.0,0.0,0.0,0.0,514.0033071223531,-32.78995039316471,-425.087677,9164.801793400511,491.2511577069796,-89.14884229302045,0.0,0.0,0.0,0.0,-767.1108463331456,-77.08656348132659,-8722.706699,1804.6114785844336,213.31559078100204,-1199.114409218998,0.0,0.0,0.0,0.0,1419.3094912218903,-21.28964236832835,-2216.832509,2704.03272628575,79.01732772259084,-2670.982672277409,0.0,0.0,0.0,0.0,1533.7980479889025,-23.006970719833536,-1622.858459
t12,2307.9888719457317,104.7634252539913,-197.2365747460087,0.0,0.0,0.0,0.0,-1032.647412983517,-7.810324470197073,-1175.057985,87.64802032019509,3.9943429405541924,-6.651201257404161,0.0,0.0,0.0,0.0,1553.335710996655,-0.0,-1638.326873,1987.6144065104825,0.0,-2267.191917618025,0.0,0.0,0.0,0.0,753.0625330435905,-26.916586936048002,-446.568435,1899.0397874475902,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-1229.5765480900836,-19.10626246585093,-72.589661,9113.809430052608,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-7261.508286302447,-0.0,-1009.6535369999999,821.3232,0.0,-447.5937289317326,0.0,0.0,0.0,0.0,4781.1861379317315,-0.0,-5154.915609,3269.86914291277,0.0,-3035.5410650460285,0.0,0.0,0.0,0.0,250.15117252642315,-32.78995039316471,-451.6893,8802.004764062262,75.45459761449717,-504.9454023855029,0.0,0.0,0.0,0.0,158.02934334490214,-63.20946063615589,-8467.333842,1800.1091012132924,402.44244205136437,-1009.9875579486355,0.0,0.0,0.0,0.0,1058.6112626233287,-15.879168939349931,-2235.296079,2751.305374339412,330.5042930274062,-2419.495706972594,0.0,0.0,0.0,0.0,969.3560869094164,-14.540341303641243,-1617.129706
t13,2811.156037883092,124.2744444780707,-177.72555552192932,0.0,0.0,0.0,0.0,-1563.885145839233,-0.0,-1193.819781,85.06810535872509,0.0,-10.645544197958355,0.0,0.0,0.0,0.0,1563.885145839233,-0.0,-1638.307707,2382.824896295087,183.62833716146903,-2083.563580456556,0.0,0.0,0.0,0.0,0.0,-0.0,-482.889653,3296.0855198120976,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-2617.794132920442,-0.0,-100.524071,5404.689538255546,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-3557.168735505384,-0.0,-1004.8731959999999,985.5072,205.1785555799914,-242.4151733517412,0.0,0.0,0.0,0.0,4208.772404771749,-0.0,-5157.042987,3205.40580530441,276.24194317917676,-2759.2991218668517,0.0,0.0,0.0,0.0,-219.8062292235705,-32.78995039316471,-469.752447,8920.465582825973,395.43377045228385,-184.96622954771618,0.0,0.0,0.0,0.0,-1064.158682703657,-81.54228102688427,-7985.23216,1694.1916548440142,9.565513255296889,-1402.864486744703,0.0,0.0,0.0,0.0,1904.978261568926,-28.574673923533886,-2177.296269,2729.2018670646394,125.9040078165842,-2624.095992183416,0.0,0.0,0.0,0.0,1345.177114012378,-20.17765671018567,-1556.00934
t14,2729.3660344199166,152.4374424254565,-149.56255757454352,0.0,0.0,0.0,0.0,-1541.6240082708293,-0.0,-1190.616911,87.9882635312127,10.645544197958355,-0.0,0.0,0.0,0.0,0.0,1541.6240082708293,-0.0,-1640.257816,2556.7510779154795,553.4403904045456,-1713.7515272134794,0.0,0.0,0.0,0.0,-850.3751429621142,-12.755627144431712,-533.309171,4118.3069503294,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-3416.512262293312,-12.755627144431712,-111.271745,4503.139439266485,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-2656.2054805163243,-0.0,-1004.2863520000001,956.9984000000001,205.17855557999138,-242.41517335174123,0.0,0.0,0.0,0.0,4223.092885771751,-0.0,-5142.854668,3035.15438093807,1.1436776893850031,-3034.3973873566433,0.0,0.0,0.0,0.0,514.0033071223531,-32.78995039316471,-483.114028,8349.204675056708,0.0,-580.4,0.0,0.0,0.0,0.0,456.1514154971627,-58.73762955387197,-8166.2184609999995,1998.4000242834982,0.0,-1412.43,0.0,0.0,0.0,0.0,1633.0771306766517,-24.496156960149772,-2194.550998,2761.0949871366975,730.2838021800136,-2019.7161978199865,0.0,0.0,0.0,0.0,96.76814670383277,-1.4515222005574915,-1566.979216
t15,3078.7376260011074,104.7634252539913,-197.2365747460087,0.0,0.0,0.0,0.0,-1645.9236669326767,-1.1123175764130724,-1339.228492,89.2797493594862,0.0,-10.645544197958355,0.0,0.0,0.0,0.0,1571.769161838472,-0.0,-1650.403367,3312.2413741002338,0.0,-2267.191917618025,0.0,0.0,0.0,0.0,74.15450509420484,-1.1123175764130724,-1118.091644,4092.6942502924453,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-3375.26127640079,-0.0,-139.665658,5028.490069245276,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-3164.6350674951136,-0.0,-1021.207395,1012.6863999999999,410.35752151791473,-37.23620741381789,0.0,0.0,0.0,0.0,3839.896343895903,-0.0,-5225.704058,2865.29166591346,108.07265570168984,-2927.4684093443384,0.0,0.0,0.0,0.0,514.0033071223531,-32.78995039316471,-527.109269,7596.240073264724,55.8220388915944,-524.5779611084056,0.0,0.0,0.0,0.0,878.7044962940056,-52.39933334191933,-7953.789314,1930.4690881814042,234.89973259185444,-1177.5302674081456,0.0,0.0,0.0,0.0,1307.2921965836415,-19.60938294875462,-2275.521367,2729.4795829798427,798.6137915100787,-1951.3862084899213,0.0,0.0,0.0,0.0,0.0,-0.0,-1576.707166
t16,1966.0341293768029,128.6004100026915,-173.39958999730854,0.0,0.0,0.0,0.0,-97.47785742955072,-22.252615952634812,-1801.504476,94.49378868901701,3.994334951868311,-6.651209246090041,0.0,0.0,0.0,0.0,1580.9855876052047,-0.0,-1672.822502,5891.015126173229,0.0,-2267.191917618025,0.0,0.0,0.0,0.0,-920.261300152218,-30.70131240298635,-2672.860596,3302.1167041656204,0.0,-577.7673158916557,0.0,0.0,0.0,0.0,-2384.9970558236128,-8.44869645035154,-330.903636,8401.855767881716,0.0,-842.6476067501617,0.0,0.0,0.0,0.0,-6420.544130131555,-0.0,-1138.664031,1002.8208000000001,0.0,-447.5937289317326,0.0,0.0,0.0,0.0,5542.294755931732,-0.0,-6097.521827,2861.0678272611676,142.25179052339683,-2893.2892745226313,0.0,0.0,0.0,0.0,672.3058568847948,-30.41541214672808,-751.920788,7078.8966619321045,266.0574220797227,-314.34257792027734,0.0,0.0,0.0,0.0,1368.632839324865,-57.03652741641441,-8342.207818,1960.7044433448475,234.89973259185444,-1177.5302674081456,0.0,0.0,0.0,0.0,1216.9011608847143,-18.253517413270714,-2216.721552,2707.256192484893,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-557.8398570943739,-8.367597856415609,-1691.797649
t17,2783.4170217443684,293.679704639792,-0.0,0.0,0.0,0.0,0.0,-581.0589013371128,-16.192792047047178,-2479.845033,35.47614120019082,8.942196659551396,-0.0,0.0,0.0,0.0,0.0,1660.578371140258,-0.0,-1704.996709,3978.437365952601,1897.4420159133745,-0.0,0.0,0.0,0.0,0.0,-924.6125601744997,-18.51639569147686,-4932.750426,3854.1865719075695,0.0,-0.5775073904002248,0.0,0.0,0.0,0.0,-3063.05529887274,-2.3236036444296833,-788.230162,5971.255823387619,0.0,-0.8422685164275321,0.0,0.0,0.0,0.0,-4535.325338871191,-0.0,-1435.088216,1232.7232000000001,-0.001647144922419599,-0.0,0.0,0.0,0.0,0.0,7113.623444144923,-0.0,-8346.344997,3296.08227094632,-0.0011419776000076711,-126.05789866826942,0.0,0.0,0.0,0.0,-1856.1464089072856,-32.78995039316471,-1281.086871,6253.651906480645,0.0,-0.0,0.0,0.0,0.0,0.0,3808.0290072021517,-95.1764566827967,-9966.504457,1291.4586556554646,158.50384563977025,-0.0,0.0,0.0,0.0,0.0,1268.5340524921473,-19.02801078738221,-2699.468543,5038.898375246973,1252.0412680359645,-1497.9587319640355,0.0,0.0,0.0,0.0,-2890.566366816652,-43.35849550224978,-1859.056049
t18,2653.612452518087,302.0,-0.0,0.0,0.0,0.0,0.0,-118.52440769653595,-23.109265821551354,-2813.978779,51.239569668748594,10.645544197958355,-0.0,0.0,0.0,0.0,0.0,1659.142129133293,-0.0,-1721.027243,4536.97914473192,2267.191917618025,-0.0,0.0,0.0,0.0,0.0,-716.8101631541557,-35.466379195790374,-6051.89452,3463.03756488664,577.7673158916557,-0.0,0.0,0.0,0.0,0.0,-3070.1626984040568,-12.357113374239022,-958.285069,5271.160156432,842.6476067501617,-0.0,0.0,0.0,0.0,0.0,-4528.317974182161,-0.0,-1585.489789,1300.3344000000002,126.37618729505107,-0.0,0.0,0.0,0.0,0.0,8002.206724704948,-0.0,-9428.917312,2761.4456325779997,2185.518542094143,-0.0,0.0,0.0,0.0,0.0,-3413.5303032789784,-32.78995039316471,-1500.643921,5771.482002094861,580.4,-0.0,0.0,0.0,0.0,0.0,4723.018541572384,-81.45161366724321,-10993.44893,1590.2895816499138,1412.43,-0.0,0.0,0.0,0.0,0.0,353.54451812191513,-5.303167771828727,-3350.960932,4625.477377279326,1491.051222019788,-1258.948777980212,0.0,0.0,0.0,0.0,-2890.566366816652,-43.35849550224978,-1923.654959
