Resource,Zone,Retrofit_Id,StartCap,RetCap,RetroCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
SQ_SQ7_SOLAR,3,None,427.9138106,0.0,0.0,0.0,427.9138106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_SQ8_SOLAR,3,None,1694.936086,0.0,0.0,620.7559956189083,2315.6920816189086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN1_SOLAR,4,None,494.8402631,0.0,0.0,5.15973689999999,500.0,35008.97215753173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN2_SOLAR,4,None,710.3859735,0.0,0.0,0.0,710.3859735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_SN3_SOLAR,5,None,1157.61812512563,0.0,0.0,5409.462960088446,6567.081085214077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_SN5_SOLAR,7,None,1389.47513,0.0,0.0,0.0,1389.47513,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_SN9_SOLAR,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV2_SOLAR,8,None,696.51,0.0,0.0,4386.900976738466,5083.410976738466,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV6_SOLAR,8,None,400.59,0.0,0.0,0.0,400.59,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS3_SOLAR,9,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS7_SOLAR,9,None,175.0,0.0,0.0,524.9999999999999,700.0,66992.45787295363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS5_SOLAR,9,None,175.0,0.0,0.0,2798.0654207275747,2973.0654207275747,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_ST2_SOLAR,10,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ1_WIND,1,None,1400.0,0.0,0.0,0.0,1400.0,727425.3930272884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ2_WIND,1,None,6000.0,0.0,0.0,0.0,6000.0,177391.27094621325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ4_WIND,1,None,0.0,0.0,0.0,3800.0,3800.0,18247.520987096726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ3_WIND,1,None,0.0,0.0,0.0,2985.0860308411416,2985.0860308411416,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_WQ6_WIND,2,None,264.6494278212134,0.0,0.0,0.0,264.6494278212134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_WQ8_WIND,3,None,5413.349417885851,0.0,0.0,3204.942539221794,8618.291957107644,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_WN2_WIND,4,None,1298.6195548816168,0.0,0.0,5117.930192547789,6416.549747429406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_WN3_WIND,5,None,6971.801779648485,0.0,0.0,1028.1982203515154,8000.0,79875.12950358752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_WN9_WIND,6,None,1600.0,0.0,0.0,0.0,1600.0,169229.81004359986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_WACT_WIND,7,None,3000.0,0.0,0.0,0.0,3000.0,318002.1386390193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV3_WIND,8,None,2360.0,0.0,0.0,240.00000000000023,2600.0,58208.727168857455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV4_WIND,8,None,3885.7822221912556,0.0,0.0,436.4195212889009,4322.201743480156,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV5_WIND,8,None,2000.0,0.0,0.0,0.0,2000.0,480235.2272029048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV7_WIND,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS1_WIND,9,None,392.2932876,0.0,0.0,0.0,392.2932876,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS3_WIND,9,None,1801.322991,0.0,0.0,2798.6770089999995,4600.0,29767.600517649855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS4_WIND,9,None,566.3837214,0.0,0.0,0.0,566.3837214,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT1_WIND,10,None,168.0,0.0,0.0,0.0,168.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT2_WIND,10,None,393.6,0.0,0.0,144.77495926765988,538.3749592676598,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT3_WIND,10,None,928.667408159783,0.0,0.0,1371.3325918402168,2300.0,158786.43349961977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_BATTERY,1,None,52.0,0.0,0.0,0.0,52.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
GG_BATTERY,2,None,0.0,0.0,0.0,10.645544197958355,10.645544197958355,0.0,0.0,0.0,21.29108839591671,21.29108839591671,0.0,0.0,0.0,0.0
SQ_BATTERY,3,None,200.0,0.0,0.0,353.4403904045456,553.4403904045456,0.0,350.0,0.0,756.8807808090912,1106.8807808090912,0.0,0.0,0.0,0.0
NNSW_BATTERY,4,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_BATTERY,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_BATTERY,6,None,50.0,0.0,0.0,397.59372893173264,447.5937289317326,0.0,75.0,0.0,820.1874578634653,895.1874578634652,0.0,0.0,0.0,0.0
SNSW_BATTERY,7,None,310.32,0.0,0.0,0.0,310.32,0.0,570.0,0.0,50.640000000000015,620.64,0.0,0.0,0.0,0.0
VIC_BATTERY,8,None,580.4,0.0,0.0,0.0,580.4,0.0,736.0,0.0,424.80000000000007,1160.8,0.0,0.0,0.0,0.0
SA_BATTERY,9,None,512.43,0.0,0.0,0.0,512.43,0.0,604.08,0.0,420.7799999999998,1024.86,0.0,0.0,0.0,0.0
TAS_BATTERY,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_PH,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_PH,3,None,570.0,0.0,0.0,1143.7515272134794,1713.7515272134794,-0.0,6000.0,0.0,8079.2205352637475,14079.220535263747,0.0,0.0,0.0,0.0
NNSW_PH,4,None,0.0,0.0,0.0,577.7673158916557,577.7673158916557,-0.0,0.0,0.0,4908.812818402452,4908.812818402452,0.0,0.0,0.0,0.0
CNSW_PH,5,None,0.0,0.0,0.0,842.6476067501617,842.6476067501617,-0.0,0.0,0.0,7159.28238963072,7159.28238963072,0.0,0.0,0.0,0.0
SNW_PH,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_PH,7,None,371.60636955186254,0.0,0.0,313.61469549416574,685.2210650460283,-0.0,9680.0,0.0,0.0,9680.0,0.0,0.0,0.0,0.0
VIC_PH,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_PH,9,None,0.0,0.0,0.0,900.0,900.0,21787.869562956297,0.0,0.0,8410.793761997586,8410.793761997586,0.0,0.0,0.0,0.0
TAS_PH,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH_NEW,1,None,250.0,0.0,0.0,0.0,250.0,-0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
SNSW_PH_SNOWY,7,None,2040.0,0.0,0.0,0.0,2040.0,-0.0,342720.0,0.0,0.0,342720.0,0.0,0.0,0.0,0.0
TAS_PH_NEW,10,None,2750.0,0.0,0.0,0.0,2750.0,-0.0,63000.0,0.0,0.0,63000.0,0.0,0.0,0.0,0.0
Total,n/a,n/a,100366.43921122797,16442.0,0.0,59636.21720886482,143560.65642009283,n/a,425839.08,0.0,31052.688832362976,456891.76883236296,0.0,0.0,0.0,0.0
