Resource,CNQ_RS,GG_RS,SQ_RS,NNSW_RS,CNSW_RS,SNW_RS,SNSW_RS,VIC_RS,SA_RS,TAS_RS,CNQ_COAL,GG_COAL,SQ_COAL,CNSW_COAL,SNW_COAL,VIC_COAL,CNQ_CCGT,GG_CCGT,SQ_CCGT,NNSW_CCGT,CNSW_CCGT,SNW_CCGT,SNSW_CCGT,VIC_CCGT,SA_CCGT,TAS_CCGT,CNQ_OCGT,GG_OCGT,SQ_OCGT,NNSW_OCGT,CNSW_OCGT,SNW_OCGT,SNSW_OCGT,VIC_OCGT,SA_OCGT,TAS_OCGT,CNQ_BIO,CNQ_SQ2_SOLAR,CNQ_SQ3_SOLAR,CNQ_SQ4_SOLAR,GG_SQ6_SOLAR,SQ_SQ7_SOLAR,SQ_SQ8_SOLAR,NNSW_SN1_SOLAR,NNSW_SN2_SOLAR,CNSW_SN3_SOLAR,SNSW_SN5_SOLAR,SNW_SN9_SOLAR,VIC_SV2_SOLAR,VIC_SV6_SOLAR,SA_SS3_SOLAR,SA_SS7_SOLAR,SA_SS5_SOLAR,TAS_ST2_SOLAR,CNQ_WQ1_WIND,CNQ_WQ2_WIND,CNQ_WQ4_WIND,CNQ_WQ3_WIND,GG_WQ6_WIND,SQ_WQ8_WIND,NNSW_WN2_WIND,CNSW_WN3_WIND,SNW_WN9_WIND,SNSW_WACT_WIND,VIC_WV3_WIND,VIC_WV4_WIND,VIC_WV5_WIND,VIC_WV7_WIND,SA_WS1_WIND,SA_WS3_WIND,SA_WS4_WIND,TAS_WT1_WIND,TAS_WT2_WIND,TAS_WT3_WIND,CNQ_BATTERY,GG_BATTERY,SQ_BATTERY,NNSW_BATTERY,CNSW_BATTERY,SNW_BATTERY,SNSW_BATTERY,VIC_BATTERY,SA_BATTERY,TAS_BATTERY,CNQ_PH,GG_PH,SQ_PH,NNSW_PH,CNSW_PH,SNW_PH,SNSW_PH,VIC_PH,SA_PH,TAS_PH,CNQ_PH_NEW,SNSW_PH_SNOWY,TAS_PH_NEW
Zone,1,2,3,4,5,6,7,8,9,10,1,2,3,5,6,8,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,1,1,1,2,3,3,4,4,5,7,6,8,8,9,9,9,10,1,1,1,1,2,3,4,5,6,7,8,8,8,8,9,9,9,10,10,10,1,2,3,4,5,6,7,8,9,10,1,2,3,4,5,6,7,8,9,10,1,7,10
t1,68.0443510498,0.0,0.0,0.0,34.60831286400001,0.0,1735.2514042184816,1946.61986529064,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84,9.793900662121686,509.165159172182,0.0,0.0,411.786230617194,0.0,698.9486696519172,637.2839939281952,0.0,0.0,0.0,1456.6887981314574,74.10786430349525,0.0,0.0,1612.526741973839,0.0,901.1453489881313,0.0,212.5,31469.20916049287,58432.058381149065
t2,0.0,0.0,0.0,0.0,17.304156432000006,0.0,2342.0,2119.42493264532,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681869537878198,19.58778173644205,509.1641408418637,0.0,0.0,486.5188148907258,0.0,1131.041423773264,645.6432834352477,0.0,0.0,0.0,1931.5983346151875,74.1004535170649,0.0,0.0,2194.803394588766,0.0,901.0552344532325,0.0,424.97874999999993,33200.06223957682,58184.14872475898
t3,0.0,0.0,0.0,0.0,34.60831286400001,0.0,2342.0,2292.23,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52185217413913,21.29108839591671,509.163122513582,0.0,0.0,486.51784185309606,0.0,1160.8,755.1568495535316,0.0,0.0,0.0,3340.506438680769,74.09304347171319,716.2504657376373,0.0,2777.0218195384314,0.0,1030.3648289618202,0.0,637.436252125,34930.74223335287,57882.817376158
t4,0.0,0.0,0.0,0.0,48.0,0.0,2342.0,2292.23,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.497210728216478,601.5692511523592,0.0,0.0,486.51686881741233,0.0,1160.8,755.1553392398324,0.0,0.0,0.0,3413.5903348764314,565.1878526752733,1432.429306428701,0.0,3359.1820226456016,0.0,1325.5133253231643,0.0,849.8725084997876,36661.24915912953,57597.27947305711
t5,0.0,0.0,0.0,0.0,30.695843567999997,0.0,2342.0,2198.127619130965,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84,21.29108839591671,601.568048013857,0.0,0.0,486.51589578367475,0.0,1160.8,755.1538289291541,0.0,0.0,0.0,3413.248975842944,565.1313338900059,1432.2860634980582,0.0,3358.846104443337,0.0,1484.9724646274008,0.0,1062.2875212489375,38391.583034213625,57322.8370785167
t6,0.0,0.0,0.0,0.0,48.0,0.0,2342.0,2292.23,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16011232022463,9.719802120306923,601.566844877761,0.0,0.0,486.51492275188326,0.0,1160.8,755.1523186214962,0.0,0.0,0.0,3412.90765094536,565.074820756617,1432.1428348917082,0.0,3358.5102198328927,0.0,1613.885530114002,0.0,1274.6812924968126,38518.0726484249,57047.09837934745
t7,0.0,0.0,0.0,0.0,17.304156432000006,0.0,1634.3735785779998,1900.7720275562567,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,19.51368334282437,0.0,0.0,0.0,-0.0009730298454496456,0.0,529.9281131826087,556.9902444152714,0.0,0.0,0.0,2431.9759662656325,565.0183132745414,1431.999620608219,0.0,3358.1743688109095,0.0,1613.7241415609906,0.0,1487.0538243675628,38514.22084116006,56648.40428284571
t8,0.0,0.0,0.0,0.0,17.304156432000006,0.0,844.298632578,909.7894611625605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.47805286956523,7.942400622024698,0.0,0.0,0.0,0.0,0.0,383.7901490807762,0.0,0.0,0.0,0.0,2431.732768669006,982.1553308843562,1432.4293064287015,0.0,3519.113766786589,0.0,1461.643166431281,0.0,1673.3294819815708,38510.36941907594,56059.603743142245
t9,0.0,0.0,0.0,0.0,0.0,0.0,463.7458465295036,1082.5945285172404,0.0,1950.1228216608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16011232022463,17.736285399345142,44.75771415640106,0.0,0.0,0.0,0.0,-0.0007675802981174276,0.0,0.0,0.0,0.0,3888.1783935235962,1473.1593338591754,2148.536529235696,0.0,4101.199760699034,0.0,1725.0709088153387,0.0,1885.6621490333725,40240.51838213403,53506.064518604995
